representation,model,fit,held_out_iso3,fold,n_train,matrix_columns,matrix_rank,feature_identified,column,coefficient
per_capita,M1b,primary_training,ETH,16,141,21,21,True,continentality,4.545718775609989e-05
per_capita,M1b,primary_training,ETH,16,141,21,21,True,population,0.002753363249389766
per_capita,M1b,primary_training,ETH,16,141,21,21,True,station_density,-0.0016280669405285809
per_capita,M1b,primary_training,ETH,16,141,21,21,True,baseline_dryness,0.0026258868634053013
per_capita,M1b,primary_training,ETH,16,141,21,21,True,climate_zone=B,0.00981355877714702
per_capita,M1b,primary_training,ETH,16,141,21,21,True,climate_zone=C,-0.019814259658884274
per_capita,M1b,primary_training,ETH,16,141,21,21,True,climate_zone=D,-0.004105709819193142
per_capita,M1b,primary_training,ETH,16,141,21,21,True,climate_zone=E,-0.09062231932364773
per_capita,M1b,primary_training,ETH,16,141,21,21,True,hemisphere=S,-0.030236103728938438
per_capita,M1b,primary_training,ETH,16,141,21,21,True,spatial_block=Asia,-0.055828881141036624
per_capita,M1b,primary_training,ETH,16,141,21,21,True,spatial_block=Europe,-0.06563460879920852
per_capita,M1b,primary_training,ETH,16,141,21,21,True,spatial_block=North America,-0.09224877110619943
per_capita,M1b,primary_training,ETH,16,141,21,21,True,spatial_block=Oceania,-0.05532069746085393
per_capita,M1b,primary_training,ETH,16,141,21,21,True,spatial_block=South America,-0.061815617759049604
per_capita,M1b,primary_training,ETH,16,141,21,21,True,income_group=Low-income countries,0.0025797340085717615
per_capita,M1b,primary_training,ETH,16,141,21,21,True,income_group=Lower-middle-income countries,-0.011475492395042437
per_capita,M1b,primary_training,ETH,16,141,21,21,True,income_group=Upper-middle-income countries,-0.01477269210382757
per_capita,M1b,primary_training,GAB,17,143,21,21,True,intercept,0.17288312952669896
per_capita,M1b,primary_training,GAB,17,143,21,21,True,cum_co2_per_capita,0.017459035834183425
per_capita,M1b,primary_training,GAB,17,143,21,21,True,abs_latitude,0.0009971056088618473
per_capita,M1b,primary_training,GAB,17,143,21,21,True,elevation,-5.800467048328639e-07
per_capita,M1b,primary_training,GAB,17,143,21,21,True,continentality,4.635920342527973e-05
per_capita,M1b,primary_training,GAB,17,143,21,21,True,population,0.0009203435094623062
per_capita,M1b,primary_training,GAB,17,143,21,21,True,station_density,-0.0016325727329956855
per_capita,M1b,primary_training,GAB,17,143,21,21,True,baseline_dryness,0.003426193929857532
per_capita,M1b,primary_training,GAB,17,143,21,21,True,climate_zone=B,0.003951003843748374
per_capita,M1b,primary_training,GAB,17,143,21,21,True,climate_zone=C,-0.026270539671293384
per_capita,M1b,primary_training,GAB,17,143,21,21,True,climate_zone=D,-0.011593881912824034
per_capita,M1b,primary_training,GAB,17,143,21,21,True,climate_zone=E,-0.0986723280008745
per_capita,M1b,primary_training,GAB,17,143,21,21,True,hemisphere=S,-0.03308666052368484
per_capita,M1b,primary_training,GAB,17,143,21,21,True,spatial_block=Asia,-0.05764954704896407
per_capita,M1b,primary_training,GAB,17,143,21,21,True,spatial_block=Europe,-0.06750990412260786
per_capita,M1b,primary_training,GAB,17,143,21,21,True,spatial_block=North America,-0.09902057469371314
per_capita,M1b,primary_training,GAB,17,143,21,21,True,spatial_block=Oceania,-0.05634125283204952
per_capita,M1b,primary_training,GAB,17,143,21,21,True,spatial_block=South America,-0.0667184538874099
per_capita,M1b,primary_training,GAB,17,143,21,21,True,income_group=Low-income countries,-0.00046255491690516134
per_capita,M1b,primary_training,GAB,17,143,21,21,True,income_group=Lower-middle-income countries,-0.013072999172947191
per_capita,M1b,primary_training,GAB,17,143,21,21,True,income_group=Upper-middle-income countries,-0.014423546072759388
per_capita,M1b,primary_training,GHA,18,142,21,21,True,intercept,0.14824269300280277
per_capita,M1b,primary_training,GHA,18,142,21,21,True,cum_co2_per_capita,0.016249200624262612
per_capita,M1b,primary_training,GHA,18,142,21,21,True,abs_latitude,0.0010592917557990906
per_capita,M1b,primary_training,GHA,18,142,21,21,True,elevation,-5.066054703313787e-07
per_capita,M1b,primary_training,GHA,18,142,21,21,True,continentality,4.052910320989038e-05
per_capita,M1b,primary_training,GHA,18,142,21,21,True,population,0.0025600486264240933
per_capita,M1b,primary_training,GHA,18,142,21,21,True,station_density,-0.001745701209564277
per_capita,M1b,primary_training,GHA,18,142,21,21,True,baseline_dryness,0.0009545499902790848
per_capita,M1b,primary_training,GHA,18,142,21,21,True,climate_zone=B,0.007993954327585026
per_capita,M1b,primary_training,GHA,18,142,21,21,True,climate_zone=C,-0.021447688345589723
per_capita,M1b,primary_training,GHA,18,142,21,21,True,climate_zone=D,-0.006053790663423537
per_capita,M1b,primary_training,GHA,18,142,21,21,True,climate_zone=E,-0.09194907349096328
per_capita,M1b,primary_training,GHA,18,142,21,21,True,hemisphere=S,-0.0236193719527477
per_capita,M1b,primary_training,GHA,18,142,21,21,True,spatial_block=Asia,-0.04911596077263196
per_capita,M1b,primary_training,GHA,18,142,21,21,True,spatial_block=Europe,-0.05802373292699747
per_capita,M1b,primary_training,GHA,18,142,21,21,True,spatial_block=North America,-0.0864313053268818
per_capita,M1b,primary_training,GHA,18,142,21,21,True,spatial_block=Oceania,-0.055951068816419
per_capita,M1b,primary_training,GHA,18,142,21,21,True,spatial_block=South America,-0.0613639257528961
per_capita,M1b,primary_training,GHA,18,142,21,21,True,income_group=Low-income countries,0.00563290253451455
per_capita,M1b,primary_training,GHA,18,142,21,21,True,income_group=Lower-middle-income countries,-0.009059075537285546
per_capita,M1b,primary_training,GHA,18,142,21,21,True,income_group=Upper-middle-income countries,-0.013749336080879505
per_capita,M1b,primary_training,GIN,19,142,21,21,True,intercept,0.13069108842780502
per_capita,M1b,primary_training,GIN,19,142,21,21,True,cum_co2_per_capita,0.01899159368131924
per_capita,M1b,primary_training,GIN,19,142,21,21,True,abs_latitude,0.001005791984840823
per_capita,M1b,primary_training,GIN,19,142,21,21,True,elevation,1.4745348252436546e-06
per_capita,M1b,primary_training,GIN,19,142,21,21,True,continentality,4.389854544730711e-05
per_capita,M1b,primary_training,GIN,19,142,21,21,True,population,0.0035341371298740587
per_capita,M1b,primary_training,GIN,19,142,21,21,True,station_density,-0.0016430370961246583
per_capita,M1b,primary_training,GIN,19,142,21,21,True,baseline_dryness,-0.0031858015237950384
per_capita,M1b,primary_training,GIN,19,142,21,21,True,climate_zone=B,0.00022064418533572153
per_capita,M1b,primary_training,GIN,19,142,21,21,True,climate_zone=C,-0.025114712854470894
per_capita,M1b,primary_training,GIN,19,142,21,21,True,climate_zone=D,-0.009930344835430592
per_capita,M1b,primary_training,GIN,19,142,21,21,True,climate_zone=E,-0.09085736213163961
per_capita,M1b,primary_training,GIN,19,142,21,21,True,hemisphere=S,-0.017915800393858507
per_capita,M1b,primary_training,GIN,19,142,21,21,True,spatial_block=Asia,-0.04254818365691252
per_capita,M1b,primary_training,GIN,19,142,21,21,True,spatial_block=Europe,-0.04949702646169831
per_capita,M1b,primary_training,GIN,19,142,21,21,True,spatial_block=North America,-0.07943585886609973
per_capita,M1b,primary_training,GIN,19,142,21,21,True,spatial_block=Oceania,-0.05284555265186813
per_capita,M1b,primary_training,GIN,19,142,21,21,True,spatial_block=South America,-0.059332644644745094
per_capita,M1b,primary_training,GIN,19,142,21,21,True,income_group=Low-income countries,0.0058616780929271655
per_capita,M1b,primary_training,GIN,19,142,21,21,True,income_group=Lower-middle-income countries,-0.009398679517114362
per_capita,M1b,primary_training,GIN,19,142,21,21,True,income_group=Upper-middle-income countries,-0.013309131134159312
per_capita,M1b,primary_training,GNB,20,145,21,21,True,intercept,0.13098351348633927
per_capita,M1b,primary_training,GNB,20,145,21,21,True,cum_co2_per_capita,0.0200447542031719
per_capita,M1b,primary_training,GNB,20,145,21,21,True,abs_latitude,0.0010060178496890731
per_capita,M1b,primary_training,GNB,20,145,21,21,True,elevation,1.536270812894894e-06
per_capita,M1b,primary_training,GNB,20,145,21,21,True,continentality,4.3107372551353976e-05
per_capita,M1b,primary_training,GNB,20,145,21,21,True,population,0.0036394696589860274
per_capita,M1b,primary_training,GNB,20,145,21,21,True,station_density,-0.0017050857393394465
per_capita,M1b,primary_training,GNB,20,145,21,21,True,baseline_dryness,-0.001627727887617481
per_capita,M1b,primary_training,GNB,20,145,21,21,True,climate_zone=B,9.424148642797476e-05
per_capita,M1b,primary_training,GNB,20,145,21,21,True,climate_zone=C,-0.025364278768187188
per_capita,M1b,primary_training,GNB,20,145,21,21,True,climate_zone=D,-0.010470514817849084
per_capita,M1b,primary_training,GNB,20,145,21,21,True,climate_zone=E,-0.09197211150133008
per_capita,M1b,primary_training,GNB,20,145,21,21,True,hemisphere=S,-0.020001678187298172
per_capita,M1b,primary_training,GNB,20,145,21,21,True,spatial_block=Asia,-0.04482075900887587
per_capita,M1b,primary_training,GNB,20,145,21,21,True,spatial_block=Europe,-0.05261804980294898
per_capita,M1b,primary_training,GNB,20,145,21,21,True,spatial_block=North America,-0.08239401005689612
per_capita,M1b,primary_training,GNB,20,145,21,21,True,spatial_block=Oceania,-0.05418865073589151
per_capita,M1b,primary_training,GNB,20,145,21,21,True,spatial_block=South America,-0.0605442378709347
per_capita,M1b,primary_training,GNB,20,145,21,21,True,income_group=Low-income countries,0.007881123554645498
per_capita,M1b,primary_training,GNB,20,145,21,21,True,income_group=Lower-middle-income countries,-0.008397051525720768
per_capita,M1b,primary_training,GNB,20,145,21,21,True,income_group=Upper-middle-income countries,-0.013303206459941522
per_capita,M1b,primary_training,KEN,21,142,21,21,True,intercept,0.14511918760792608
per_capita,M1b,primary_training,KEN,21,142,21,21,True,cum_co2_per_capita,0.018289718832478267
per_capita,M1b,primary_training,KEN,21,142,21,21,True,abs_latitude,0.0010159626843681835
per_capita,M1b,primary_training,KEN,21,142,21,21,True,elevation,-4.149550362914832e-06
per_capita,M1b,primary_training,KEN,21,142,21,21,True,continentality,4.196277046251767e-05
per_capita,M1b,primary_training,KEN,21,142,21,21,True,population,0.0024242231131170852
per_capita,M1b,primary_training,KEN,21,142,21,21,True,station_density,-0.001705394924477453
per_capita,M1b,primary_training,KEN,21,142,21,21,True,baseline_dryness,0.0038255165641695997
per_capita,M1b,primary_training,KEN,21,142,21,21,True,climate_zone=B,0.01583186521748151
per_capita,M1b,primary_training,KEN,21,142,21,21,True,climate_zone=C,-0.014160622837797841
per_capita,M1b,primary_training,KEN,21,142,21,21,True,climate_zone=D,0.001241870240585989
per_capita,M1b,primary_training,KEN,21,142,21,21,True,climate_zone=E,-0.08478284389692263
per_capita,M1b,primary_training,KEN,21,142,21,21,True,hemisphere=S,-0.034930404201366776
per_capita,M1b,primary_training,KEN,21,142,21,21,True,spatial_block=Asia,-0.05321797024006164
per_capita,M1b,primary_training,KEN,21,142,21,21,True,spatial_block=Europe,-0.06451792942399477
per_capita,M1b,primary_training,KEN,21,142,21,21,True,spatial_block=North America,-0.08939238852998614
per_capita,M1b,primary_training,KEN,21,142,21,21,True,spatial_block=Oceania,-0.050699290982209023
per_capita,M1b,primary_training,KEN,21,142,21,21,True,spatial_block=South America,-0.05580344399382898
per_capita,M1b,primary_training,KEN,21,142,21,21,True,income_group=Low-income countries,0.014653585741924898
per_capita,M1b,primary_training,KEN,21,142,21,21,True,income_group=Lower-middle-income countries,-0.004841749722348062
per_capita,M1b,primary_training,KEN,21,142,21,21,True,income_group=Upper-middle-income countries,-0.011766299154954824
per_capita,M1b,primary_training,LSO,22,146,21,21,True,intercept,0.16283250486124426
per_capita,M1b,primary_training,LSO,22,146,21,21,True,cum_co2_per_capita,0.015518545707592112
per_capita,M1b,primary_training,LSO,22,146,21,21,True,abs_latitude,0.0012336827027228997
per_capita,M1b,primary_training,LSO,22,146,21,21,True,elevation,-5.486637464686341e-07
per_capita,M1b,primary_training,LSO,22,146,21,21,True,continentality,3.988034667047646e-05
per_capita,M1b,primary_training,LSO,22,146,21,21,True,population,0.0014118066702622674
per_capita,M1b,primary_training,LSO,22,146,21,21,True,station_density,-0.0015821188837745004
per_capita,M1b,primary_training,LSO,22,146,21,21,True,baseline_dryness,0.0036610722108032347
per_capita,M1b,primary_training,LSO,22,146,21,21,True,climate_zone=B,0.011078756190441161
per_capita,M1b,primary_training,LSO,22,146,21,21,True,climate_zone=C,-0.02363205416401614
per_capita,M1b,primary_training,LSO,22,146,21,21,True,climate_zone=D,-0.00938995285887013
per_capita,M1b,primary_training,LSO,22,146,21,21,True,climate_zone=E,-0.09972337500115734
per_capita,M1b,primary_training,LSO,22,146,21,21,True,hemisphere=S,-0.01749588019605775
per_capita,M1b,primary_training,LSO,22,146,21,21,True,spatial_block=Asia,-0.05780744722840462
per_capita,M1b,primary_training,LSO,22,146,21,21,True,spatial_block=Europe,-0.06902478398946216
per_capita,M1b,primary_training,LSO,22,146,21,21,True,spatial_block=North America,-0.09513083191850094
per_capita,M1b,primary_training,LSO,22,146,21,21,True,spatial_block=Oceania,-0.0696694901300236
per_capita,M1b,primary_training,LSO,22,146,21,21,True,spatial_block=South America,-0.07476963162396913
per_capita,M1b,primary_training,LSO,22,146,21,21,True,income_group=Low-income countries,0.00019949225097267014
per_capita,M1b,primary_training,LSO,22,146,21,21,True,income_group=Lower-middle-income countries,-0.010946960911618
per_capita,M1b,primary_training,LSO,22,146,21,21,True,income_group=Upper-middle-income countries,-0.012103280792237932
per_capita,M1b,primary_training,LBR,23,143,21,21,True,intercept,0.14574493462031426
per_capita,M1b,primary_training,LBR,23,143,21,21,True,cum_co2_per_capita,0.017212081472418612
per_capita,M1b,primary_training,LBR,23,143,21,21,True,abs_latitude,0.00104558380529435
per_capita,M1b,primary_training,LBR,23,143,21,21,True,elevation,2.6355026873745676e-07
per_capita,M1b,primary_training,LBR,23,143,21,21,True,continentality,4.247287737858419e-05
per_capita,M1b,primary_training,LBR,23,143,21,21,True,population,0.001969771835153857
per_capita,M1b,primary_training,LBR,23,143,21,21,True,station_density,-0.0015503244445290926
per_capita,M1b,primary_training,LBR,23,143,21,21,True,baseline_dryness,-0.003903622341277686
per_capita,M1b,primary_training,LBR,23,143,21,21,True,climate_zone=B,0.0021498560999835773
per_capita,M1b,primary_training,LBR,23,143,21,21,True,climate_zone=C,-0.02392954010104383
per_capita,M1b,primary_training,LBR,23,143,21,21,True,climate_zone=D,-0.008305378382133322
per_capita,M1b,primary_training,LBR,23,143,21,21,True,climate_zone=E,-0.0920613776200193
per_capita,M1b,primary_training,LBR,23,143,21,21,True,hemisphere=S,-0.019804252423913624
per_capita,M1b,primary_training,LBR,23,143,21,21,True,spatial_block=Asia,-0.04463768018507266
per_capita,M1b,primary_training,LBR,23,143,21,21,True,spatial_block=Europe,-0.05204507890047892
per_capita,M1b,primary_training,LBR,23,143,21,21,True,spatial_block=North America,-0.08139417827192322
per_capita,M1b,primary_training,LBR,23,143,21,21,True,spatial_block=Oceania,-0.05333823372701072
per_capita,M1b,primary_training,LBR,23,143,21,21,True,spatial_block=South America,-0.058864021198714485
per_capita,M1b,primary_training,LBR,23,143,21,21,True,income_group=Low-income countries,0.0066577462824131545
per_capita,M1b,primary_training,LBR,23,143,21,21,True,income_group=Lower-middle-income countries,-0.009059902571876242
per_capita,M1b,primary_training,LBR,23,143,21,21,True,income_group=Upper-middle-income countries,-0.01336133114372765
per_capita,M1b,primary_training,LBY,24,142,21,21,True,intercept,0.14329977341436437
per_capita,M1b,primary_training,LBY,24,142,21,21,True,cum_co2_per_capita,0.01574164104784026
per_capita,M1b,primary_training,LBY,24,142,21,21,True,abs_latitude,0.0011069834089465207
per_capita,M1b,primary_training,LBY,24,142,21,21,True,elevation,-3.1178377790623196e-06
per_capita,M1b,primary_training,LBY,24,142,21,21,True,continentality,4.1974552784529144e-05
per_capita,M1b,primary_training,LBY,24,142,21,21,True,population,0.00418521835557875
per_capita,M1b,primary_training,LBY,24,142,21,21,True,station_density,-0.0012077430138100996
per_capita,M1b,primary_training,LBY,24,142,21,21,True,baseline_dryness,-0.015164551816641081
