iso3,Country,terrestrial_area_km2,n_pixels_60s,abs_latitude,hemisphere,north_area_fraction,elevation_coverage,elevation_if_computed,elevation,continentality_coverage,continentality,continentality_5min,continentality_60s_check,climate_zone,koppen_area_share_A,koppen_area_share_B,koppen_area_share_C,koppen_area_share_D,koppen_area_share_E,koppen_unclassified_share,koppen_winner_margin_km2,koppen_unclassified_km2,mixed_pixel_area_km2,elevation_water_centred_land_km2,negative_land_area_km2,elevation_missing_fraction,elevation_missing_cause,climate_missing_cause,missing_reasons,continentality_60s_pass,gpw_footprint_area_km2,gpw_cells,removed_water_area_km2,spatial_block,v1_abs_latitude,v1_elevation,v1_continentality,v1_climate_zone,v1_hemisphere,continentality_station_v1,continentality_station_exact_arc,continentality_diff_3min_vs_5min_km,continentality_diff_3min_vs_60s_km,continentality_quadrature,continentality_3min,continentality_quadrature_ok,climate_zone_changed,hemisphere_changed,abs_latitude_change,elevation_change,continentality_change
MKD,Macedonia,23833.29001822523,9326,41.61006343580521,N,1.0,0.998854263546842,819.7702752723376,819.7702752723376,1.0000000000000115,139.1994381715285,139.21606004980254,,D,0.0,0.2908222015306695,0.0,0.7091777984693403,0.0,0.0,9970.790272587077,0.0,140.99700534621456,27.306669172561715,0.0,0.001145736453157764,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),,{},,24269.95685068117,42,436.6668324559396,Europe,42.59,1106.3851318359375,249.1916330178268,D,N,249.1916330178268,211.35913474938255,0.01662187827403727,,3min,139.1994381715285,True,False,False,-0.9799365641947944,-286.6148565635999,-109.9921948462983
MDA,Moldova,34578.65377507926,14850,47.244466179755854,N,1.0,0.9996557247294241,146.6819313467185,146.6819313467185,0.9999999999999664,192.7789544455771,192.77653477687966,,D,0.0,0.061883037209380355,0.0,0.9381169627905928,0.0,0.0,30298.989538651313,0.0,91.47726896245914,11.904575384578399,0.0,0.00034427527057626496,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),,{},,34615.48865497585,66,36.83487989658897,Europe,47.419999999999995,155.33504740397134,186.17367904200015,D,N,186.17367904200015,178.29417185804027,0.0024196686974562454,,3min,192.7789544455771,True,False,False,-0.17553382024414077,-8.653116057252845,6.605275403576968
MNE,Montenegro,13085.095639931118,5303,42.798202968301624,N,1.0,0.9953188055181268,1053.1076657865576,1053.1076657865576,1.000000000000001,67.92731477030372,67.91849982711311,,D,0.0,0.0,0.17915395127541314,0.8208460487245901,0.0,0.0,8396.60246651048,0.0,313.5901040846266,61.253877504416565,2.992365501104306,0.004681194481872279,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),,{},,14760.591836215825,26,1675.4961962847065,Europe,42.59,1227.2928466796875,82.22403706234513,D,N,82.22403706234513,70.90165662102827,0.0088149431906146,,3min,67.92731477030372,True,False,False,0.20820296830162022,-174.18518089312988,-14.296722292041409
NLD,Netherlands,34324.00841544658,17154,52.25290816445503,N,1.0,0.9887446903138489,8.981316487800882,8.981316487800882,0.9999999999999523,72.98557630759639,72.9855358531485,,C,0.0,0.0,0.9989232034271661,0.0,0.0,0.0010767965728334696,34287.04844081891,36.959974627660046,1941.0723617990807,386.3273443859123,10371.210146561809,0.011255309686151231,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,45284.11602353132,96,10960.107608084742,Europe,52.239583333333336,28.77057038868467,84.12315249217339,C,N,84.12315249217339,78.50276632093694,4.045444788403074e-05,,3min,72.98557630759639,True,False,False,0.013324831121693137,-19.78925390088379,-11.137576184577
NOR,Norway,320144.7624474949,237947,63.891885066158004,N,1.0,0.9791552752421504,561.6645327450512,,1.0000000000000777,82.90539038721754,82.90312029234741,82.90613175579371,D,0.0,0.0,0.030137997724076958,0.7662863702419296,0.2012204619029941,0.002355170131081678,180902.89099234642,753.9953821385792,28350.63054810708,6673.329455884224,2000.504711068313,0.020844724757846628,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),"{""elevation"": ""coverage 0.9792 < 0.98""}",representative,407855.0188796822,1246,87710.25643218728,Europe,60.6725,536.0525588989258,53.643774822738706,D,N,53.643774822738706,50.53242929517736,0.0022700948701270818,0.000741368576171908,3min,82.90539038721754,True,False,False,3.2193850661580043,,29.26161556447883
POL,Poland,307428.6074259435,146793,52.083096110996514,N,1.0,0.9982460466358337,170.70385203031742,170.70385203031742,1.000000000000097,275.9282817700202,275.92593956840255,,D,0.0,0.0,0.0,0.9997327484716386,0.0,0.00026725152836157783,307346.4466607469,82.1607651966549,2817.170762074591,539.2154402386745,725.3749774872264,0.001753953364175994,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,317255.74661686504,670,9827.13919092156,Europe,51.64473684210526,230.46440777025725,315.3013901770544,D,N,315.3013901770544,310.8111685480214,0.0023422016176368743,,3min,275.9282817700202,True,False,False,0.4383592688912543,-59.76055573993983,-39.37310840703418
PRT,Portugal,92423.01380582036,35763,39.56830969786049,N,1.0,0.9949192773026169,326.36192902875024,326.36192902875024,1.0000000000000608,125.93870413073437,125.94299581283612,,C,0.0,0.0,0.995698725340764,0.0,0.0,0.004301274659242372,92025.47703860716,397.53676721378304,2231.8696392218435,469.5757040044939,189.11514078416286,0.00508072269739079,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,126675.87044017517,211,34252.856634354815,Europe,40.07,173.78685869489397,52.27557760028044,C,N,52.27557760028044,52.26976757352969,0.0042916821017513485,,3min,125.93870413073437,True,False,False,-0.501690302139508,152.57507033385627,73.66312653045392
ROU,Romania,235923.34154927218,99018,45.83813350585728,N,1.0,0.9990683233766573,400.3165024344931,400.3165024344931,0.999999999999891,321.82274858026454,321.8240492120772,,D,0.0,0.1224234291778871,0.004601863883331734,0.8729747069387332,0.0,0.0,177072.56545341475,0.0,1156.0451642156636,219.80426222206725,311.76680404542554,0.0009316766233414913,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),,{},,239514.33424341318,445,3590.992694140994,Europe,46.00320000000001,379.83351135253906,338.7173828268546,D,N,338.7173828268546,308.60323615994474,0.0013006318126826955,,3min,321.82274858026454,True,False,False,-0.165066494142728,20.482991081954026,-16.894634246590044
RUS,Russia,16653692.815027097,10514631,60.32552966533366,N,1.0,0.9982049810142172,374.23922209082684,374.23922209082684,0.9999999999991559,653.4877962696157,653.4889110391181,,D,0.0,0.027484301555932154,0.0008986087455595938,0.863110081994932,0.10806923480074711,0.00043777290222667765,12574218.33196977,7290.535436425982,143693.23151130485,29893.694785621527,98100.35573267484,0.0017950189857379622,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,17534971.78073667,49277,881278.9657095727,Europe,53.74948717948718,224.93065158860423,773.3640644346395,D,N,773.3640644346395,714.6189996078173,0.0011147695023510096,,3min,653.4877962696157,True,False,False,6.576042485846479,149.3085705022226,-119.87626816502382
SRB,Serbia,79153.40496146074,32174,44.205562638185945,N,1.0,0.999872895996322,416.83039504314195,416.83039504314195,0.9999999999999991,275.9312477378989,275.9347706416865,,D,0.0,0.0,0.16655239370428637,0.8334476062956878,0.0,0.0,52787.026829106646,0.0,62.76876595313249,10.060714675353672,0.0,0.00012710400367807508,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),,{},,79183.72029964467,143,30.315338183936547,Europe,43.663333333333334,669.6914189656576,266.36523983952844,D,N,266.36523983952844,243.4854556206743,0.0035229037875978975,,3min,275.9312477378989,True,False,False,0.5422293048526114,-252.86102392251564,9.566007898370458
SVK,Slovakia,49893.737366677684,22048,48.710250137318454,N,1.0,0.9997204146462881,455.22305025640264,455.22305025640264,1.0000000000000415,526.468672482207,526.4974219189425,,D,0.0,0.0,0.0,1.0,0.0,0.0,49893.737366677684,0.0,88.20894512736213,13.949558209670123,0.0,0.000279585353711878,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),,{},,49967.46371166419,98,73.72634498650586,Europe,48.225,205.38938903808594,481.3914559398293,D,N,481.3914559398293,481.3914559398289,0.028749436735438394,,3min,526.468672482207,True,False,False,0.48525013731845235,249.8336612183167,45.0772165423777
SVN,Slovenia,22029.139026511766,9294,46.13308864903622,N,1.0,0.9994076347574926,560.0045388666218,560.0045388666218,0.9999999999999906,95.87435208588865,95.86181142394098,,D,0.0,0.0,0.07693308755507397,0.9230669124449277,0.0,0.0,18639.599663532746,0.0,103.32036079898539,13.049296281666551,15.469475539623183,0.0005923652425072947,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),,{},,22494.7411696067,42,465.6021430949331,Europe,45.81,358.90411376953125,80.66975858525952,D,N,80.66975858525952,79.50215348724838,0.012540661947667786,,3min,95.87435208588865,True,False,False,0.32308864903621526,201.10042509709058,15.20459350062913
ESP,Spain,503318.34132270777,195138,40.147551096591386,N,1.0,0.996742888928612,686.537744135805,686.537744135805,0.9999999999998441,139.36919941878452,139.3767209345373,,C,0.0,0.48772064861004516,0.5083233108848895,0.0022594296755821626,0.0,0.0016966108293377823,10369.697803006537,853.9353484924362,8679.061562104265,1639.363741955379,552.6019346166349,0.0032571110713890796,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,583392.7082791997,984,80074.3669564919,Europe,39.671200000000006,31.531451950073244,122.88312330283075,C,N,122.88312330283075,121.45023617540272,0.007521515752785035,,3min,139.36919941878452,True,False,False,0.47635109659137953,655.0062921857318,16.486076115953765
SWE,Sweden,428160.61518904683,286721,62.40060248590088,N,1.0,0.9892755842799971,319.3194837888503,319.3194837888503,0.9999999999998587,109.0357116420047,109.03569979387318,,D,0.0,0.0,0.0,0.9642725951017924,0.03471278546231219,0.001014619435910562,398000.8999502531,434.4200818622299,20302.756385383247,4591.772432219234,609.5824635637258,0.010724415720002219,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,500199.8370869295,1404,72039.22189788264,Europe,58.662,29.949632263183595,75.43097905999782,D,N,75.43097905999782,61.88427915308573,1.184813152121933e-05,,3min,109.0357116420047,True,False,False,3.738602485900884,289.36985152566666,33.604732582006875
CHE,Switzerland,38494.095721658916,16681,46.81075410573527,N,1.0,0.996017848215379,1337.1649460074736,1337.1649460074736,0.9999999999999978,282.0276128778295,282.0287106755657,,D,0.0,0.0,0.01270033443396389,0.6308992021490791,0.35640046341695397,0.0,10566.580724229067,0.0,916.7021701788708,153.2893319753131,0.0,0.003982151784619375,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),,{},,39657.86258467473,75,1163.766863015815,Europe,46.775999999999996,349.16029052734376,318.6523818941167,D,N,318.6523818941167,313.4380723102662,0.0010977977362358615,,3min,282.0276128778295,True,False,False,0.034754105735274265,988.0046554801299,-36.62476901628719
UKR,Ukraine,589296.2560291558,264540,48.95902844937982,N,1.0,0.9976022656647229,179.77107913283606,179.77107913283606,1.0000000000001275,308.0678448617863,308.0684940359599,,D,0.0,0.14603423628967727,0.0,0.8536020136128446,0.0,0.00036375009768693426,416967.0420634139,214.35657069715003,6558.165112896637,1412.975866744053,1474.7097562622778,0.0023977343352986537,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,625515.7240210467,1231,36219.46799189085,Europe,48.826249999999995,132.7877142826716,290.40284273323937,D,N,290.40284273323937,288.1195669393088,0.0006491741735885626,,3min,308.0678448617863,True,False,False,0.13277844937982763,46.98336485016446,17.665002128546917
GBR,United Kingdom,243711.5263570479,128151,54.022131292536606,N,1.0,0.9880495812461825,160.07531186211406,160.07531186211406,0.9999999999999699,47.02875773876757,47.0373209929958,,C,0.0,0.0,0.9976394443600478,0.0,0.0,0.0023605556399521666,243136.2317389844,575.2946180634806,13855.855394471997,2912.454795098482,1579.0052981333683,0.011950418753816387,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,335828.5620875125,749,92117.03573046462,Europe,52.80411764705883,102.5040927213781,72.04328617417774,C,N,72.04328617417774,69.67353373368617,0.00856325422823545,,3min,47.02875773876757,True,False,False,1.2180136454777752,57.57121914073596,-25.01452843541017
BHS,Bahamas,13425.890782776705,7107,24.24208126295831,N,1.0,0.8887994962726334,0.8144261991394796,,1.0000000000000075,73.99425875165343,74.07147015608429,73.96434767614814,,0.722527715098885,0.12081557518406422,0.0,0.0,0.0,0.15665670971705653,8078.5214731672395,2103.2558750503554,5580.375466690033,1492.9658180334463,1269.1223607572044,0.1112005037273717,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),"{""elevation"": ""coverage 0.8888 < 0.98"", ""climate_zone"": ""classified coverage 0.8433 < 0.95""}",representative,135230.33541766607,192,121804.44463488935,North America,24.92,1.6355916261672974,23.16612848458598,A,N,23.16612848458598,23.149709323158287,0.07721140443085517,0.02991107550529648,3min,73.99425875165343,True,True,False,-0.6779187370416935,,50.82813026706745
CAN,Canada,9489886.846481893,6071427,58.72198661221544,N,1.0,0.9936884271652862,473.71001945497,473.71001945497,1.000000000000317,336.29080853540756,336.29205403087616,336.2903285328068,D,0.0,0.01430983988207579,0.007266677919112001,0.7278596353125568,0.24970295167154766,0.0008608952149413393,4537652.822642216,8169.798176471018,276722.3980887794,59896.112025252376,8324.12663210231,0.006311572834765376,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},representative,10924668.240344025,30684,1434781.393862132,North America,46.77360000000001,361.9892102050781,476.3700986805195,D,N,476.3700986805195,471.647829501783,0.0012454954685949815,0.00048000260073877143,3min,336.29080853540756,True,False,False,11.94838661221543,111.72080924989189,-140.07929014511194
CRI,Costa Rica,51490.99541275577,15775,9.968397007769868,N,1.0,0.9929660127334153,546.8992244465401,546.8992244465401,0.9999999999999638,36.918340901452474,36.94487393898408,,A,0.9980995957667205,0.0,0.0,0.0,0.0,0.0019004042332801468,51393.141707097595,97.85370565820969,1949.380949074142,362.18700607702795,85.51026779659433,0.007033987266583392,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,69285.95326462462,91,17794.95785186885,North America,10.45,147.4757843017578,77.36810714506554,A,N,77.36810714506554,77.3681071450655,0.02653303753160685,,3min,36.918340901452474,True,False,False,-0.4816029922301315,399.42344014478226,-40.44976624361306
CUB,Cuba,111480.89220313326,38629,21.62016332765592,N,1.0,0.9817965256847537,97.44399574100673,97.44399574100673,0.9999999999999846,26.446201130840006,26.485541497962227,,A,0.9931918071315105,0.0,0.0,0.0,0.0,0.006808192868493264,110721.90878786304,758.9834152706381,7821.838371349474,2029.3395578608179,1290.849967625518,0.01820347431524935,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,196766.0966526248,274,85285.20444949155,North America,21.125,-601.6696684019906,18.77046674992996,A,N,18.77046674992996,18.713991839200663,0.039340367122221664,,3min,26.446201130840006,True,False,False,0.49516332765591997,699.1136641429973,7.675734380910047
DOM,Dominican Republic,48032.37687363586,15317,18.90135131828218,N,1.0,0.9929973685988198,401.9666475660149,401.9666475660149,1.0000000000000313,32.679658447146906,32.694142677092685,,A,0.9357321965902381,0.0,0.060938762793800796,0.0,0.0,0.003329040615972035,42018.407898692494,159.90173349400965,1686.993291206311,336.3530305686537,440.6269706176662,0.007002631401180399,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,69473.90958391837,95,21441.53271028251,North America,19.016666666666666,-1174.1369934082031,22.830820802109027,A,N,22.830820802109027,22.821214135290546,0.014484229945779248,,3min,32.679658447146906,True,False,False,-0.11531534838448465,1576.103640974218,9.848837645037879
SLV,El Salvador,21360.30776014438,6590,13.743904650009679,N,1.0,0.9923864697305514,454.9373143469391,454.9373143469391,0.9999999999999845,43.43075944213683,43.440390983119904,,A,0.9998901833315689,0.0,0.0,0.0,0.0,0.00010981666843114852,21357.962042309497,2.345717834883064,803.9122891562001,162.62734969654394,33.44367942378001,0.007613530269446113,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,27785.853258985593,37,6425.545498841213,North America,13.660000000000002,53.99977111816406,9.472273407052763,A,N,9.472273407052763,9.476058176020645,0.009631540983072284,,3min,43.43075944213683,True,False,False,0.08390465000967673,400.93754322877504,33.95848603508407
GTM,Guatemala,104897.63499832351,32024,15.642142399211087,N,1.0,0.9980305708371072,745.324143096805,745.324143096805,1.000000000000019,108.94984003261169,108.95718688481979,,A,0.7722840504590522,0.0,0.22628218252846902,0.0,0.0,0.0014337670124931797,57274.30465058517,150.3987687491463,1205.8927915026939,206.58846148418047,30.56526066837961,0.0019694291628927782,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,111632.97743800555,150,6735.342439682034,North America,15.270000000000001,1338.172607421875,150.45784284636164,C,N,150.45784284636164,150.43603830636215,0.007346852208101495,,3min,108.94984003261169,True,True,False,0.3721423992110857,-592.84846432507,-41.508002813749954
HTI,Haiti,27247.49430470052,9011,18.92558956492971,N,1.0,0.9849471611026018,405.4744627968306,405.4744627968306,1.0000000000000182,21.706054365565503,21.73966104660601,,A,1.0,0.0,0.0,0.0,0.0,0.0,27247.49430470052,0.0,1976.4288072368984,410.1521421264996,225.22604523436362,0.015052838897400684,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),,{},,53345.03396748562,73,26097.5396627851,North America,18.802,-314.93158264160155,6.669859990832684,A,N,6.669859990832684,6.664516933132551,0.03360668104050646,,3min,21.706054365565503,True,False,False,0.12358956492970918,720.4060454384321,15.036194374732819
HND,Honduras,111051.69085705414,34020,14.829086021786997,N,1.0,0.9966121330695908,628.9873059141655,628.9873059141655,1.0000000000000382,80.59319997157682,80.60440104846073,,A,0.9969655961275156,0.0,0.0,0.0,0.0,0.003034403872483762,110714.71517627155,336.9756807825147,1759.2790835148317,376.2283510203938,364.3333586728122,0.0033878669304069882,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,135830.07390451446,182,24778.383047460316,North America,14.947999999999999,510.82997436523436,65.80876686673079,A,N,65.80876686673079,65.80247622376197,0.011201076883907035,,3min,80.59319997157682,True,False,False,-0.11891397821300131,118.15733154893115,14.78443310484603
JAM,Jamaica,11034.236497993497,3651,18.157183404751507,N,1.0,0.9838054934846252,322.7838072476137,322.7838072476137,0.9999999999999952,16.305128220958615,16.39968895605924,16.27099276738539,A,0.9959932372029757,0.0,0.0,0.0,0.0,0.004006762797023541,10990.02492969977,44.21156829371967,773.9580857437132,178.69401485893906,40.4147474019637,0.01619450651537452,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},representative,24978.475630514888,34,13944.23913252139,North America,18.48,-1527.6361592610676,33.33208864969499,A,N,33.33208864969499,33.33286639361929,0.09456073510062524,0.03413545357322434,3min,16.305128220958615,True,False,False,-0.3228165952484936,1850.4199665086812,-17.026960428736373
MEX,Mexico,1952540.346703241,631362,23.773980087806027,N,1.0,0.9975391600756719,1046.6296020731243,1046.6296020731243,0.9999999999999294,195.1954490396614,195.20009974275126,,B,0.2817669622360022,0.5341660009065041,0.18273311687235635,0.0,0.0,0.0013339199852201752,492819.30647326657,2604.532590416183,23139.77393387012,4804.889239012729,6232.635752684975,0.002460839924319887,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,2162272.5852291016,3070,209732.23852586048,North America,22.14556701030928,1081.4254860116034,183.9376302671782,C,N,183.9376302671782,183.42410669617186,0.004650703089851049,,3min,195.1954490396614,True,True,False,1.6284130774967487,-34.795883938479164,11.257818772483205
NIC,Nicaragua,120725.53403147221,37009,12.939186508162168,N,1.0,0.9951588519145605,233.19043109075545,233.19043109075545,1.0000000000000269,90.06486835368099,90.08238486415608,,A,0.9974534671646107,0.0,0.0,0.0,0.0,0.0025465328353896327,120418.10249499117,307.4315364810925,2955.872735743763,584.4501879402543,109.39496183466022,0.004841148085440589,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,152149.2682554211,202,31423.734223948893,North America,12.05,110.783447265625,64.27621674754454,A,N,64.27621674754454,64.27948632835026,0.017516510475090286,,3min,90.06486835368099,True,False,False,0.889186508162167,122.40698382513045,25.788651606136455
PAN,Panama,75970.09424692637,23925,8.500185668364015,N,1.0,0.9868721440390179,315.6511349565649,315.6511349565649,0.9999999999999843,25.720680560747066,25.748363313428325,,A,0.9956656916188051,0.0,0.0,0.0,0.0,0.0043343083811947175,75640.81643071175,329.27781621460554,4707.934709060215,997.3244546157246,282.56364409597643,0.013127855960979998,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,128412.9370060438,168,52442.842759117426,North America,8.84,136.88180541992188,37.38771902554524,A,N,37.38771902554524,37.39853006241478,0.027682752681258194,,3min,25.720680560747066,True,False,False,-0.33981433163598496,178.769329536643,-11.667038464798171
USA,United States,9254174.953774933,3990381,42.93007152361303,N,1.0,0.9972994820706513,732.8647071676965,732.8647071676965,1.0000000000003582,578.5908478273587,578.5933403007555,,D,0.0034082289463812153,0.29873580789128007,0.23481017857155456,0.42512238253275414,0.03731052550714354,0.0006128765512611847,1169603.4735405352,5671.666830437214,117724.60095414819,24991.065383833855,21256.94878916647,0.002700517929330867,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,10004641.547493817,19028,750466.5937188845,North America,36.592217898832686,360.4095271300481,362.91067511348734,C,N,362.91067511348734,354.10936747570804,0.002492473396728201,,3min,578.5908478273587,True,True,False,6.337853624780344,372.45518003764835,215.6801727138714
AUS,Australia,7699513.320179737,2522427,25.40385656083693,S,0.0,0.9985386846103986,274.35418246461154,274.35418246461154,1.0000000000003146,350.03945351002415,350.0413181396686,,B,0.08980347062324467,0.8001458382294422,0.10930745401788723,0.0,1.5884588883696268e-05,0.0007273525407393213,5319119.341328314,5600.2605758889795,52488.237079693456,11251.41730716766,22476.637815218404,0.0014613153895946514,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,8270057.235788141,11951,570543.9156084042,Oceania,32.14857142857143,-465.4354716709682,51.902087485243456,C,S,51.902087485243456,51.36963254936024,0.0018646296444444488,,3min,350.03945351002415,True,True,False,-6.744714867734501,739.7896541355797,298.1373660247807
NZL,New Zealand,265218.3378422927,109403,41.65473108578579,S,0.0,0.9879647556379156,484.77944657906744,484.77944657906744,0.9999999999997928,44.69937863510879,44.71488605277348,,C,0.0,0.0,0.9850928413961914,0.0,0.010666715920965809,0.00424044268282606,258435.67734864462,1124.64316005464,15233.681694083398,3191.967505234698,468.8742155981911,0.01203524436207252,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,398477.5187679901,691,133259.18092569744,Oceania,39.562222222222225,-5.283027860853407,27.11518358276313,C,S,27.11518358276313,26.453463865751303,0.01550741766468633,,3min,44.69937863510879,True,False,False,2.092508863563566,490.06247443992083,17.584195052345663
PNG,Papua New Guinea,464899.81536786683,142566,6.474130201905024,S,0.0,0.9917393341818554,596.9188806321678,596.9188806321678,1.0000000000000413,92.12694236909911,92.1426985429998,,A,0.9142193087728736,0.0,0.07929043288200584,0.0,0.0,0.006490258345184398,388158.280246965,3017.3199063659836,17200.165024808502,3840.382013671298,1330.8785903810842,0.008260665818145083,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,725880.2576810359,946,260980.44231316907,Oceania,8.84,39.91184997558594,22.920569798684497,A,S,22.920569798684497,22.926529015659366,0.015756173900683734,,3min,92.12694236909911,True,False,False,-2.365869798094976,557.0070306565818,69.20637257041462
ARG,Argentina,2763075.870066071,1000065,34.60305430630786,S,0.0,0.9990548181600345,709.5783840059182,709.5783840059182,1.00000000000021,369.55678336681314,369.5589107230256,,B,0.0007586060166479146,0.5587663558334514,0.40587670072090115,0.01025151846615928,0.024145440695758393,0.00020137826748253552,422445.7168242112,556.4234316367048,13092.217046465592,2611.609134716841,3563.508458454616,0.000945181839923343,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),terrestrial support inside Köppen 0.5° pixels coded 0/unmapped (source raster land/sea resolution),{},,2855275.831558001,4590,92199.9614919303,South America,32.450625,467.42525082826614,395.0114435104324,B,S,395.0114435104324,393.33339708271694,0.0021273562124406453,,3min,369.55678336681314,True,False,False,2.152429306307859,242.15313317765208,-25.454660143619265
BOL,Bolivia,1080947.482425777,329532,16.661748708056738,S,0.0,0.9997036604844904,1250.7949360369805,1250.7949360369805,1.0000000000001237,699.3227845857851,699.3215344657123,,A,0.6210427752457466,0.23853680653524204,0.11286720078330448,0.0,0.027553217435723202,0.0,413468.8638904529,0.0,1644.2299528841468,320.3274532350248,0.0,0.00029633951551112474,terrestrial support inside 60″ ETOPO pixels whose centre is water (spec §4 elevation rule; coastline/island resolution),,{},,1087311.3569321542,1471,6363.874506377149,South America,18.748333333333335,3352.897745768229,383.94310600316356,C,S,383.94310600316356,383.9577917373843,0.001250120072882055,,3min,699.3227845857851,True,True,False,-2.086584625276597,-2102.1028097312483,315.3796785826216
