weights,protocol,fit,n_train,n_test,training_boundary_ties,row_sums_exactly_one,logdet_sign_positive_on_grid,logdet_finite_on_grid,spectral_radius,min_real_eigenvalue,training_first_neighbour_km_median,training_eighth_neighbour_km_median,training_eighth_neighbour_km_max,structural_pass,failure,attachment_boundary_ties,attachment_first_km_min,attachment_eighth_km_max,attachment_weights_sum_one
station,primary_loco,GEO,140,1,0,True,True,True,1.000000000000003,-0.30693213494546023,411.6866374297081,1493.0158884759903,9182.273627364239,True,,0.0,1144.1870617583572,1755.7438210555915,True
station,primary_loco,IND,140,1,2,True,True,True,1.0000000000000027,-0.3005155517981015,391.88755856642223,1387.5174190527632,9201.290397887928,True,,0.0,2303.9908539733033,2982.1692751048718,True
station,primary_loco,IDN,142,1,4,True,True,True,1.0000000000000038,-0.2977097049841091,397.931458964969,1394.2547182503663,10187.404499414652,True,,0.0,1971.154562931003,5091.417691668225,True
station,primary_loco,IRN,134,1,0,True,True,True,1.0000000000000024,-0.2895799278493927,411.6866374297081,1479.183174792941,9182.273627364239,True,,0.0,1459.7444098201831,2358.5049435653427,True
station,primary_loco,IRQ,136,1,0,True,True,True,1.0000000000000038,-0.3292694382344837,461.62113922691185,1502.7782278860298,9182.273627364239,True,,0.0,1562.2381241934052,2076.4368177363467,True
station,primary_loco,ISR,142,1,2,True,True,True,1.0000000000000022,-0.31818431566773114,423.29616226352164,1519.6324338563804,9182.273627364239,True,,0.0,1192.447188669057,1709.6540036150923,True
station,primary_loco,JPN,145,1,4,True,True,True,1.0000000000000029,-0.3024570233050449,397.931458964969,1401.5543538055174,9624.735225062106,True,,0.0,2767.413113681763,4877.144310642027,True
station,primary_loco,JOR,142,1,2,True,True,True,1.0000000000000022,-0.31818431566773114,423.29616226352164,1519.6324338563804,9182.273627364239,True,,0.0,1185.477073952835,1687.282406015309,True
station,primary_loco,KAZ,139,1,0,True,True,True,0.9999999999999996,-0.3098920417856139,423.1374906719694,1440.1773725834348,9182.273627364239,True,,0.0,2056.059535836901,2959.7858351790173,True
station,primary_loco,LAO,145,1,4,True,True,True,0.9999999999999986,-0.3007660250141389,400.2357841874469,1401.5543538055174,9453.81292451432,True,,0.0,1513.915618822036,2719.6412519449573,True
station,primary_loco,LBN,142,1,2,True,True,True,1.0000000000000022,-0.31818431566773114,423.29616226352164,1519.6324338563804,9182.273627364239,True,,0.0,1105.5956864821965,1570.5269912142896,True
station,primary_loco,MYS,144,1,4,True,True,True,1.0000000000000013,-0.2968347160680684,399.083621576208,1398.3547982554999,10058.758864130423,True,,0.0,1666.9298063879476,4357.604833768512,True
station,primary_loco,MNG,147,1,3,True,True,True,1.0000000000000029,-0.30238320937176916,397.931458964969,1404.141974273657,9182.273627364239,True,,0.0,1837.0478104746458,3255.436289101884,True
station,primary_loco,NPL,147,1,4,True,True,True,1.0000000000000029,-0.29806327496070645,397.931458964969,1404.141974273657,9182.273627364239,True,,0.0,1378.822195679322,2244.8404775312383,True
station,primary_loco,OMN,144,1,4,True,True,True,1.0000000000000016,-0.3067121487352215,423.29616226352164,1443.3942740677476,9182.273627364239,True,,0.0,1283.8708589496996,2534.5499800101784,True
station,primary_loco,PAK,141,1,2,True,True,True,1.0000000000000047,-0.2967876767325985,400.2357841874469,1404.141974273657,9182.273627364239,True,,0.0,1378.822195679322,2680.368231742026,True
station,primary_loco,PHL,145,1,4,True,True,True,1.0000000000000013,-0.2985870718924811,397.931458964969,1401.5543538055174,9902.588146541837,True,,0.0,1671.6325668651411,3636.4227623394986,True
station,primary_loco,QAT,145,1,6,True,True,True,1.0000000000000009,-0.2895780481342103,400.2357841874469,1446.61117555206,9182.273627364239,True,,0.0,1442.7061958958848,1842.6756834140494,True
station,primary_loco,SAU,132,1,2,True,True,True,1.0000000000000024,-0.28453057520851455,411.6866374297081,1485.3411079520656,9182.273627364239,True,,0.0,2059.65097886676,2703.4682222441115,True
station,primary_loco,KOR,147,1,4,True,True,True,1.0000000000000024,-0.30374865468014656,397.931458964969,1404.141974273657,9201.290397887928,True,,0.0,1558.1019925945523,3647.8458420904076,True
station,primary_loco,LKA,149,1,4,True,True,True,1.0000000000000033,-0.30666922429042504,400.2357841874469,1440.1773725834348,9182.273627364239,True,,0.0,2057.57847124328,2745.987813458961,True
station,primary_loco,SYR,138,1,0,True,True,True,1.0000000000000004,-0.2915748827696722,436.54167232813506,1510.8608925457497,9182.273627364239,True,,0.0,1181.6920700338865,1671.6160081931491,True
station,primary_loco,TWN,147,1,4,True,True,True,1.0000000000000007,-0.29775690711245945,397.931458964969,1404.141974273657,9624.735225062106,True,,0.0,1558.1019925945523,2871.5325790894435,True
station,primary_loco,TJK,143,1,2,True,True,True,1.0000000000000049,-0.3063979758433964,397.931458964969,1404.141974273657,9182.273627364239,True,,0.0,1729.0006915837118,2288.589226660918,True
station,primary_loco,THA,142,1,4,True,True,True,1.0000000000000013,-0.2988295770831998,397.931458964969,1394.2547182503663,10058.758864130423,True,,0.0,1616.7117168210063,3784.5274376799157,True
station,primary_loco,TUR,129,1,0,True,True,True,1.0000000000000022,-0.3071801590485967,480.41757876205895,1536.731377746373,9182.273627364239,True,,0.0,1250.3140533891853,1760.8519843188933,True
station,primary_loco,TKM,141,1,0,True,True,True,1.0000000000000018,-0.3094132937591065,423.1374906719694,1404.141974273657,9182.273627364239,True,,0.0,1395.1552427054824,2398.5118664262905,True
station,primary_loco,ARE,144,1,4,True,True,True,1.0000000000000016,-0.3067121487352215,423.29616226352164,1443.3942740677476,9182.273627364239,True,,0.0,1562.864040600539,2023.194150193204,True
station,primary_loco,UZB,142,1,3,True,True,True,0.9999999999999993,-0.3095962223121857,399.083621576208,1402.8481640395871,9182.273627364239,True,,0.0,1705.4849196855164,2303.9908539733033,True
station,primary_loco,VNM,143,1,4,True,True,True,1.0000000000000004,-0.3016166973180242,397.931458964969,1395.1552427054824,10058.758864130423,True,,0.0,1671.6325668651411,3653.5189762224154,True
station,primary_loco,YEM,142,1,4,True,True,True,1.000000000000003,-0.28453057520851305,411.6866374297081,1422.1596734285458,9182.273627364239,True,,0.0,1442.7061958958848,2392.2548453818426,True
station,primary_loco,ALB,138,1,3,True,True,True,1.0,-0.31648559898573997,477.0156732073432,1510.8608925457497,9182.273627364239,True,,0.0,806.5585229445715,1185.1884388265905,True
station,primary_loco,AUT,133,1,4,True,True,True,1.0000000000000009,-0.30926390109931534,507.62979687285184,1552.6922359008197,9182.273627364239,True,,0.0,851.8613303061896,1181.5120048271804,True
station,primary_loco,BLR,137,1,4,True,True,True,0.9999999999999989,-0.30594217319610484,506.62454646134614,1489.4795462801071,9182.273627364239,True,,0.0,1078.5008908623358,1224.23080246211,True
station,primary_loco,BEL,141,1,4,True,True,True,1.0000000000000004,-0.2999034143127663,483.058925480137,1496.5522306718733,9182.273627364239,True,,0.0,834.1097825768189,1205.5633656463679,True
station,primary_loco,BIH,132,1,6,True,True,True,1.0000000000000018,-0.3138568391133335,507.127171667099,1536.6397783305852,9182.273627364239,True,,0.0,941.5353621371274,1346.6758473915709,True
station,primary_loco,BGR,136,1,3,True,True,True,1.0000000000000018,-0.3305108181700235,481.73825212109796,1518.376770769964,9182.273627364239,True,,0.0,928.3955047745721,1298.7043861511793,True
station,primary_loco,HRV,131,1,6,True,True,True,1.0000000000000029,-0.3138609290252361,507.62979687285184,1545.1347309028188,9182.273627364239,True,,0.0,1014.3939367478844,1408.1905597630405,True
station,primary_loco,CYP,141,1,2,True,True,True,0.9999999999999997,-0.318182058701935,423.1374906719694,1526.5473077214479,9182.273627364239,True,,0.0,1122.68664194198,1467.4398624685018,True
station,primary_loco,CZE,130,1,4,True,True,True,1.0000000000000013,-0.3021542243696374,512.3590686317127,1567.4424545986724,9182.273627364239,True,,0.0,768.3077017020465,1156.3919780968333,True
station,primary_loco,DNK,138,1,4,True,True,True,0.9999999999999991,-0.3026465924210038,506.62454646134614,1502.7782278860298,9182.273627364239,True,,0.0,938.1554159537769,1196.300411514432,True
station,primary_loco,EST,142,1,4,True,True,True,1.0000000000000018,-0.30333631562182717,461.62113922691185,1463.6122945463862,9182.273627364239,True,,0.0,1048.7559208943085,1408.4519213883111,True
station,primary_loco,FIN,143,1,4,True,True,True,1.0000000000000029,-0.30256826744055,449.6285108011963,1446.61117555206,9182.273627364239,True,,0.0,970.2426745890441,1597.6319000748097,True
station,primary_loco,FRA,135,1,4,True,True,True,1.0000000000000029,-0.29822842172688124,483.058925480137,1496.5522306718733,9182.273627364239,True,,0.0,1174.0991370696943,1427.3247138444458,True
station,primary_loco,DEU,129,1,4,True,True,True,1.000000000000003,-0.30431765166467023,516.8038862740605,1547.3673517483949,9182.273627364239,True,,0.0,1138.8755138826007,1491.0728239892305,True
station,primary_loco,GRC,135,1,2,True,True,True,1.000000000000005,-0.30170429370178686,480.41757876205895,1526.5473077214479,9182.273627364239,True,,0.0,1061.7800957409945,1244.8984796948178,True
station,primary_loco,HUN,131,1,3,True,True,True,1.0000000000000004,-0.29577513667681077,507.62979687285184,1547.3673517483949,9182.273627364239,True,,0.0,963.3632070652586,1320.834585155208,True
station,primary_loco,ISL,150,1,4,True,True,True,1.0000000000000033,-0.29778814228860034,411.6866374297081,1441.1732751053446,9182.273627364239,True,,0.0,1529.172897361748,2247.6579459042964,True
station,primary_loco,IRL,148,1,4,True,True,True,1.000000000000001,-0.29788065226180965,439.04340424921446,1449.8528897062874,9182.273627364239,True,,0.0,834.1097825768189,1511.2090320004447,True
station,primary_loco,ITA,127,1,8,True,True,True,0.9999999999999987,-0.3130594281556348,506.62454646134614,1545.1347309028188,9182.273627364239,True,,0.0,1080.7828502091859,1735.8490922704648,True
station,primary_loco,LVA,140,1,4,True,True,True,1.0000000000000016,-0.3026917949541823,477.0156732073432,1486.8579553168654,9182.273627364239,True,,0.0,920.5210089259396,1350.2394195201443,True
station,primary_loco,LTU,140,1,4,True,True,True,1.0000000000000016,-0.3026917949541823,477.0156732073432,1486.8579553168654,9182.273627364239,True,,0.0,768.3077017020465,1208.195998408037,True
station,primary_loco,MKD,139,1,3,True,True,True,1.0000000000000027,-0.31650041536373896,473.61376765262736,1509.0042251001862,9182.273627364239,True,,0.0,644.2038031593597,1214.8917886539873,True
station,primary_loco,MDA,139,1,3,True,True,True,0.9999999999999991,-0.3098067777799518,449.6285108011963,1497.1857108246963,9182.273627364239,True,,0.0,768.3838988466838,1069.1547208598322,True
station,primary_loco,MNE,137,1,6,True,True,True,1.0000000000000002,-0.313738479297579,483.058925480137,1512.7175599913132,9182.273627364239,True,,0.0,863.216582559573,1233.1496345236558,True
station,primary_loco,NLD,138,1,4,True,True,True,1.0000000000000029,-0.2997125673617674,496.74117616046317,1518.376770769964,9182.273627364239,True,,0.0,876.3390061165742,1350.2394195201443,True
station,primary_loco,NOR,143,1,4,True,True,True,1.0000000000000009,-0.3025767509340346,449.6285108011963,1453.0946038605146,9182.273627364239,True,,0.0,1048.7559208943085,1459.2731286209016,True
station,primary_loco,POL,129,1,4,True,True,True,1.0000000000000022,-0.3012956031606033,516.8038862740605,1536.731377746373,9182.273627364239,True,,0.0,991.7741965331772,1206.5222728680792,True
station,primary_loco,PRT,147,1,4,True,True,True,1.0000000000000022,-0.2977717361638923,428.45829769723264,1446.61117555206,9182.273627364239,True,,0.0,1179.6344541122817,1752.9982285728083,True
station,primary_loco,ROU,132,1,3,True,True,True,1.0000000000000044,-0.3164886653077615,507.127171667099,1531.6319701662032,9182.273627364239,True,,0.0,1060.5614286330772,1517.684009486537,True
station,primary_loco,RUS,124,1,0,True,True,True,1.0000000000000016,-0.30728815537688675,425.9565657761533,1497.3730978745225,9201.290397887928,True,,0.0,1705.4849196855164,2684.0840966030883,True
station,primary_loco,SRB,131,1,3,True,True,True,1.0000000000000013,-0.3164770384288256,506.62454646134614,1536.5481789147973,9182.273627364239,True,,0.0,1118.676797118099,1456.9709214856157,True
station,primary_loco,SVK,133,1,3,True,True,True,1.000000000000004,-0.29198308772569914,506.62454646134614,1545.1347309028188,9182.273627364239,True,,0.0,644.2038031593597,1180.964742630492,True
station,primary_loco,SVN,134,1,4,True,True,True,1.0000000000000013,-0.2971919980729459,507.127171667099,1540.723637815457,9182.273627364239,True,,0.0,650.6202752681369,1196.300411514432,True
station,primary_loco,ESP,142,1,4,True,True,True,1.0000000000000013,-0.3081544038616569,423.29616226352164,1463.6122945463862,9182.273627364239,True,,0.0,1366.3661410634015,1708.8580303682074,True
station,primary_loco,SWE,138,1,4,True,True,True,0.9999999999999999,-0.3035915685174728,477.0156732073432,1487.128280478067,9182.273627364239,True,,0.0,1149.0441567549087,1488.8570481649392,True
station,primary_loco,CHE,137,1,4,True,True,True,1.000000000000003,-0.2968964612447053,506.62454646134614,1535.0916018024352,9182.273627364239,True,,0.0,928.7317525899069,1254.5344712260583,True
station,primary_loco,UKR,130,1,0,True,True,True,0.9999999999999994,-0.3033414920885076,506.62454646134614,1536.6397783305852,9182.273627364239,True,,0.0,1037.2114465583693,1589.938315368931,True
station,primary_loco,GBR,143,1,4,True,True,True,1.0000000000000022,-0.29841153578775736,480.41757876205895,1489.4795462801071,9182.273627364239,True,,0.0,928.7317525899069,1484.7770146760267,True
station,primary_loco,BHS,145,1,4,True,True,True,1.0000000000000018,-0.2977881422886003,428.45829769723264,1442.7061958958848,9182.273627364239,True,,0.0,1474.1299852322582,2106.282300124535,True
station,primary_loco,CAN,149,1,4,True,True,True,1.0000000000000024,-0.2977881422886012,400.2357841874469,1440.1773725834348,9182.273627364239,True,,0.0,2654.429629499364,3601.6387970607225,True
station,primary_loco,CRI,145,1,4,True,True,True,1.0000000000000022,-0.2977881422885982,428.45829769723264,1446.61117555206,9182.273627364239,True,,0.0,890.2839061537835,1859.160565751784,True
station,primary_loco,CUB,142,1,4,True,True,True,0.9999999999999967,-0.2977881422886013,425.9565657761533,1442.4376867615697,9182.273627364239,True,,0.0,1317.858268115998,3042.9270906204783,True
station,primary_loco,DOM,146,1,4,True,True,True,1.0000000000000016,-0.29778814228860023,439.04340424921446,1444.6586857239724,9182.273627364239,True,,0.0,1026.541268631132,2215.987041345674,True
station,primary_loco,SLV,145,1,4,True,True,True,0.9999999999999973,-0.29778814228859896,428.45829769723264,1446.61117555206,9182.273627364239,True,,0.0,1161.7769880412238,2215.987041345674,True
station,primary_loco,GTM,146,1,4,True,True,True,0.9999999999999998,-0.29778814228859923,439.04340424921446,1444.6586857239724,9182.273627364239,True,,0.0,890.2839061537835,2270.2226511329022,True
station,primary_loco,HTI,145,1,4,True,True,True,1.0000000000000018,-0.29778814228859873,428.45829769723264,1446.61117555206,9182.273627364239,True,,0.0,1118.6342319660312,2395.455203479181,True
station,primary_loco,HND,142,1,4,True,True,True,1.0000000000000013,-0.29778814228860173,465.0230447816276,1442.4376867615697,9182.273627364239,True,,0.0,1025.8632757634448,3089.199101790283,True
station,primary_loco,JAM,144,1,4,True,True,True,1.0000000000000013,-0.2977881422885979,439.04340424921446,1444.6586857239724,9182.273627364239,True,,0.0,1141.8548342917834,2558.159264147071,True
station,primary_loco,MEX,144,1,4,True,True,True,1.0000000000000016,-0.2977881422886007,461.62113922691185,1444.6586857239724,9182.273627364239,True,,0.0,2194.183046137531,3295.7236371664576,True
station,primary_loco,NIC,143,1,4,True,True,True,1.0000000000000009,-0.29778814228860195,423.4548338550739,1442.7061958958848,9182.273627364239,True,,0.0,1259.823847367864,2749.2559745020703,True
station,primary_loco,PAN,146,1,4,True,True,True,1.0000000000000007,-0.2977881422885998,411.6866374297081,1446.61117555206,9182.273627364239,True,,0.0,1025.8632757634448,1605.1512377024997,True
station,primary_loco,USA,145,1,4,True,True,True,1.0000000000000013,-0.3023303557195801,400.2357841874469,1442.1691776272546,9182.273627364239,True,,0.0,2479.978367343262,3393.0442085420664,True
station,primary_loco,AUS,148,1,4,True,True,True,0.9999999999999996,-0.29712416212616605,399.083621576208,1422.1596734285458,9624.735225062106,True,,0.0,2671.1336211587063,7241.60894586479,True
station,primary_loco,NZL,150,1,4,True,True,True,1.0000000000000002,-0.2977881422885992,411.6866374297081,1441.1732751053446,7018.260438259346,True,,0.0,2671.1336211587063,9182.273627364239,True
station,primary_loco,PNG,148,1,4,True,True,True,0.9999999999999996,-0.29712416212616605,399.083621576208,1422.1596734285458,9624.735225062106,True,,0.0,3616.3000950830587,5610.964169867275,True
station,primary_loco,ARG,145,1,4,True,True,True,1.000000000000001,-0.2977881422886017,397.931458964969,1401.5543538055174,9182.273627364239,True,,0.0,2773.810945423446,5522.024685005277,True
station,primary_loco,BOL,145,1,4,True,True,True,1.000000000000002,-0.29778814228859973,397.931458964969,1401.5543538055174,9182.273627364239,True,,0.0,1833.1342761026826,4039.089606066186,True
station,primary_loco,BRA,141,1,4,True,True,True,1.0,-0.29778814228860045,385.84365816787545,1395.1552427054824,9182.273627364239,True,,0.0,2986.3568251848565,4984.433808249301,True
station,primary_loco,CHL,146,1,4,True,True,True,1.0000000000000007,-0.2977881422886025,397.931458964969,1402.8481640395871,9182.273627364239,True,,0.0,1313.5112276990567,5060.89770932736,True
station,primary_loco,COL,139,1,4,True,True,True,1.0000000000000018,-0.2977881422886015,428.45829769723264,1440.1773725834348,9182.273627364239,True,,0.0,1535.0916018024352,3965.0586208631216,True
station,primary_loco,ECU,147,1,4,True,True,True,1.0000000000000013,-0.2977881422886009,397.931458964969,1442.1691776272546,9182.273627364239,True,,0.0,1173.2836195420182,2270.2226511329022,True
station,primary_loco,PRY,145,1,4,True,True,True,1.000000000000001,-0.2977881422886017,397.931458964969,1401.5543538055174,9182.273627364239,True,,0.0,2568.4056447209905,5072.337596844092,True
station,primary_loco,PER,145,1,4,True,True,True,1.0000000000000022,-0.2977881422886006,397.931458964969,1440.1773725834348,9182.273627364239,True,,0.0,2200.7213173903033,3078.2815510419177,True
station,primary_loco,SUR,148,1,4,True,True,True,1.0000000000000009,-0.2977881422886001,399.083621576208,1422.1596734285458,9182.273627364239,True,,0.0,2188.955639301168,3007.03742372509,True
station,primary_loco,URY,147,1,4,True,True,True,0.9999999999999998,-0.2977881422886008,397.931458964969,1404.141974273657,9182.273627364239,True,,0.0,1313.5112276990567,5239.000205415451,True
station,primary_loco,VEN,146,1,4,True,True,True,1.0000000000000027,-0.29778814228859984,397.931458964969,1446.61117555206,9182.273627364239,True,,0.0,1026.541268631132,2086.565361981185,True
station,m49_subregion_lo,0,149,2,4,True,True,True,1.0000000000000024,-0.29778814228859973,400.2357841874469,1440.1773725834348,5610.964169867275,True,,0.0,2593.355980204266,9201.290397887928,True
station,m49_subregion_lo,1,146,5,4,True,True,True,1.0000000000000016,-0.29778814228860023,439.04340424921446,1444.6586857239724,9182.273627364239,True,,0.0,1026.541268631132,2215.987041345674,True
station,m49_subregion_lo,2,144,7,4,True,True,True,0.9999999999999973,-0.2977881422886013,425.9565657761533,1444.6586857239724,9182.273627364239,True,,0.0,652.2055693220173,3295.7236371664576,True
station,m49_subregion_lo,3,147,4,3,True,True,True,1.0000000000000009,-0.2996901546843749,423.1374906719694,1442.7061958958848,9182.273627364239,True,,0.0,679.9861212361917,2535.0175934823455,True
station,m49_subregion_lo,4,137,14,4,True,True,True,0.999999999999999,-0.2668527334724941,397.931458964969,1401.5543538055174,9182.273627364239,True,,0.0,268.4242787941612,3700.7654333182436,True
station,m49_subregion_lo,5,146,5,4,True,True,True,1.0000000000000053,-0.2992606431571752,397.931458964969,1402.8481640395871,9453.81292451432,True,,0.0,1329.007195563719,4877.144310642027,True
station,m49_subregion_lo,6,141,10,3,True,True,True,0.9999999999999994,-0.3040658777329597,473.61376765262736,1474.1299852322582,9182.273627364239,True,,0.0,261.2231573726705,1944.3065598145654,True
station,m49_subregion_lo,7,150,1,4,True,True,True,1.0000000000000002,-0.2977881422885992,411.6866374297081,1441.1732751053446,9201.290397887928,True,,0.0,2593.355980204266,5116.698541135172,True
station,m49_subregion_lo,8,143,8,4,True,True,True,1.000000000000002,-0.2903105787984589,397.931458964969,1477.6066671860951,9182.273627364239,True,,0.0,560.7195662212039,2223.4227469026564,True
station,m49_subregion_lo,9,145,6,5,True,True,True,1.000000000000002,-0.3277308776666228,397.931458964969,1453.0946038605146,9182.273627364239,True,,0.0,428.45829769723264,2145.1287401078057,True
station,m49_subregion_lo,10,149,2,4,True,True,True,1.0000000000000024,-0.2977881422886012,400.2357841874469,1440.1773725834348,9182.273627364239,True,,0.0,1627.2230297990016,3601.6387970607225,True
station,m49_subregion_lo,11,141,10,4,True,True,True,1.0000000000000027,-0.29664977453830177,473.61376765262736,1453.0946038605146,9182.273627364239,True,,0.0,400.2357841874469,2805.7777932865133,True
station,m49_subregion_lo,12,140,11,4,True,True,True,1.0000000000000013,-0.2977881422886018,382.71759619570616,1394.2547182503663,9182.273627364239,True,,0.0,652.2055693220173,6214.816756057859,True
station,m49_subregion_lo,13,143,8,4,True,True,True,0.9999999999999999,-0.3008687728972237,397.931458964969,1395.1552427054824,10187.404499414652,True,,0.0,870.7119986081713,4843.818971610087,True
station,m49_subregion_lo,14,146,5,4,True,True,True,1.0,-0.2979787841884249,423.29616226352164,1441.1732751053446,9182.273627364239,True,,0.0,764.2953094477996,2867.985830522182,True
station,m49_subregion_lo,15,144,7,2,True,True,True,1.0000000000000007,-0.30606864208951207,391.88755856642223,1422.1596734285458,9182.273627364239,True,,1.0,653.7154519369084,3323.813675791852,True
station,m49_subregion_lo,16,140,11,5,True,True,True,1.0000000000000018,-0.3170585129884549,477.0156732073432,1493.0158884759903,9182.273627364239,True,,0.0,258.20955457253524,1711.164971067036,True
station,m49_subregion_lo,17,137,14,4,True,True,True,1.0000000000000024,-0.29106068628465454,473.61376765262736,1509.0042251001862,9182.273627364239,True,,0.0,560.7195662212039,3540.311331462958,True
station,m49_subregion_lo,18,136,15,0,True,True,True,1.0000000000000013,-0.31057619530945835,481.73825212109796,1502.7782278860298,9182.273627364239,True,,0.0,268.4242787941612,2426.2428303894812,True
station,m49_subregion_lo,19,145,6,4,True,True,True,1.0000000000000009,-0.29989362586350565,449.6285108011963,1484.2363643536237,9182.273627364239,True,,0.0,258.20955457253524,1174.0991370696943,True
station,random10,0,135,16,2,True,True,True,1.0000000000000009,-0.3303844236785969,480.41757876205895,1497.1857108246963,9201.290397887928,True,,1.0,142.67579818767587,4474.232685135288,True
station,random10,1,136,15,4,True,True,True,1.0000000000000022,-0.35537086836786413,506.62454646134614,1546.2510413256068,9182.273627364239,True,,0.0,62.01449166211429,2186.7349826913546,True
station,random10,2,136,15,3,True,True,True,1.0000000000000027,-0.3451710731322123,481.73825212109796,1616.039174283022,9201.290397887928,True,,0.0,121.88441302824093,3547.9766043655213,True
station,random10,3,136,15,2,True,True,True,1.0000000000000062,-0.3196380025265027,423.29616226352164,1540.113166352627,9182.273627364239,True,,0.0,114.88325941290164,4732.63336162823,True
station,random10,4,136,15,3,True,True,True,1.0,-0.3608534358624141,439.04340424921446,1462.4426831175624,9201.290397887928,True,,1.0,129.71983040755023,2976.378680548231,True
station,random10,5,136,15,3,True,True,True,1.000000000000002,-0.3175591470829526,423.4548338550739,1476.5275512844007,9201.290397887928,True,,0.0,255.10063319105595,3538.015521644883,True
station,random10,6,136,15,0,True,True,True,1.0000000000000016,-0.3160609706172307,483.63769231081955,1497.689837950934,7241.60894586479,True,,0.0,0.0,9182.273627364239,True
station,random10,7,136,15,0,True,True,True,1.0000000000000013,-0.35712450402783247,471.90006762535177,1497.3730978745225,9624.735225062106,True,,0.0,0.0,7018.260438259346,True
station,random10,8,136,15,3,True,True,True,1.0000000000000013,-0.35875569694226694,423.29616226352164,1523.2433666224279,9453.81292451432,True,,0.0,114.88325941290164,4389.5069526897505,True
station,random10,9,136,15,4,True,True,True,1.0000000000000007,-0.3340632255223055,461.62113922691185,1483.918511677018,9182.273627364239,True,,0.0,141.35367214442817,3277.195037289568,True
station,buffer_territory_1000km,DZA,130,1,5,True,True,True,1.000000000000001,-0.30473947831697934,425.9565657761533,1558.1542346480503,9182.273627364239,True,,0.0,1524.0359815486147,1797.5937177590079,True
station,buffer_territory_1000km,AGO,134,1,4,True,True,True,1.0000000000000022,-0.28546027936225327,399.083621576208,1458.4180905640715,9182.273627364239,True,,0.0,2370.814975408515,2716.2374419888433,True
station,buffer_territory_1000km,BEN,136,1,4,True,True,True,1.0000000000000016,-0.2923947442318269,465.98543208922956,1510.8608925457497,9182.273627364239,True,,0.0,1604.1867914896075,2682.7858223145254,True
station,buffer_territory_1000km,BWA,140,1,4,True,True,True,1.0000000000000013,-0.28750645504466,397.931458964969,1421.861765716386,9182.273627364239,True,,0.0,2152.97852886286,3335.4483222451195,True
station,buffer_territory_1000km,BFA,135,1,4,True,True,True,1.0000000000000007,-0.2963154311369012,473.61376765262736,1509.0042251001862,9182.273627364239,True,,0.0,1642.9280674175898,3014.140643326317,True
station,buffer_territory_1000km,BDI,139,1,4,True,True,True,1.0000000000000027,-0.2977794067224837,385.84365816787545,1401.5543538055174,9182.273627364239,True,,0.0,1603.903841041737,2347.960973885755,True
station,buffer_territory_1000km,CMR,136,1,4,True,True,True,1.0000000000000022,-0.3228459046506583,411.6866374297081,1593.6040081871556,9182.273627364239,True,,0.0,1887.1325542084141,2631.4503151645567,True
station,buffer_territory_1000km,CAF,133,1,4,True,True,True,1.0000000000000089,-0.26394840376434353,385.84365816787545,1493.230174845656,9182.273627364239,True,,0.0,1843.46538379767,2734.4593408909172,True
station,buffer_territory_1000km,TCD,137,1,5,True,True,True,0.9999999999999998,-0.32810794148964034,385.84365816787545,1523.2433666224279,9182.273627364239,True,,0.0,1604.1867914896075,2370.814975408515,True
station,buffer_territory_1000km,COG,141,1,4,True,True,True,1.0000000000000024,-0.3228459046506588,397.931458964969,1477.6066671860951,9182.273627364239,True,,0.0,1603.903841041737,2149.7078886826134,True
station,buffer_territory_1000km,COD,128,1,4,True,True,True,1.0000000000000144,-0.2639677489861746,385.84365816787545,1421.861765716386,9182.273627364239,True,,0.0,2508.1059068195145,2893.7288224235667,True
station,buffer_territory_1000km,CIV,137,1,4,True,True,True,1.0000000000000024,-0.29106068628465454,473.61376765262736,1509.0042251001862,9182.273627364239,True,,0.0,1714.3649573197742,3033.6913982228893,True
station,buffer_territory_1000km,DJI,143,1,4,True,True,True,1.0000000000000018,-0.2921518238247088,397.931458964969,1404.141974273657,9182.273627364239,True,,0.0,1283.8708589496996,2293.8244212694954,True
station,buffer_territory_1000km,EGY,133,1,2,True,True,True,1.0000000000000018,-0.30375941473113954,400.2357841874469,1536.5481789147973,9182.273627364239,True,,0.0,1606.9785629382557,1935.5746031768783,True
station,buffer_territory_1000km,GNQ,138,1,4,True,True,True,0.9999999999999984,-0.29031057879845834,399.083621576208,1502.7782278860298,9182.273627364239,True,,0.0,1642.9280674175898,2489.879296147361,True
station,buffer_territory_1000km,ERI,142,1,6,True,True,True,1.0000000000000002,-0.29215182382470684,397.931458964969,1422.1596734285458,9182.273627364239,True,,0.0,1549.5810323202434,2163.1336431951986,True
station,buffer_territory_1000km,ETH,136,1,6,True,True,True,1.0000000000000004,-0.26660161875569977,391.88755856642223,1402.8481640395871,9182.273627364239,True,,0.0,1789.2081970203728,2746.78023002632,True
station,buffer_territory_1000km,GAB,141,1,4,True,True,True,0.9999999999999998,-0.2903105787984598,397.931458964969,1477.6066671860951,9182.273627364239,True,,0.0,1261.063563362806,2337.585329992179,True
station,buffer_territory_1000km,GHA,135,1,4,True,True,True,1.0000000000000004,-0.2905182357193837,486.85780585958014,1509.0042251001862,9182.273627364239,True,,0.0,1279.5395005427772,3122.9121757704725,True
station,buffer_territory_1000km,GIN,138,1,4,True,True,True,1.0000000000000013,-0.290786174810322,478.3363465663822,1502.7782278860298,9182.273627364239,True,,0.0,1957.0380336746111,3262.86883110969,True
