weights,protocol,fit,role,iso3,neighbours
station,random10,2,training,MDG,MWI|SWZ|ZWE|TZA|ZMB|BWA|ZAF|LSO
station,random10,2,training,MWI,ZWE|ZMB|TZA|BDI|SWZ|MDG|BWA|RWA
station,random10,2,training,MLI,BFA|GIN|CIV|LBR|GHA|GNB|BEN|SEN
station,random10,2,training,MRT,SEN|GNB|GIN|MLI|LBR|BFA|CIV|MAR
station,random10,2,training,MAR,ESP|PRT|TUN|FRA|CHE|MRT|ITA|BEL
station,random10,2,training,NAM,BWA|ZAF|AGO|LSO|ZWE|ZMB|SWZ|COG
station,random10,2,training,NGA,BEN|CMR|GHA|GAB|BFA|TCD|CIV|CAF
station,random10,2,training,RWA,BDI|UGA|TZA|COD|KEN|ZMB|CAF|MWI
station,random10,2,training,SEN,GNB|MRT|GIN|LBR|MLI|CIV|BFA|GHA
station,random10,2,training,ZAF,LSO|BWA|SWZ|ZWE|NAM|ZMB|MWI|MDG
station,random10,2,training,SDN,ETH|ERI|DJI|UGA|YEM|KEN|SAU|RWA
station,random10,2,training,SWZ,ZAF|LSO|BWA|ZWE|MWI|ZMB|NAM|MDG
station,random10,2,training,TZA,KEN|BDI|RWA|UGA|MWI|ZMB|COD|ZWE
station,random10,2,training,TUN,LBY|ITA|ALB|MNE|HRV|SVN|GRC|CHE
station,random10,2,training,UGA,KEN|RWA|BDI|TZA|ETH|SDN|COD|DJI
station,random10,2,training,ZMB,ZWE|MWI|BDI|TZA|COD|BWA|RWA|AGO
station,random10,2,training,ZWE,ZMB|MWI|BWA|SWZ|ZAF|LSO|NAM|TZA
station,random10,2,training,AFG,PAK|TJK|UZB|TKM|IRN|ARE|KAZ|IND
station,random10,2,training,ARM,GEO|AZE|IRQ|IRN|TUR|SYR|JOR|CYP
station,random10,2,training,AZE,ARM|GEO|IRQ|IRN|TKM|SYR|TUR|JOR
station,random10,2,training,BGD,NPL|MMR|IND|LAO|THA|PAK|LKA|VNM
station,random10,2,training,MMR,THA|LAO|BGD|KHM|VNM|NPL|IND|LKA
station,random10,2,training,KHM,VNM|THA|LAO|MMR|PHL|IDN|BGD|TWN
station,random10,2,training,CHN,KOR|TWN|MNG|LAO|JPN|VNM|PHL|MMR
station,random10,2,training,GEO,ARM|AZE|IRQ|IRN|TUR|SYR|JOR|CYP
station,random10,2,training,IND,NPL|BGD|PAK|LKA|AFG|MMR|TJK|UZB
station,random10,2,training,IDN,KHM|VNM|THA|PHL|LAO|MMR|LKA|TWN
station,random10,2,training,IRN,IRQ|AZE|ARM|GEO|TKM|QAT|ARE|SYR
station,random10,2,training,IRQ,ARM|GEO|IRN|SYR|AZE|JOR|ISR|TUR
station,random10,2,training,ISR,JOR|SYR|CYP|EGY|TUR|IRQ|GRC|SAU
station,random10,2,training,JPN,KOR|TWN|CHN|MNG|PHL|VNM|LAO|KHM
station,random10,2,training,JOR,ISR|SYR|CYP|EGY|TUR|IRQ|GRC|ARM
station,random10,2,training,KAZ,UZB|TJK|RUS|TKM|AFG|AZE|PAK|ARM
station,random10,2,training,LAO,THA|VNM|MMR|KHM|BGD|TWN|NPL|CHN
station,random10,2,training,MNG,CHN|KOR|JPN|TWN|KAZ|NPL|BGD|TJK
station,random10,2,training,NPL,BGD|IND|PAK|MMR|AFG|TJK|LAO|UZB
station,random10,2,training,OMN,ARE|QAT|YEM|DJI|SAU|ERI|ETH|IRN
station,random10,2,training,PAK,AFG|TJK|UZB|IND|NPL|TKM|ARE|BGD
station,random10,2,training,PHL,TWN|VNM|KHM|LAO|THA|IDN|CHN|KOR
station,random10,2,training,QAT,ARE|OMN|SAU|IRN|IRQ|YEM|ERI|DJI
station,random10,2,training,SAU,ERI|QAT|YEM|DJI|ISR|EGY|JOR|ARE
station,random10,2,training,KOR,JPN|CHN|TWN|MNG|PHL|LAO|VNM|KHM
station,random10,2,training,LKA,IND|BGD|MMR|NPL|THA|PAK|LAO|KHM
station,random10,2,training,SYR,JOR|CYP|ISR|TUR|IRQ|EGY|ARM|GEO
station,random10,2,training,TWN,CHN|PHL|KOR|VNM|LAO|JPN|KHM|THA
station,random10,2,training,TJK,UZB|AFG|TKM|KAZ|PAK|AZE|IRN|RUS
station,random10,2,training,THA,KHM|LAO|VNM|MMR|BGD|NPL|LKA|PHL
station,random10,2,training,TUR,CYP|SYR|JOR|ISR|BGR|GRC|ARM|GEO
station,random10,2,training,TKM,UZB|TJK|AFG|AZE|IRN|KAZ|PAK|ARM
station,random10,2,training,ARE,QAT|OMN|IRN|SAU|IRQ|AFG|YEM|TKM
station,random10,2,training,UZB,TJK|TKM|AFG|KAZ|PAK|AZE|IRN|RUS
station,random10,2,training,VNM,KHM|LAO|THA|MMR|PHL|TWN|BGD|IDN
station,random10,2,training,YEM,DJI|ERI|ETH|OMN|SAU|SDN|QAT|ARE
station,random10,2,training,ALB,MNE|SRB|GRC|HRV|ITA|BGR|SVN|HUN
station,random10,2,training,AUT,SVN|CZE|HRV|SVK|HUN|DEU|POL|CHE
station,random10,2,training,BLR,LTU|LVA|UKR|POL|MDA|EST|SVK|CZE
station,random10,2,training,BEL,NLD|DEU|FRA|CHE|DNK|AUT|IRL|CZE
station,random10,2,training,BGR,SRB|MNE|MDA|GRC|ALB|HUN|SVK|UKR
station,random10,2,training,HRV,SVN|AUT|ITA|HUN|MNE|SRB|SVK|CZE
station,random10,2,training,CYP,JOR|SYR|ISR|TUR|EGY|GRC|IRQ|BGR
station,random10,2,training,CZE,POL|AUT|SVK|HUN|SVN|DEU|HRV|CHE
station,random10,2,training,DNK,SWE|NOR|NLD|DEU|POL|BEL|LTU|CZE
station,random10,2,training,EST,LVA|FIN|LTU|SWE|BLR|POL|DNK|NOR
station,random10,2,training,FIN,EST|SWE|LVA|LTU|NOR|DNK|BLR|POL
station,random10,2,training,FRA,CHE|BEL|DEU|NLD|ITA|AUT|SVN|HRV
station,random10,2,training,DEU,NLD|BEL|CHE|AUT|CZE|DNK|FRA|POL
station,random10,2,training,GRC,ALB|BGR|MNE|SRB|TUR|CYP|LBY|HUN
station,random10,2,training,HUN,SVK|SRB|SVN|HRV|CZE|AUT|MNE|POL
station,random10,2,training,ISL,NOR|IRL|DNK|SWE|NLD|BEL|FIN|DEU
station,random10,2,training,IRL,BEL|NLD|FRA|DEU|DNK|NOR|CHE|PRT
station,random10,2,training,ITA,HRV|SVN|CHE|AUT|MNE|ALB|SRB|HUN
station,random10,2,training,LVA,LTU|EST|BLR|FIN|SWE|POL|DNK|CZE
station,random10,2,training,LTU,LVA|EST|BLR|POL|SWE|FIN|CZE|DNK
station,random10,2,training,MDA,UKR|BGR|BLR|SVK|HUN|SRB|POL|MNE
station,random10,2,training,MNE,SRB|ALB|HRV|HUN|SVN|BGR|ITA|GRC
station,random10,2,training,NLD,BEL|DEU|DNK|CHE|FRA|AUT|CZE|IRL
station,random10,2,training,NOR,SWE|DNK|FIN|NLD|EST|LTU|DEU|LVA
station,random10,2,training,POL,CZE|SVK|HUN|AUT|LTU|BLR|LVA|DEU
station,random10,2,training,PRT,ESP|MAR|FRA|IRL|CHE|BEL|TUN|NLD
station,random10,2,training,RUS,KAZ|AZE|TKM|ARM|GEO|UZB|TJK|UKR
station,random10,2,training,SRB,MNE|ALB|HUN|BGR|HRV|SVK|SVN|GRC
station,random10,2,training,SVK,HUN|CZE|POL|AUT|SVN|HRV|SRB|MNE
station,random10,2,training,SVN,HRV|AUT|ITA|HUN|SVK|CZE|MNE|SRB
station,random10,2,training,ESP,PRT|MAR|FRA|CHE|TUN|BEL|ITA|IRL
station,random10,2,training,SWE,DNK|NOR|FIN|LTU|EST|LVA|POL|NLD
station,random10,2,training,CHE,FRA|DEU|BEL|AUT|ITA|SVN|NLD|HRV
station,random10,2,training,UKR,MDA|BLR|BGR|SVK|HUN|LVA|LTU|POL
station,random10,2,training,BHS,CUB|JAM|HTI|DOM|HND|NIC|GTM|SLV
station,random10,2,training,CUB,JAM|BHS|HTI|DOM|HND|NIC|PAN|SLV
station,random10,2,training,DOM,HTI|JAM|CUB|VEN|BHS|COL|PAN|HND
station,random10,2,training,SLV,GTM|HND|NIC|PAN|CUB|JAM|MEX|BHS
station,random10,2,training,GTM,SLV|HND|NIC|MEX|PAN|CUB|JAM|BHS
station,random10,2,training,HTI,DOM|JAM|CUB|BHS|VEN|PAN|COL|HND
station,random10,2,training,HND,SLV|NIC|GTM|PAN|CUB|JAM|BHS|MEX
station,random10,2,training,JAM,CUB|HTI|BHS|DOM|PAN|HND|NIC|VEN
station,random10,2,training,MEX,GTM|SLV|USA|HND|NIC|CUB|BHS|JAM
station,random10,2,training,NIC,HND|SLV|GTM|PAN|JAM|CUB|COL|HTI
station,random10,2,training,PAN,COL|NIC|HND|JAM|SLV|ECU|GTM|CUB
station,random10,2,training,USA,MEX|BHS|GTM|CUB|HND|SLV|JAM|NIC
station,random10,2,training,AUS,PNG|NZL|IDN|PHL|KHM|VNM|TWN|THA
station,random10,2,training,NZL,AUS|PNG|IDN|PHL|TWN|KHM|JPN|VNM
station,random10,2,training,PNG,AUS|PHL|IDN|NZL|TWN|JPN|VNM|KHM
station,random10,2,training,ARG,URY|CHL|PRY|BOL|BRA|PER|ECU|SUR
station,random10,2,training,BOL,PRY|PER|ARG|CHL|URY|BRA|ECU|COL
station,random10,2,training,BRA,PRY|URY|BOL|ARG|SUR|CHL|PER|VEN
station,random10,2,training,CHL,ARG|URY|PRY|BOL|PER|BRA|ECU|COL
station,random10,2,training,COL,PAN|VEN|ECU|JAM|NIC|HTI|DOM|HND
station,random10,2,training,ECU,COL|PER|PAN|NIC|VEN|HND|SLV|JAM
station,random10,2,training,PRY,URY|ARG|BOL|BRA|CHL|PER|SUR|ECU
station,random10,2,training,PER,ECU|BOL|COL|PAN|VEN|PRY|CHL|NIC
station,random10,2,training,SUR,VEN|DOM|COL|HTI|JAM|PAN|ECU|BRA
station,random10,2,training,URY,ARG|PRY|CHL|BOL|BRA|PER|ECU|SUR
station,random10,2,training,VEN,COL|DOM|HTI|JAM|PAN|SUR|CUB|ECU
station,random10,2,held_out,DZA,TUN|ESP|MAR|ITA|PRT|LBY|FRA|CHE
station,random10,2,held_out,GNQ,GAB|CMR|NGA|CAF|BEN|COG|TCD|GHA
station,random10,2,held_out,MOZ,MWI|ZWE|SWZ|ZMB|BWA|MDG|ZAF|LSO
station,random10,2,held_out,NER,NGA|BEN|CMR|BFA|GHA|TCD|MLI|CIV
station,random10,2,held_out,SLE,GIN|LBR|GNB|CIV|MLI|SEN|BFA|MRT
station,random10,2,held_out,SOM,ETH|DJI|YEM|KEN|UGA|ERI|TZA|SDN
station,random10,2,held_out,TGO,BEN|GHA|BFA|NGA|CIV|MLI|CMR|LBR
station,random10,2,held_out,LBN,JOR|SYR|CYP|ISR|TUR|EGY|IRQ|GRC
station,random10,2,held_out,MYS,KHM|IDN|VNM|THA|LAO|MMR|PHL|LKA
station,random10,2,held_out,BIH,MNE|SRB|HRV|SVN|ALB|HUN|ITA|SVK
station,random10,2,held_out,MKD,SRB|MNE|ALB|BGR|HUN|GRC|HRV|SVK
station,random10,2,held_out,ROU,MDA|BGR|SRB|HUN|SVK|UKR|MNE|ALB
station,random10,2,held_out,GBR,IRL|BEL|NLD|FRA|DEU|DNK|CHE|NOR
station,random10,2,held_out,CAN,USA|BHS|MEX|CUB|JAM|HTI|GTM|HND
station,random10,2,held_out,CRI,NIC|PAN|HND|SLV|GTM|COL|JAM|CUB
station,random10,3,training,DZA,ESP|MAR|ITA|PRT|LBY|FRA|CHE|HRV
station,random10,3,training,AGO,COG|NAM|COD|GAB|GNQ|ZWE|BWA|BDI
station,random10,3,training,BWA,ZAF|LSO|SWZ|ZWE|NAM|MOZ|AGO|TZA
station,random10,3,training,BFA,MLI|TGO|GHA|GIN|LBR|NER|SLE|NGA
station,random10,3,training,BDI,RWA|TZA|COD|UGA|KEN|COG|ZWE|SDN
station,random10,3,training,CMR,GNQ|NGA|TCD|GAB|NER|TGO|COG|GHA
station,random10,3,training,TCD,CMR|GNQ|NGA|NER|GAB|COG|COD|SDN
station,random10,3,training,COG,GAB|COD|AGO|GNQ|CMR|TCD|BDI|RWA
station,random10,3,training,COD,BDI|RWA|COG|UGA|AGO|TZA|KEN|TCD
station,random10,3,training,DJI,YEM|ETH|ERI|SOM|SDN|SAU|OMN|UGA
station,random10,3,training,EGY,JOR|CYP|LBN|SYR|TUR|GRC|SAU|LBY
station,random10,3,training,GNQ,GAB|CMR|NGA|COG|TCD|TGO|GHA|NER
station,random10,3,training,ERI,DJI|YEM|ETH|SDN|SAU|SOM|OMN|UGA
station,random10,3,training,ETH,DJI|ERI|SDN|YEM|SOM|UGA|KEN|SAU
station,random10,3,training,GAB,GNQ|CMR|COG|NGA|TGO|GHA|TCD|AGO
station,random10,3,training,GHA,TGO|BFA|NGA|MLI|LBR|NER|GIN|GNQ
station,random10,3,training,GIN,SLE|LBR|GNB|MLI|SEN|BFA|MRT|GHA
station,random10,3,training,GNB,SEN|SLE|GIN|LBR|MRT|MLI|BFA|GHA
station,random10,3,training,KEN,UGA|TZA|RWA|BDI|SOM|ETH|COD|SDN
station,random10,3,training,LSO,ZAF|BWA|SWZ|ZWE|NAM|MOZ|AGO|TZA
station,random10,3,training,LBR,GIN|SLE|GNB|MLI|BFA|SEN|GHA|TGO
station,random10,3,training,LBY,GRC|ALB|MNE|DZA|ITA|MKD|BIH|SRB
station,random10,3,training,MLI,BFA|GIN|LBR|SLE|TGO|GHA|GNB|SEN
station,random10,3,training,MRT,SEN|GNB|SLE|GIN|MLI|LBR|BFA|MAR
station,random10,3,training,MAR,ESP|PRT|DZA|FRA|CHE|MRT|ITA|BEL
station,random10,3,training,MOZ,ZWE|SWZ|BWA|ZAF|LSO|TZA|BDI|RWA
station,random10,3,training,NAM,BWA|ZAF|AGO|LSO|ZWE|SWZ|MOZ|COG
station,random10,3,training,NER,NGA|TGO|CMR|BFA|GHA|GNQ|TCD|MLI
station,random10,3,training,NGA,CMR|GNQ|NER|TGO|GHA|GAB|BFA|TCD
station,random10,3,training,RWA,BDI|UGA|TZA|COD|KEN|COG|SDN|ETH
station,random10,3,training,SEN,GNB|MRT|SLE|GIN|LBR|MLI|BFA|GHA
station,random10,3,training,SLE,GIN|LBR|GNB|MLI|SEN|BFA|MRT|GHA
station,random10,3,training,SOM,ETH|DJI|YEM|KEN|UGA|ERI|TZA|SDN
station,random10,3,training,ZAF,LSO|BWA|SWZ|ZWE|NAM|MOZ|AGO|TZA
station,random10,3,training,SDN,ETH|ERI|DJI|UGA|YEM|KEN|SOM|SAU
station,random10,3,training,SWZ,ZAF|LSO|BWA|MOZ|ZWE|NAM|TZA|AGO
station,random10,3,training,TZA,KEN|BDI|RWA|UGA|COD|SOM|MOZ|ZWE
station,random10,3,training,TGO,GHA|BFA|NGA|NER|MLI|GNQ|CMR|LBR
station,random10,3,training,UGA,KEN|RWA|BDI|TZA|ETH|SDN|SOM|COD
station,random10,3,training,ZWE,MOZ|BWA|SWZ|ZAF|LSO|NAM|TZA|BDI
station,random10,3,training,AFG,PAK|UZB|TKM|IRN|ARE|KAZ|IND|NPL
station,random10,3,training,ARM,GEO|AZE|IRN|TUR|SYR|LBN|JOR|CYP
station,random10,3,training,AZE,ARM|GEO|IRN|TKM|SYR|TUR|LBN|JOR
station,random10,3,training,BGD,NPL|MMR|IND|LAO|THA|PAK|LKA|VNM
station,random10,3,training,MMR,THA|LAO|BGD|KHM|VNM|NPL|IND|MYS
station,random10,3,training,KHM,VNM|THA|LAO|MYS|MMR|PHL|IDN|BGD
station,random10,3,training,CHN,KOR|TWN|MNG|LAO|JPN|VNM|PHL|MMR
station,random10,3,training,GEO,ARM|AZE|IRN|TUR|SYR|LBN|JOR|CYP
station,random10,3,training,IND,NPL|BGD|PAK|LKA|AFG|MMR|UZB|THA
station,random10,3,training,IDN,MYS|KHM|VNM|THA|PHL|LAO|MMR|LKA
station,random10,3,training,IRN,AZE|ARM|GEO|TKM|ARE|SYR|JOR|LBN
station,random10,3,training,JPN,KOR|TWN|CHN|MNG|PHL|VNM|LAO|KHM
station,random10,3,training,JOR,LBN|SYR|CYP|EGY|TUR|GRC|ARM|GEO
station,random10,3,training,KAZ,UZB|RUS|TKM|AFG|AZE|PAK|ARM|GEO
station,random10,3,training,LAO,THA|VNM|MMR|KHM|BGD|MYS|TWN|NPL
station,random10,3,training,LBN,JOR|SYR|CYP|TUR|EGY|GRC|ARM|GEO
station,random10,3,training,MYS,KHM|IDN|VNM|THA|LAO|MMR|PHL|LKA
station,random10,3,training,MNG,CHN|KOR|JPN|TWN|KAZ|NPL|BGD|LAO
station,random10,3,training,NPL,BGD|IND|PAK|MMR|AFG|LAO|UZB|THA
station,random10,3,training,OMN,ARE|YEM|DJI|SAU|ERI|SOM|ETH|IRN
station,random10,3,training,PAK,AFG|UZB|IND|NPL|TKM|ARE|BGD|IRN
station,random10,3,training,PHL,TWN|VNM|KHM|MYS|LAO|THA|IDN|CHN
station,random10,3,training,SAU,ERI|YEM|DJI|EGY|JOR|ARE|OMN|LBN
station,random10,3,training,KOR,JPN|CHN|TWN|MNG|PHL|LAO|VNM|KHM
station,random10,3,training,LKA,IND|BGD|MMR|NPL|THA|PAK|LAO|KHM
station,random10,3,training,SYR,LBN|JOR|CYP|TUR|EGY|ARM|GEO|GRC
station,random10,3,training,TWN,CHN|PHL|KOR|VNM|LAO|JPN|KHM|THA
station,random10,3,training,THA,KHM|LAO|VNM|MMR|MYS|BGD|NPL|LKA
station,random10,3,training,TUR,CYP|SYR|LBN|JOR|BGR|GRC|ARM|GEO
station,random10,3,training,TKM,UZB|AFG|AZE|IRN|KAZ|PAK|ARM|GEO
station,random10,3,training,ARE,OMN|IRN|SAU|AFG|YEM|TKM|PAK|AZE
station,random10,3,training,UZB,TKM|AFG|KAZ|PAK|AZE|IRN|RUS|ARM
station,random10,3,training,VNM,KHM|LAO|THA|MYS|MMR|PHL|TWN|BGD
station,random10,3,training,YEM,DJI|ERI|ETH|OMN|SAU|SOM|SDN|ARE
station,random10,3,training,ALB,MNE|MKD|SRB|BIH|GRC|HRV|ITA|BGR
station,random10,3,training,AUT,SVN|CZE|HRV|SVK|HUN|DEU|POL|CHE
station,random10,3,training,BLR,LTU|LVA|UKR|POL|MDA|EST|SVK|ROU
station,random10,3,training,BEL,DEU|FRA|GBR|CHE|DNK|AUT|IRL|CZE
station,random10,3,training,BIH,MNE|SRB|HRV|SVN|ALB|MKD|HUN|ITA
station,random10,3,training,BGR,ROU|MKD|SRB|MNE|MDA|GRC|ALB|HUN
station,random10,3,training,HRV,SVN|BIH|AUT|ITA|HUN|MNE|SRB|SVK
station,random10,3,training,CYP,LBN|JOR|SYR|TUR|EGY|GRC|BGR|ARM
station,random10,3,training,CZE,POL|AUT|SVK|HUN|SVN|DEU|HRV|BIH
station,random10,3,training,DNK,SWE|NOR|DEU|POL|BEL|LTU|CZE|LVA
station,random10,3,training,EST,LVA|FIN|LTU|SWE|BLR|POL|DNK|NOR
station,random10,3,training,FIN,EST|SWE|LVA|LTU|NOR|DNK|BLR|POL
station,random10,3,training,FRA,CHE|BEL|DEU|GBR|ITA|AUT|SVN|HRV
station,random10,3,training,DEU,BEL|CHE|AUT|CZE|DNK|FRA|POL|SVN
station,random10,3,training,GRC,ALB|MKD|BGR|MNE|SRB|BIH|TUR|ROU
station,random10,3,training,HUN,SVK|BIH|SRB|SVN|HRV|CZE|AUT|ROU
station,random10,3,training,ISL,NOR|IRL|GBR|DNK|SWE|BEL|FIN|DEU
station,random10,3,training,IRL,GBR|BEL|FRA|DEU|DNK|NOR|CHE|PRT
station,random10,3,training,ITA,HRV|SVN|BIH|CHE|AUT|MNE|ALB|SRB
station,random10,3,training,LVA,LTU|EST|BLR|FIN|SWE|POL|DNK|CZE
station,random10,3,training,LTU,LVA|EST|BLR|POL|SWE|FIN|CZE|DNK
station,random10,3,training,MKD,SRB|MNE|ALB|BGR|BIH|ROU|HUN|GRC
station,random10,3,training,MDA,UKR|ROU|BGR|BLR|SVK|HUN|SRB|MKD
station,random10,3,training,MNE,SRB|MKD|ALB|BIH|HRV|HUN|SVN|BGR
station,random10,3,training,NOR,SWE|DNK|FIN|GBR|EST|LTU|DEU|LVA
station,random10,3,training,POL,CZE|SVK|HUN|AUT|LTU|BLR|LVA|DEU
station,random10,3,training,PRT,ESP|MAR|DZA|FRA|IRL|CHE|GBR|BEL
station,random10,3,training,ROU,MDA|BGR|SRB|HUN|MKD|SVK|UKR|MNE
station,random10,3,training,RUS,KAZ|AZE|TKM|ARM|GEO|UZB|UKR|BLR
station,random10,3,training,SRB,MKD|MNE|BIH|ALB|HUN|BGR|ROU|HRV
station,random10,3,training,SVK,HUN|CZE|POL|AUT|SVN|ROU|HRV|BIH
station,random10,3,training,SVN,HRV|AUT|BIH|ITA|HUN|SVK|CZE|MNE
station,random10,3,training,ESP,PRT|MAR|DZA|FRA|CHE|BEL|ITA|GBR
station,random10,3,training,SWE,DNK|NOR|FIN|LTU|EST|LVA|POL|DEU
station,random10,3,training,CHE,FRA|DEU|BEL|AUT|ITA|SVN|HRV|CZE
station,random10,3,training,UKR,MDA|BLR|ROU|BGR|SVK|HUN|LVA|LTU
station,random10,3,training,GBR,IRL|BEL|FRA|DEU|DNK|CHE|NOR|AUT
station,random10,3,training,BHS,CUB|JAM|HTI|DOM|NIC|GTM|CRI|SLV
station,random10,3,training,CAN,USA|BHS|MEX|CUB|JAM|HTI|GTM|DOM
station,random10,3,training,CRI,NIC|PAN|SLV|GTM|COL|JAM|CUB|ECU
station,random10,3,training,CUB,JAM|BHS|HTI|DOM|NIC|CRI|PAN|SLV
station,random10,3,training,DOM,HTI|JAM|CUB|VEN|BHS|COL|PAN|CRI
station,random10,3,training,SLV,GTM|NIC|CRI|PAN|CUB|JAM|MEX|BHS
station,random10,3,training,GTM,SLV|NIC|CRI|MEX|PAN|CUB|JAM|BHS
station,random10,3,training,HTI,DOM|JAM|CUB|BHS|VEN|PAN|COL|CRI
station,random10,3,training,JAM,CUB|HTI|BHS|DOM|PAN|CRI|NIC|VEN
station,random10,3,training,MEX,GTM|SLV|USA|NIC|CRI|CUB|BHS|JAM
station,random10,3,training,NIC,CRI|SLV|GTM|PAN|JAM|CUB|COL|HTI
station,random10,3,training,PAN,CRI|COL|NIC|JAM|SLV|ECU|GTM|CUB
station,random10,3,training,USA,CAN|MEX|BHS|GTM|CUB|SLV|JAM|NIC
station,random10,3,training,AUS,PNG|NZL|IDN|PHL|MYS|KHM|VNM|TWN
station,random10,3,training,NZL,AUS|PNG|IDN|PHL|MYS|TWN|KHM|JPN
station,random10,3,training,PNG,AUS|PHL|IDN|NZL|TWN|MYS|JPN|VNM
station,random10,3,training,ARG,CHL|PRY|BOL|PER|ECU|SUR|COL|VEN
station,random10,3,training,BOL,PRY|PER|ARG|CHL|ECU|COL|SUR|VEN
station,random10,3,training,CHL,ARG|PRY|BOL|PER|ECU|COL|SUR|PAN
station,random10,3,training,COL,PAN|VEN|ECU|CRI|JAM|NIC|HTI|DOM
station,random10,3,training,ECU,COL|PER|PAN|CRI|NIC|VEN|SLV|JAM
station,random10,3,training,PRY,ARG|BOL|CHL|PER|SUR|ECU|COL|VEN
station,random10,3,training,PER,ECU|BOL|COL|PAN|VEN|CRI|PRY|CHL
station,random10,3,training,SUR,VEN|DOM|COL|HTI|JAM|PAN|ECU|PER
station,random10,3,training,VEN,COL|DOM|HTI|JAM|PAN|SUR|CUB|CRI
station,random10,3,held_out,BEN,TGO|GHA|NGA|BFA|NER|GNQ|MLI|CMR
station,random10,3,held_out,CAF,TCD|CMR|COG|GNQ|COD|GAB|NGA|RWA
station,random10,3,held_out,CIV,GHA|LBR|BFA|GIN|MLI|TGO|SLE|GNB
station,random10,3,held_out,MDG,MOZ|SWZ|ZWE|TZA|BWA|ZAF|LSO|KEN
station,random10,3,held_out,MWI,MOZ|ZWE|TZA|BDI|SWZ|BWA|RWA|KEN
station,random10,3,held_out,TUN,DZA|LBY|ITA|ALB|MNE|BIH|HRV|SVN
station,random10,3,held_out,ZMB,ZWE|MOZ|BDI|TZA|COD|BWA|RWA|AGO
station,random10,3,held_out,IRQ,ARM|GEO|IRN|SYR|AZE|LBN|JOR|TUR
station,random10,3,held_out,ISR,JOR|LBN|SYR|CYP|EGY|TUR|GRC|SAU
station,random10,3,held_out,QAT,ARE|OMN|SAU|IRN|YEM|ERI|DJI|JOR
station,random10,3,held_out,TJK,UZB|AFG|TKM|KAZ|PAK|AZE|IRN|RUS
station,random10,3,held_out,NLD,BEL|DEU|GBR|DNK|CHE|FRA|AUT|CZE
station,random10,3,held_out,HND,SLV|NIC|GTM|CRI|PAN|CUB|JAM|BHS
station,random10,3,held_out,BRA,PRY|BOL|ARG|SUR|CHL|PER|VEN|ECU
station,random10,3,held_out,URY,ARG|PRY|CHL|BOL|PER|ECU|SUR|COL
station,random10,4,training,DZA,TUN|ESP|MAR|ITA|PRT|LBY|FRA|CHE
station,random10,4,training,AGO,NAM|ZMB|GAB|GNQ|ZWE|CAF|BWA|BDI
station,random10,4,training,BEN,TGO|GHA|NGA|BFA|NER|CIV|GNQ|MLI
station,random10,4,training,BWA,ZAF|LSO|SWZ|ZWE|NAM|MOZ|ZMB|MWI
station,random10,4,training,BFA,MLI|TGO|CIV|GHA|BEN|GIN|NER|SLE
station,random10,4,training,BDI,RWA|UGA|ZMB|MWI|CAF|ZWE|SDN|ETH
station,random10,4,training,CMR,GNQ|NGA|TCD|GAB|CAF|NER|BEN|TGO
station,random10,4,training,CAF,TCD|CMR|GNQ|GAB|NGA|RWA|BDI|UGA
station,random10,4,training,TCD,CAF|CMR|GNQ|NGA|NER|GAB|BEN|SDN
station,random10,4,training,CIV,GHA|BFA|GIN|MLI|TGO|SLE|BEN|GNB
station,random10,4,training,DJI,YEM|ETH|ERI|SOM|SDN|OMN|UGA|QAT
station,random10,4,training,EGY,ISR|JOR|CYP|LBN|SYR|TUR|GRC|IRQ
station,random10,4,training,GNQ,GAB|CMR|NGA|CAF|BEN|TCD|TGO|GHA
station,random10,4,training,ERI,DJI|YEM|ETH|SDN|SOM|OMN|UGA|QAT
station,random10,4,training,ETH,DJI|ERI|SDN|YEM|SOM|UGA|RWA|OMN
station,random10,4,training,GAB,GNQ|CMR|NGA|CAF|BEN|TGO|GHA|TCD
station,random10,4,training,GHA,TGO|BEN|CIV|BFA|NGA|MLI|NER|GIN
station,random10,4,training,GIN,SLE|GNB|MLI|CIV|SEN|BFA|MRT|GHA
station,random10,4,training,GNB,SEN|SLE|GIN|MRT|MLI|CIV|BFA|GHA
station,random10,4,training,LSO,ZAF|BWA|SWZ|ZWE|NAM|MOZ|ZMB|MWI
station,random10,4,training,LBY,TUN|GRC|ALB|MNE|DZA|ITA|MKD|BIH
station,random10,4,training,MDG,MOZ|MWI|SWZ|ZWE|ZMB|BWA|ZAF|LSO
station,random10,4,training,MWI,MOZ|ZWE|ZMB|BDI|SWZ|MDG|BWA|RWA
station,random10,4,training,MLI,BFA|GIN|CIV|SLE|TGO|GHA|GNB|BEN
station,random10,4,training,MRT,SEN|GNB|SLE|GIN|MLI|BFA|CIV|MAR
station,random10,4,training,MAR,ESP|PRT|DZA|TUN|FRA|CHE|MRT|ITA
station,random10,4,training,MOZ,MWI|ZWE|SWZ|ZMB|BWA|MDG|ZAF|LSO
station,random10,4,training,NAM,BWA|ZAF|AGO|LSO|ZWE|ZMB|SWZ|MOZ
station,random10,4,training,NER,NGA|BEN|TGO|CMR|BFA|GHA|GNQ|TCD
station,random10,4,training,NGA,BEN|CMR|GNQ|NER|TGO|GHA|GAB|BFA
station,random10,4,training,RWA,BDI|UGA|ZMB|CAF|MWI|SDN|ETH|SOM
