representation,model,iso3,column,group,value
per_capita,M0star,YEM,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,ALB,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,AUT,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,BLR,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,BEL,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,BIH,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,BGR,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,HRV,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,CYP,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,CZE,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,DNK,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,EST,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,FIN,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,FRA,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,DEU,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,GRC,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,HUN,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,ISL,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,IRL,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,ITA,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,LVA,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,LTU,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,MKD,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,MDA,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,MNE,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,NLD,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,NOR,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,POL,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,PRT,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,ROU,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,RUS,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,SRB,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,SVK,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,SVN,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,ESP,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,SWE,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,CHE,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,UKR,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,GBR,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,BHS,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,CAN,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,CRI,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,CUB,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,DOM,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,SLV,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,GTM,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,HTI,income_group=Lower-middle-income countries,socioeconomic,1.0
per_capita,M0star,HND,income_group=Lower-middle-income countries,socioeconomic,1.0
per_capita,M0star,JAM,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,MEX,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,NIC,income_group=Lower-middle-income countries,socioeconomic,1.0
per_capita,M0star,PAN,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,USA,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,AUS,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,NZL,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,PNG,income_group=Lower-middle-income countries,socioeconomic,1.0
per_capita,M0star,ARG,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,BOL,income_group=Lower-middle-income countries,socioeconomic,1.0
per_capita,M0star,BRA,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,CHL,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,COL,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,ECU,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,PRY,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,PER,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,SUR,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,URY,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,VEN,income_group=Lower-middle-income countries,socioeconomic,0.0
per_capita,M0star,DZA,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,AGO,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,BEN,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,BWA,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,BFA,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,BDI,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,CMR,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,CAF,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,TCD,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,COG,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,COD,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,CIV,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,DJI,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,EGY,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,GNQ,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,ERI,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,ETH,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,GAB,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,GHA,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,GIN,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,GNB,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,KEN,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,LSO,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,LBR,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,LBY,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,MDG,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,MWI,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,MLI,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,MRT,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,MAR,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,MOZ,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,NAM,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,NER,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,NGA,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,RWA,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,SEN,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,SLE,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,SOM,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,ZAF,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,SDN,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,SWZ,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,TZA,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,TGO,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,TUN,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,UGA,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,ZMB,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,ZWE,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,AFG,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,ARM,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,AZE,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,BGD,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,MMR,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,KHM,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,CHN,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,GEO,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,IND,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,IDN,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,IRN,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,IRQ,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,ISR,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,JPN,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,JOR,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,KAZ,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,LAO,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,LBN,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,MYS,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,MNG,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,NPL,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,OMN,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,PAK,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,PHL,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,QAT,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,SAU,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,KOR,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,LKA,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,SYR,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,TWN,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,TJK,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,THA,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,TUR,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,TKM,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,ARE,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,UZB,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,VNM,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,YEM,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,ALB,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,AUT,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,BLR,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,BEL,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,BIH,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,BGR,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,HRV,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,CYP,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,CZE,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,DNK,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,EST,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,FIN,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,FRA,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,DEU,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,GRC,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,HUN,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,ISL,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,IRL,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,ITA,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,LVA,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,LTU,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,MKD,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,MDA,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,MNE,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,NLD,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,NOR,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,POL,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,PRT,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,ROU,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,RUS,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,SRB,income_group=Upper-middle-income countries,socioeconomic,1.0
per_capita,M0star,SVK,income_group=Upper-middle-income countries,socioeconomic,0.0
per_capita,M0star,SVN,income_group=Upper-middle-income countries,socioeconomic,0.0
