measurement,representation,protocol,fit,n_train,n_test,n_train_sh,n_train_nh,train_lat_min,train_lat_max,train_sh_lat_min,train_sh_lat_max,test_rows_with_unseen_level,baseline_columns,baseline_rank,baseline_singular_max,baseline_singular_min,baseline_condition_raw,baseline_condition_unit_columns,knot_lower_boundary,knot_interior_1,knot_interior_2,knot_upper_boundary,test_below_lower_boundary,test_above_upper_boundary,test_lat_min,test_lat_max,candidate_columns,candidate_rank,candidate_singular_max,candidate_singular_min,candidate_condition_raw,candidate_condition_unit_columns,added_min_singular_value_unit_columns,added_identifiable_dimensions,latitude_state,structural_pass,failure
m1a_area,per_capita,primary_loco,BLR,137,1,29,108,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10325.485102315622,0.6888770592406174,14988.864796423772,55.64610955595457,1.2510814268321522,15.112770814105911,32.88374908829398,64.97231406272311,0,0,53.5058536910757,53.5058536910757,23,23,12160.056044767713,0.671274171171782,18114.887428993454,113.39539305201434,0.027502298299591606,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.112770814105911, 32.88374908829398, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.e39bd189d0e6ep+3"", ""0x1.0711eb0ac0bd6p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 137, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,BEL,141,1,29,112,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10252.818116658886,0.7090775517013056,14459.374848433814,55.86632010475436,1.2510814268321522,15.3389331354052,33.96875829279024,64.97231406272311,0,0,50.65311790735915,50.65311790735915,23,23,13215.780228442456,0.6919389507709177,19099.633303947132,123.43086256109491,0.02496729341269992,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.3389331354052, 33.96875829279024, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.ead88a4d83131p+3"", ""0x1.0fc004590a1a6p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 141, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,BIH,132,1,29,103,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10047.519446678987,0.6903250707673764,14554.765388297435,54.90551001824503,1.2510814268321522,14.677540399339444,31.58157640841162,64.97231406272311,0,0,44.14190988311098,44.14190988311098,23,23,12405.018602872215,0.6740333398896547,18404.1617361287,135.43813853765752,0.022378555709458323,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 14.677540399339444, 31.58157640841162, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.d5ae69341c36dp+3"", ""0x1.f94e2310640c8p+4"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 132, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,BGR,136,1,29,107,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10159.81493414364,0.6918750751646756,14684.464434168938,55.51978889644095,1.2510814268321522,15.024109470996702,32.777344513863774,64.97231406272311,0,0,42.7644031630276,42.7644031630276,23,23,13157.289215411629,0.6764292101176943,19451.0955745426,134.9580066071094,0.022543374181949464,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.024109470996702, 32.777344513863774, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.e0c58139ae8cep+3"", ""0x1.063800668628dp+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,HRV,131,1,29,102,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10040.048935680308,0.6834461544224705,14690.329107439937,55.60870196786336,1.2510814268321522,14.525994776891888,31.388020809414197,64.97231406272311,0,0,45.01518813473553,45.01518813473553,23,23,12311.118921169036,0.6681820093589955,18424.798555979403,137.0582391003743,0.022074483301640538,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 14.525994776891888, 31.388020809414197, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.d0d4f2ff93c26p+3"", ""0x1.f635554ee99f7p+4"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 131, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,CYP,141,1,29,112,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10227.877881925448,0.6934852384472757,14748.51563506359,55.729649420283,1.2510814268321522,15.3389331354052,37.71730674633174,64.97231406272311,0,0,35.05069551652412,35.05069551652412,23,23,14758.06174949216,0.6782455560220181,21759.17205569286,130.70147115973884,0.02347106112998109,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.3389331354052, 37.71730674633174, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.ead88a4d83131p+3"", ""0x1.2dbd0b51c58f5p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 141, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,CZE,130,1,29,101,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10121.910932734592,0.6685646311020315,15139.764297806325,56.24644940591382,1.2510814268321522,14.374449154444338,31.257354786844438,64.97231406272311,0,0,49.725623554790076,49.725623554790076,23,23,11685.265480399223,0.6507723374160248,17955.99598900757,123.04962905722593,0.02485844225646647,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 14.374449154444338, 31.257354786844438, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.cbfb7ccb0b4e2p+3"", ""0x1.f41e200d8f746p+4"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 130, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,DNK,138,1,29,109,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10355.365176525096,0.7065415213722025,14656.41418555774,55.41598226685054,1.2510814268321522,15.20143215721512,33.21402741800494,64.97231406272311,0,0,55.93421688513106,55.93421688513106,23,23,12163.814214431555,0.6876666160794256,17688.53384766701,110.47077691430304,0.028441915462958014,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.20143215721512, 33.21402741800494, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.e67221d9f340ep+3"", ""0x1.09b65401c63a7p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 138, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,EST,142,1,29,113,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10387.08184521203,0.7111381533678466,14606.278394739931,55.520314224684135,1.2510814268321522,15.363352952945636,34.07426198936969,64.97231406272311,0,0,58.64167185417578,58.64167185417578,23,23,12624.509278681313,0.6925244450315159,18229.694806089898,113.82607788425273,0.027576480317891144,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.363352952945636, 34.07426198936969, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.eba0965f39cf2p+3"", ""0x1.109816ab7d6e0p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 142, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,FIN,143,1,29,114,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10377.449111997994,0.708525436388174,14646.544187458905,55.70170478172358,1.2510814268321522,15.456282768367451,34.4267902006618,64.97231406272311,0,0,64.31820301292775,64.31820301292775,23,23,12578.391438171537,0.691245168489894,18196.71516207557,115.02723035623801,0.02730615737965856,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.456282768367451, 34.4267902006618, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.ee99de51fbbacp+3"", ""0x1.136a10fb10c40p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,FRA,135,1,29,106,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10165.812572420376,0.7003165777401813,14516.024460286175,55.88573012911423,1.2510814268321522,14.959101654593466,32.83054680107888,64.97231406272311,0,0,46.47534333027907,46.47534333027907,23,23,12850.301135185084,0.6832506424756353,18807.59466046653,130.51543394104567,0.02342810498886221,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 14.959101654593466, 32.83054680107888, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.deb0f5f40096fp+3"", ""0x1.06a4f5b8a3732p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 135, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,DEU,129,1,29,100,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10128.218937311203,0.6870214299832869,14742.216902255279,55.285710145273704,1.2510814268321522,14.164267652966117,30.326481087357454,64.97231406272311,0,0,51.02600483760894,51.02600483760894,23,23,11336.485574255921,0.6702967870464874,16912.636004429627,119.76849198801074,0.025800314033612454,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 14.164267652966117, 30.326481087357454, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.c541ae3ca8f70p+3"", ""0x1.e539443b8f679p+4"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 129, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,GRC,135,1,29,106,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10156.097970843297,0.6848971088806958,14828.647747456644,56.10567441914709,1.2510814268321522,14.959101654593466,33.21402741800494,64.97231406272311,0,0,39.003035216298144,39.003035216298144,23,23,13405.742628677397,0.6694407373491478,20025.28660230848,137.51450905920476,0.02215182275797605,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 14.959101654593466, 33.21402741800494, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.deb0f5f40096fp+3"", ""0x1.09b65401c63a7p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 135, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,HUN,131,1,29,102,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10048.473994610662,0.6794951755493076,14788.146194691406,54.67339244822054,1.2510814268321522,14.525994776891888,31.388020809414197,64.97231406272311,0,0,47.16930881641803,47.16930881641803,23,23,12210.917760116796,0.6630505379662097,18416.27004416832,135.1913988196778,0.022381469204353358,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 14.525994776891888, 31.388020809414197, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.d0d4f2ff93c26p+3"", ""0x1.f635554ee99f7p+4"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 131, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,ISL,150,1,29,121,1.2510814268321522,64.31820301292775,1.2510814268321522,41.65473108578579,0,20,20,10415.40398132962,0.7278210040800972,14310.392147165072,55.7299348376836,1.2510814268321522,15.919429538033457,36.27422512206577,64.31820301292775,0,1,64.97231406272311,64.97231406272311,23,23,14383.687678062319,0.7089202406677962,20289.57117166385,121.45783963349523,0.02561921177615469,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.919429538033457, 36.27422512206577, 64.31820301292775], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.fd6bf77e9a901p+3"", ""0x1.22319cf0d81cep+5"", ""0x1.0145d702b80dbp+6""], ""n_train"": 150, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,IRL,148,1,29,119,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10416.881067981738,0.7204975707177916,14457.898945591141,56.035131143170325,1.2510814268321522,15.898842171459473,35.90562553970296,64.97231406272311,0,0,53.15822363454746,53.15822363454746,23,23,14257.348086338912,0.7022667497567976,20301.89823350797,122.26256110661356,0.02536506191927187,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.898842171459473, 35.90562553970296, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.fcc350a855e3dp+3"", ""0x1.1f3eb89a5b929p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 148, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,ITA,127,1,29,98,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,9974.669263376763,0.6956790947961828,14338.032201900649,54.93584872993665,1.2510814268321522,13.743904650009679,31.257354786844438,64.97231406272311,0,0,42.658580375036095,42.658580375036095,23,23,12232.136380796026,0.6789696242579324,18015.734347710943,148.3560282829981,0.020298826288101014,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 13.743904650009679, 31.257354786844438, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.b7ce111fe448ep+3"", ""0x1.f41e200d8f746p+4"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 127, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,LVA,140,1,29,111,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10376.770064810164,0.6893936081407733,15052.025348472973,56.446760779134614,1.2510814268321522,15.314513317864765,33.866730797332565,64.97231406272311,0,0,56.839398097556334,56.839398097556334,23,23,12426.516780179138,0.6709234295043465,18521.512640212,111.40039656663126,0.028175506498244383,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.314513317864765, 33.866730797332565, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.ea107e3bcc570p+3"", ""0x1.0eef108e67d5cp+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,LTU,140,1,29,111,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10376.770064810164,0.6893936081407733,15052.025348472973,56.446760779134614,1.2510814268321522,15.314513317864765,33.866730797332565,64.97231406272311,0,0,55.34048214692128,55.34048214692128,23,23,12426.516780179138,0.6709234295043465,18521.512640212,111.40039656663126,0.028175506498244383,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.314513317864765, 33.866730797332565, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.ea107e3bcc570p+3"", ""0x1.0eef108e67d5cp+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,MKD,139,1,29,110,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10187.864695478465,0.7146893059789127,14254.956119042678,55.211520478693146,1.2510814268321522,15.29009350032433,33.76817950299666,64.97231406272311,0,0,41.61006343580521,41.61006343580521,23,23,13587.431636695832,0.6967959625137478,19499.87136503787,132.35469191447933,0.023083560165674425,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.29009350032433, 33.76817950299666, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.e948722a159afp+3"", ""0x1.0e253b4b96a02p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 139, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,MDA,139,1,29,110,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10262.529498927943,0.6808587749224703,15072.919490677847,56.282299166937676,1.2510814268321522,15.29009350032433,33.76817950299666,64.97231406272311,0,0,47.244466179755854,47.244466179755854,23,23,13122.47510693844,0.6641236717373719,19759.083534260364,124.80359755571024,0.0245826675156623,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.29009350032433, 33.76817950299666, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.e948722a159afp+3"", ""0x1.0e253b4b96a02p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 139, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,MNE,137,1,29,108,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10164.363835201273,0.7133538458727929,14248.6984460918,54.956476983292156,1.2510814268321522,15.112770814105911,32.88374908829398,64.97231406272311,0,0,42.798202968301624,42.798202968301624,23,23,13190.384433771987,0.6939490777100563,19007.712319899,134.17100928644356,0.0227437790277282,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.112770814105911, 32.88374908829398, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.e39bd189d0e6ep+3"", ""0x1.0711eb0ac0bd6p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 137, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,NLD,138,1,29,109,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10229.94170665062,0.7064732717876597,14480.295455148329,55.428107061825564,1.2510814268321522,15.20143215721512,33.21402741800494,64.97231406272311,0,0,52.25290816445503,52.25290816445503,23,23,12411.219938138202,0.6904907055608294,17974.4923982106,117.76304980639742,0.02631915939649032,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.20143215721512, 33.21402741800494, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.e67221d9f340ep+3"", ""0x1.09b65401c63a7p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 138, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,NOR,143,1,29,114,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10378.372205309872,0.7129239875175574,14557.473709711978,55.77784085138037,1.2510814268321522,15.456282768367451,34.4267902006618,64.97231406272311,0,0,63.891885066158004,63.891885066158004,23,23,12712.78972176567,0.6938458799006725,18322.209715485475,116.19667766339344,0.026989197697913383,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.456282768367451, 34.4267902006618, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.ee99de51fbbacp+3"", ""0x1.136a10fb10c40p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,POL,129,1,29,100,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10210.983125173005,0.6694851418759629,15251.993638814494,55.595234211198765,1.2510814268321522,14.164267652966117,30.326481087357454,64.97231406272311,0,0,52.083096110996514,52.083096110996514,23,23,11536.237391089819,0.650992827523312,17720.990006877928,120.64634353478252,0.025533113078302448,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 14.164267652966117, 30.326481087357454, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.c541ae3ca8f70p+3"", ""0x1.e539443b8f679p+4"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 129, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,PRT,147,1,29,118,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10356.288162403782,0.720600016413734,14371.756767290577,56.07635768914318,1.2510814268321522,15.81327558071001,36.02162261575533,64.97231406272311,0,0,39.56830969786049,39.56830969786049,23,23,14471.076803701957,0.7029523862601397,20586.140806337182,125.9896315188338,0.024496031214917058,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 15.81327558071001, 36.02162261575533, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.fa065a82b91dfp+3"", ""0x1.202c487a5c2f5p+5"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 147, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,ROU,132,1,29,103,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10084.860527929206,0.6814344710947123,14799.457549789135,54.67059432962721,1.2510814268321522,14.677540399339444,31.58157640841162,64.97231406272311,0,0,45.83813350585728,45.83813350585728,23,23,12446.483290669505,0.6655331626431824,18701.522312183468,135.78521095587578,0.02232032979459849,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 14.677540399339444, 31.58157640841162, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.d5ae69341c36dp+3"", ""0x1.f94e2310640c8p+4"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 132, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,RUS,124,1,29,95,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,9428.24983994948,0.6054579294183785,15572.09738586882,61.89655606655912,1.2510814268321522,13.468932390446058,28.263426520718873,64.97231406272311,0,0,60.32552966533366,60.32552966533366,23,23,10473.772136124153,0.5915485137629197,17705.6858270154,136.57798195390447,0.0224165784596624,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 13.468932390446058, 28.263426520718873, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.af017e8020079p+3"", ""0x1.c436feba362fap+4"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 124, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,SRB,131,1,29,102,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10072.672310786375,0.6857027992154552,14689.559853497743,54.96045148201857,1.2510814268321522,14.525994776891888,31.388020809414197,64.97231406272311,0,0,44.205562638185945,44.205562638185945,23,23,12400.12422847294,0.6695548966420655,18519.951524007553,138.37332451432374,0.02185399630847914,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 14.525994776891888, 31.388020809414197, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.d0d4f2ff93c26p+3"", ""0x1.f635554ee99f7p+4"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 131, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
m1a_area,per_capita,primary_loco,SVK,133,1,29,104,1.2510814268321522,64.97231406272311,1.2510814268321522,41.65473108578579,0,20,20,10097.859726650453,0.6800890972658584,14847.848270537746,54.857473111266025,1.2510814268321522,14.829086021786997,31.838021583836717,64.97231406272311,0,0,48.710250137318454,48.710250137318454,23,23,12375.580214032789,0.6642291196552643,18631.49303128374,130.35603017023553,0.02331610020163855,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [1.2510814268321522, 14.829086021786997, 31.838021583836717, 64.97231406272311], ""knots_hex"": [""0x1.4046df54e08a5p+0"", ""0x1.da87df68a4ab3p+3"", ""0x1.fd688951febbbp+4"", ""0x1.03e3a64c3358cp+6""], ""n_train"": 133, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
