weights,protocol,fit,role,iso3,neighbours
land,primary_loco,SLE,training,AZE,ARM|GEO|IRQ|TKM|SYR|IRN|TUR|LBN
land,primary_loco,SLE,training,BGD,MMR|NPL|IND|LAO|THA|VNM|CHN|KHM
land,primary_loco,SLE,training,MMR,BGD|LAO|THA|VNM|KHM|NPL|IND|CHN
land,primary_loco,SLE,training,KHM,VNM|THA|LAO|MYS|MMR|PHL|BGD|TWN
land,primary_loco,SLE,training,CHN,MNG|BGD|MMR|LAO|NPL|KOR|TWN|VNM
land,primary_loco,SLE,training,GEO,ARM|AZE|TUR|SYR|IRQ|LBN|CYP|UKR
land,primary_loco,SLE,training,IND,NPL|BGD|PAK|LKA|MMR|AFG|TJK|THA
land,primary_loco,SLE,training,IDN,MYS|PHL|KHM|VNM|THA|LAO|TWN|AUS
land,primary_loco,SLE,training,IRN,QAT|TKM|ARE|IRQ|AZE|AFG|ARM|UZB
land,primary_loco,SLE,training,IRQ,SYR|JOR|LBN|ARM|ISR|AZE|CYP|SAU
land,primary_loco,SLE,training,ISR,JOR|LBN|CYP|SYR|EGY|IRQ|TUR|SAU
land,primary_loco,SLE,training,JPN,KOR|TWN|CHN|MNG|PHL|VNM|LAO|KHM
land,primary_loco,SLE,training,JOR,ISR|LBN|SYR|CYP|IRQ|EGY|TUR|SAU
land,primary_loco,SLE,training,KAZ,UZB|TJK|TKM|AFG|AZE|GEO|ARM|IRN
land,primary_loco,SLE,training,LAO,VNM|THA|KHM|MMR|BGD|MYS|TWN|CHN
land,primary_loco,SLE,training,LBN,CYP|ISR|SYR|JOR|TUR|IRQ|EGY|ARM
land,primary_loco,SLE,training,MYS,KHM|IDN|VNM|THA|PHL|LAO|MMR|TWN
land,primary_loco,SLE,training,MNG,CHN|RUS|KOR|NPL|KAZ|TJK|BGD|JPN
land,primary_loco,SLE,training,NPL,IND|BGD|PAK|MMR|TJK|AFG|CHN|LAO
land,primary_loco,SLE,training,OMN,ARE|QAT|YEM|SAU|IRN|PAK|DJI|AFG
land,primary_loco,SLE,training,PAK,AFG|TJK|IND|TKM|UZB|IRN|NPL|ARE
land,primary_loco,SLE,training,PHL,TWN|IDN|MYS|VNM|KHM|LAO|THA|KOR
land,primary_loco,SLE,training,QAT,ARE|SAU|OMN|IRN|IRQ|YEM|JOR|SYR
land,primary_loco,SLE,training,SAU,QAT|ARE|YEM|IRQ|ERI|JOR|ISR|OMN
land,primary_loco,SLE,training,KOR,JPN|TWN|CHN|MNG|PHL|LAO|VNM|KHM
land,primary_loco,SLE,training,LKA,IND|BGD|MMR|NPL|THA|KHM|PAK|LAO
land,primary_loco,SLE,training,SYR,LBN|JOR|CYP|ISR|IRQ|TUR|ARM|GEO
land,primary_loco,SLE,training,TWN,PHL|KOR|VNM|LAO|JPN|KHM|CHN|THA
land,primary_loco,SLE,training,TJK,AFG|UZB|PAK|TKM|KAZ|IRN|NPL|IND
land,primary_loco,SLE,training,THA,KHM|LAO|VNM|MMR|BGD|MYS|NPL|LKA
land,primary_loco,SLE,training,TUR,CYP|SYR|LBN|GEO|ISR|ARM|JOR|BGR
land,primary_loco,SLE,training,TKM,UZB|AFG|IRN|AZE|TJK|KAZ|ARM|GEO
land,primary_loco,SLE,training,ARE,QAT|OMN|IRN|SAU|YEM|IRQ|AFG|PAK
land,primary_loco,SLE,training,UZB,TKM|TJK|KAZ|AFG|IRN|AZE|PAK|ARM
land,primary_loco,SLE,training,VNM,LAO|KHM|THA|MMR|MYS|TWN|PHL|BGD
land,primary_loco,SLE,training,YEM,DJI|ERI|SAU|OMN|SOM|QAT|ARE|ETH
land,primary_loco,SLE,training,ALB,MKD|MNE|SRB|BIH|GRC|BGR|HRV|ITA
land,primary_loco,SLE,training,AUT,SVN|CZE|HRV|HUN|SVK|CHE|BIH|DEU
land,primary_loco,SLE,training,BLR,LTU|LVA|UKR|POL|EST|MDA|SVK|ROU
land,primary_loco,SLE,training,BEL,NLD|DEU|FRA|CHE|GBR|DNK|AUT|CZE
land,primary_loco,SLE,training,BIH,HRV|MNE|SRB|SVN|HUN|ALB|MKD|AUT
land,primary_loco,SLE,training,BGR,MKD|ROU|SRB|ALB|MNE|GRC|MDA|BIH
land,primary_loco,SLE,training,HRV,BIH|SVN|MNE|SRB|AUT|HUN|ITA|ALB
land,primary_loco,SLE,training,CYP,LBN|ISR|SYR|TUR|JOR|GRC|IRQ|EGY
land,primary_loco,SLE,training,CZE,AUT|SVK|DEU|POL|SVN|HUN|HRV|CHE
land,primary_loco,SLE,training,DNK,NLD|DEU|BEL|POL|CZE|SWE|LTU|GBR
land,primary_loco,SLE,training,EST,LVA|LTU|FIN|SWE|BLR|POL|NOR|DNK
land,primary_loco,SLE,training,FIN,SWE|EST|NOR|LVA|LTU|BLR|DNK|POL
land,primary_loco,SLE,training,FRA,CHE|BEL|NLD|DEU|AUT|ESP|ITA|SVN
land,primary_loco,SLE,training,DEU,NLD|CZE|BEL|AUT|CHE|DNK|POL|SVN
land,primary_loco,SLE,training,GRC,MKD|ALB|BGR|MNE|SRB|BIH|ROU|HRV
land,primary_loco,SLE,training,HUN,SVK|SRB|BIH|SVN|HRV|AUT|CZE|ROU
land,primary_loco,SLE,training,ISL,IRL|NOR|GBR|SWE|DNK|NLD|BEL|FIN
land,primary_loco,SLE,training,IRL,GBR|BEL|NLD|FRA|DNK|DEU|CHE|ISL
land,primary_loco,SLE,training,ITA,HRV|SVN|BIH|MNE|CHE|AUT|ALB|SRB
land,primary_loco,SLE,training,LVA,LTU|EST|BLR|POL|SWE|FIN|DNK|SVK
land,primary_loco,SLE,training,LTU,LVA|BLR|EST|POL|SVK|DNK|CZE|SWE
land,primary_loco,SLE,training,MKD,ALB|MNE|SRB|BGR|GRC|BIH|ROU|HRV
land,primary_loco,SLE,training,MDA,UKR|ROU|BGR|SRB|SVK|HUN|BLR|MKD
land,primary_loco,SLE,training,MNE,BIH|ALB|SRB|MKD|HRV|HUN|BGR|SVN
land,primary_loco,SLE,training,NLD,BEL|DEU|DNK|GBR|CHE|FRA|CZE|AUT
land,primary_loco,SLE,training,NOR,SWE|FIN|EST|DNK|LVA|LTU|NLD|GBR
land,primary_loco,SLE,training,POL,SVK|CZE|LTU|HUN|BLR|LVA|DEU|AUT
land,primary_loco,SLE,training,PRT,ESP|MAR|FRA|IRL|DZA|BEL|CHE|GBR
land,primary_loco,SLE,training,ROU,MDA|BGR|SRB|HUN|SVK|MKD|MNE|BIH
land,primary_loco,SLE,training,RUS,MNG|KAZ|FIN|CHN|UZB|TJK|EST|NOR
land,primary_loco,SLE,training,SRB,MNE|BIH|MKD|HUN|ALB|HRV|ROU|BGR
land,primary_loco,SLE,training,SVK,HUN|CZE|POL|AUT|SVN|SRB|ROU|BIH
land,primary_loco,SLE,training,SVN,AUT|HRV|BIH|HUN|CZE|SVK|ITA|CHE
land,primary_loco,SLE,training,ESP,PRT|MAR|FRA|CHE|TUN|BEL|ITA|DZA
land,primary_loco,SLE,training,SWE,NOR|FIN|EST|LVA|DNK|LTU|POL|BLR
land,primary_loco,SLE,training,CHE,FRA|AUT|BEL|SVN|DEU|CZE|ITA|NLD
land,primary_loco,SLE,training,UKR,MDA|BLR|ROU|BGR|SVK|LTU|HUN|POL
land,primary_loco,SLE,training,GBR,IRL|NLD|BEL|DNK|FRA|DEU|CHE|CZE
land,primary_loco,SLE,training,BHS,CUB|JAM|HTI|DOM|HND|NIC|GTM|SLV
land,primary_loco,SLE,training,CAN,USA|ISL|MEX|BHS|CUB|NOR|IRL|JAM
land,primary_loco,SLE,training,CRI,NIC|PAN|HND|SLV|GTM|JAM|ECU|COL
land,primary_loco,SLE,training,CUB,BHS|JAM|HTI|DOM|HND|NIC|GTM|SLV
land,primary_loco,SLE,training,DOM,HTI|JAM|BHS|CUB|VEN|PAN|COL|NIC
land,primary_loco,SLE,training,SLV,GTM|HND|NIC|CRI|PAN|CUB|JAM|BHS
land,primary_loco,SLE,training,GTM,SLV|HND|NIC|CRI|CUB|PAN|JAM|MEX
land,primary_loco,SLE,training,HTI,DOM|JAM|BHS|CUB|PAN|NIC|VEN|HND
land,primary_loco,SLE,training,HND,NIC|SLV|GTM|CRI|PAN|JAM|CUB|BHS
land,primary_loco,SLE,training,JAM,HTI|CUB|BHS|DOM|NIC|HND|PAN|CRI
land,primary_loco,SLE,training,MEX,GTM|SLV|HND|NIC|CUB|USA|CRI|BHS
land,primary_loco,SLE,training,NIC,HND|CRI|SLV|GTM|PAN|JAM|CUB|HTI
land,primary_loco,SLE,training,PAN,CRI|NIC|COL|HND|ECU|SLV|JAM|GTM
land,primary_loco,SLE,training,USA,CAN|MEX|BHS|CUB|GTM|HND|SLV|JAM
land,primary_loco,SLE,training,AUS,PNG|IDN|NZL|MYS|PHL|KHM|VNM|TWN
land,primary_loco,SLE,training,NZL,AUS|PNG|IDN|PHL|MYS|CHL|TWN|KHM
land,primary_loco,SLE,training,PNG,AUS|IDN|PHL|MYS|TWN|NZL|JPN|VNM
land,primary_loco,SLE,training,ARG,CHL|URY|PRY|BOL|BRA|PER|ECU|COL
land,primary_loco,SLE,training,BOL,PRY|PER|BRA|URY|ARG|ECU|CHL|COL
land,primary_loco,SLE,training,BRA,BOL|PRY|SUR|PER|VEN|URY|COL|ARG
land,primary_loco,SLE,training,CHL,ARG|URY|PRY|BOL|PER|BRA|ECU|COL
land,primary_loco,SLE,training,COL,VEN|PAN|ECU|CRI|PER|NIC|JAM|HTI
land,primary_loco,SLE,training,ECU,COL|PER|PAN|CRI|NIC|VEN|SLV|HND
land,primary_loco,SLE,training,PRY,BOL|URY|ARG|BRA|CHL|PER|SUR|ECU
land,primary_loco,SLE,training,PER,ECU|BOL|COL|VEN|PAN|PRY|BRA|CRI
land,primary_loco,SLE,training,SUR,VEN|BRA|COL|DOM|HTI|BOL|PER|PAN
land,primary_loco,SLE,training,URY,ARG|PRY|CHL|BOL|BRA|PER|SUR|ECU
land,primary_loco,SLE,training,VEN,COL|SUR|DOM|HTI|PAN|JAM|ECU|CRI
land,primary_loco,SLE,held_out,SLE,GHA|BFA|MRT|TGO|BEN|NGA|NER|GNQ
land,primary_loco,SOM,training,DZA,TUN|MAR|MLI|NER|ESP|LBY|MRT|PRT
land,primary_loco,SOM,training,AGO,NAM|ZMB|COD|BWA|COG|GAB|ZWE|BDI
land,primary_loco,SOM,training,BEN,TGO|GHA|BFA|NGA|CIV|MLI|NER|GNQ
land,primary_loco,SOM,training,BWA,NAM|ZWE|ZAF|SWZ|LSO|ZMB|AGO|MOZ
land,primary_loco,SOM,training,BFA,GHA|TGO|BEN|MLI|CIV|GIN|LBR|NGA
land,primary_loco,SOM,training,BDI,RWA|UGA|COD|ZMB|MWI|CAF|COG|MOZ
land,primary_loco,SOM,training,CMR,GNQ|NGA|GAB|COG|CAF|BEN|TCD|TGO
land,primary_loco,SOM,training,CAF,CMR|TCD|COG|COD|GAB|GNQ|NGA|RWA
land,primary_loco,SOM,training,TCD,CAF|NER|SDN|CMR|LBY|NGA|EGY|GNQ
land,primary_loco,SOM,training,COG,GAB|GNQ|CMR|COD|CAF|AGO|NGA|RWA
land,primary_loco,SOM,training,COD,BDI|RWA|COG|UGA|CAF|AGO|ZMB|GAB
land,primary_loco,SOM,training,CIV,LBR|GHA|BFA|GIN|SLE|TGO|BEN|MLI
land,primary_loco,SOM,training,EGY,ISR|JOR|LBN|CYP|SDN|LBY|SYR|GRC
land,primary_loco,SOM,training,GNQ,GAB|CMR|COG|NGA|BEN|TGO|CAF|GHA
land,primary_loco,SOM,training,GAB,GNQ|COG|CMR|NGA|CAF|COD|AGO|BEN
land,primary_loco,SOM,training,GHA,TGO|BEN|CIV|BFA|LBR|NGA|MLI|GIN
land,primary_loco,SOM,training,GIN,SLE|GNB|LBR|SEN|CIV|BFA|MRT|MLI
land,primary_loco,SOM,training,GNB,SEN|GIN|SLE|LBR|MRT|CIV|MLI|BFA
land,primary_loco,SOM,training,LSO,ZAF|SWZ|BWA|ZWE|NAM|MOZ|ZMB|MWI
land,primary_loco,SOM,training,LBR,SLE|CIV|GIN|GNB|GHA|BFA|SEN|TGO
land,primary_loco,SOM,training,LBY,TUN|EGY|TCD|GRC|NER|DZA|ALB|MKD
land,primary_loco,SOM,training,MDG,MOZ|MWI|SWZ|ZWE|ZMB|LSO|BWA|ZAF
land,primary_loco,SOM,training,MWI,MOZ|ZMB|ZWE|BDI|RWA|BWA|MDG|SWZ
land,primary_loco,SOM,training,MLI,BFA|MRT|BEN|GHA|TGO|CIV|GIN|SEN
land,primary_loco,SOM,training,MRT,SEN|MLI|GNB|GIN|BFA|SLE|MAR|CIV
land,primary_loco,SOM,training,MAR,ESP|PRT|DZA|MRT|TUN|MLI|FRA|ITA
land,primary_loco,SOM,training,MOZ,MWI|ZWE|ZMB|SWZ|MDG|BWA|LSO|BDI
land,primary_loco,SOM,training,NAM,BWA|AGO|ZAF|ZWE|LSO|ZMB|SWZ|MOZ
land,primary_loco,SOM,training,NER,NGA|TCD|BEN|BFA|TGO|CMR|MLI|DZA
land,primary_loco,SOM,training,NGA,BEN|CMR|TGO|GNQ|NER|GHA|BFA|GAB
land,primary_loco,SOM,training,RWA,BDI|UGA|COD|ZMB|MWI|CAF|COG|AGO
land,primary_loco,SOM,training,SEN,GNB|GIN|SLE|MRT|LBR|MLI|CIV|BFA
land,primary_loco,SOM,training,SLE,GIN|LBR|GNB|CIV|SEN|GHA|BFA|MRT
land,primary_loco,SOM,training,ZAF,LSO|SWZ|BWA|NAM|ZWE|MOZ|ZMB|MWI
land,primary_loco,SOM,training,SDN,EGY|TCD|CAF|UGA|LBY|ISR|JOR|RWA
land,primary_loco,SOM,training,SWZ,LSO|ZAF|ZWE|BWA|MOZ|ZMB|MWI|NAM
land,primary_loco,SOM,training,TGO,BEN|GHA|BFA|CIV|NGA|MLI|LBR|GNQ
land,primary_loco,SOM,training,TUN,ITA|DZA|LBY|ALB|MNE|HRV|BIH|MKD
land,primary_loco,SOM,training,UGA,RWA|BDI|COD|CAF|MWI|SDN|ZMB|COG
land,primary_loco,SOM,training,ZMB,ZWE|MWI|MOZ|BWA|AGO|BDI|COD|RWA
land,primary_loco,SOM,training,ZWE,MOZ|ZMB|BWA|MWI|SWZ|LSO|ZAF|NAM
land,primary_loco,SOM,training,AFG,PAK|TJK|TKM|UZB|IRN|ARE|KAZ|QAT
land,primary_loco,SOM,training,ARM,AZE|GEO|SYR|IRQ|TUR|LBN|CYP|TKM
land,primary_loco,SOM,training,AZE,ARM|GEO|IRQ|TKM|SYR|IRN|TUR|LBN
land,primary_loco,SOM,training,BGD,MMR|NPL|IND|LAO|THA|VNM|CHN|KHM
land,primary_loco,SOM,training,MMR,BGD|LAO|THA|VNM|KHM|NPL|IND|CHN
land,primary_loco,SOM,training,KHM,VNM|THA|LAO|MYS|MMR|PHL|BGD|TWN
land,primary_loco,SOM,training,CHN,MNG|BGD|MMR|LAO|NPL|KOR|TWN|VNM
land,primary_loco,SOM,training,GEO,ARM|AZE|TUR|SYR|IRQ|LBN|CYP|UKR
land,primary_loco,SOM,training,IND,NPL|BGD|PAK|LKA|MMR|AFG|TJK|THA
land,primary_loco,SOM,training,IDN,MYS|PHL|KHM|VNM|THA|LAO|TWN|AUS
land,primary_loco,SOM,training,IRN,QAT|TKM|ARE|IRQ|AZE|AFG|ARM|UZB
land,primary_loco,SOM,training,IRQ,SYR|JOR|LBN|ARM|ISR|AZE|CYP|IRN
land,primary_loco,SOM,training,ISR,JOR|LBN|CYP|SYR|EGY|IRQ|TUR|GRC
land,primary_loco,SOM,training,JPN,KOR|TWN|CHN|MNG|PHL|VNM|LAO|KHM
land,primary_loco,SOM,training,JOR,ISR|LBN|SYR|CYP|IRQ|EGY|TUR|ARM
land,primary_loco,SOM,training,KAZ,UZB|TJK|TKM|AFG|AZE|GEO|ARM|IRN
land,primary_loco,SOM,training,LAO,VNM|THA|KHM|MMR|BGD|MYS|TWN|CHN
land,primary_loco,SOM,training,LBN,CYP|ISR|SYR|JOR|TUR|IRQ|EGY|ARM
land,primary_loco,SOM,training,MYS,KHM|IDN|VNM|THA|PHL|LAO|MMR|TWN
land,primary_loco,SOM,training,MNG,CHN|RUS|KOR|NPL|KAZ|TJK|BGD|JPN
land,primary_loco,SOM,training,NPL,IND|BGD|PAK|MMR|TJK|AFG|CHN|LAO
land,primary_loco,SOM,training,OMN,ARE|QAT|IRN|PAK|AFG|IRQ|TKM|JOR
land,primary_loco,SOM,training,PAK,AFG|TJK|IND|TKM|UZB|IRN|NPL|ARE
land,primary_loco,SOM,training,PHL,TWN|IDN|MYS|VNM|KHM|LAO|THA|KOR
land,primary_loco,SOM,training,QAT,ARE|OMN|IRN|IRQ|JOR|SYR|AZE|AFG
land,primary_loco,SOM,training,KOR,JPN|TWN|CHN|MNG|PHL|LAO|VNM|KHM
land,primary_loco,SOM,training,LKA,IND|BGD|MMR|NPL|THA|KHM|PAK|LAO
land,primary_loco,SOM,training,SYR,LBN|JOR|CYP|ISR|IRQ|TUR|ARM|GEO
land,primary_loco,SOM,training,TWN,PHL|KOR|VNM|LAO|JPN|KHM|CHN|THA
land,primary_loco,SOM,training,TJK,AFG|UZB|PAK|TKM|KAZ|IRN|NPL|IND
land,primary_loco,SOM,training,THA,KHM|LAO|VNM|MMR|BGD|MYS|NPL|LKA
land,primary_loco,SOM,training,TUR,CYP|SYR|LBN|GEO|ISR|ARM|JOR|BGR
land,primary_loco,SOM,training,TKM,UZB|AFG|IRN|AZE|TJK|KAZ|ARM|GEO
land,primary_loco,SOM,training,ARE,QAT|OMN|IRN|IRQ|AFG|PAK|TKM|JOR
land,primary_loco,SOM,training,UZB,TKM|TJK|KAZ|AFG|IRN|AZE|PAK|ARM
land,primary_loco,SOM,training,VNM,LAO|KHM|THA|MMR|MYS|TWN|PHL|BGD
land,primary_loco,SOM,training,ALB,MKD|MNE|SRB|BIH|GRC|BGR|HRV|ITA
land,primary_loco,SOM,training,AUT,SVN|CZE|HRV|HUN|SVK|CHE|BIH|DEU
land,primary_loco,SOM,training,BLR,LTU|LVA|UKR|POL|EST|MDA|SVK|ROU
land,primary_loco,SOM,training,BEL,NLD|DEU|FRA|CHE|GBR|DNK|AUT|CZE
land,primary_loco,SOM,training,BIH,HRV|MNE|SRB|SVN|HUN|ALB|MKD|AUT
land,primary_loco,SOM,training,BGR,MKD|ROU|SRB|ALB|MNE|GRC|MDA|BIH
land,primary_loco,SOM,training,HRV,BIH|SVN|MNE|SRB|AUT|HUN|ITA|ALB
land,primary_loco,SOM,training,CYP,LBN|ISR|SYR|TUR|JOR|GRC|IRQ|EGY
land,primary_loco,SOM,training,CZE,AUT|SVK|DEU|POL|SVN|HUN|HRV|CHE
land,primary_loco,SOM,training,DNK,NLD|DEU|BEL|POL|CZE|SWE|LTU|GBR
land,primary_loco,SOM,training,EST,LVA|LTU|FIN|SWE|BLR|POL|NOR|DNK
land,primary_loco,SOM,training,FIN,SWE|EST|NOR|LVA|LTU|BLR|DNK|POL
land,primary_loco,SOM,training,FRA,CHE|BEL|NLD|DEU|AUT|ESP|ITA|SVN
land,primary_loco,SOM,training,DEU,NLD|CZE|BEL|AUT|CHE|DNK|POL|SVN
land,primary_loco,SOM,training,GRC,MKD|ALB|BGR|MNE|SRB|BIH|ROU|HRV
