target_lat_index,target_lon_index,target_lat,target_lon,iso3,target_land_area_km2,pre_state,pet_state,status,reason,donor_lat_index,donor_lon_index,donor_lat,donor_lon,donor_distance_km,donor_c2,donor_countries,cross_border
127,199,-26.25,-80.25,CHL,5.709602596514383,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
127,200,-26.25,-79.75,CHL,5.343131210275847,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
127,263,-26.25,-48.25,BRA,1.2928200122121296,masked,masked,harmonized,structural_cru_mask,127,262,-26.25,-48.75,49.95239575134911,0.25211464593244254,BRA,False
129,218,-25.25,-70.75,CHL,38.37441869975248,masked,masked,harmonized,structural_cru_mask,129,219,-25.25,-70.25,50.37240309920098,-2.084200331710446,CHL,False
129,428,-25.25,34.25,MOZ,10.88941041865696,masked,masked,harmonized,structural_cru_mask,129,427,-25.25,33.75,50.37240309920098,-0.14682531980590013,MOZ,False
129,454,-25.25,47.25,MDG,0.6814521088222367,complete,masked,harmonized,structural_cru_mask,129,453,-25.25,46.75,50.37240309920098,0.08672043206206077,MDG,False
129,585,-25.25,112.75,AUS,2.985497015656167,masked,masked,harmonized,structural_cru_mask,128,585,-25.75,112.75,55.390195003059794,-0.9306360704023173,AUS,False
129,586,-25.25,113.25,AUS,53.598175325396646,complete,masked,harmonized,structural_cru_mask,129,587,-25.25,113.75,50.37240309920098,-1.100578101988582,AUS,False
130,586,-24.75,113.25,AUS,86.79565698382174,complete,masked,harmonized,structural_cru_mask,130,587,-24.75,113.75,50.57667085728797,-1.0591304536988801,AUS,False
131,218,-24.25,-70.75,CHL,168.47777254853483,masked,masked,harmonized,structural_cru_mask,131,219,-24.25,-70.25,50.77709478913103,-2.2755385518980074,CHL,False
131,267,-24.25,-46.25,BRA,47.186619420580456,complete,masked,harmonized,structural_cru_mask,131,266,-24.25,-46.75,50.77709478913103,0.2879715779935411,BRA,False
131,268,-24.25,-45.75,BRA,2.6622113669794376,masked,masked,harmonized,structural_cru_mask,132,268,-23.75,-45.75,55.37911192580241,0.36273382992402237,BRA,False
131,388,-24.25,14.25,NAM,76.01414723609874,masked,masked,harmonized,structural_cru_mask,131,389,-24.25,14.75,50.77709478913103,-2.3994825190205855,NAM,False
131,431,-24.25,35.75,MOZ,0.5185391683862514,masked,masked,harmonized,structural_cru_mask,131,430,-24.25,35.25,50.77709478913103,-0.1687176404914436,MOZ,False
131,664,-24.25,152.25,AUS,17.31411680087329,complete,masked,harmonized,structural_cru_mask,131,663,-24.25,151.75,50.77709478913103,-0.2244328370955712,AUS,False
131,665,-24.25,152.75,AUS,0.4544419197591762,complete,masked,harmonized,structural_cru_mask,130,664,-24.75,152.25,75.06942048169923,-0.22716758657404154,AUS,False
132,218,-23.75,-70.75,CHL,47.49098843253698,complete,masked,harmonized,structural_cru_mask,132,219,-23.75,-70.25,50.97366034195096,-2.2271195580397727,CHL,False
132,388,-23.75,14.25,NAM,53.18327414711531,masked,masked,harmonized,structural_cru_mask,132,389,-23.75,14.75,50.97366034195096,-2.107464633239166,NAM,False
132,431,-23.75,35.75,MOZ,72.17806495388524,masked,masked,harmonized,structural_cru_mask,132,430,-23.75,35.25,50.97366034195096,-0.16420394357432366,MOZ,False
132,586,-23.75,113.25,AUS,55.29254683604217,masked,masked,harmonized,structural_cru_mask,132,587,-23.75,113.75,50.97366034195096,-0.9943633439273571,AUS,False
132,663,-23.75,151.75,AUS,15.157718469736743,complete,masked,harmonized,structural_cru_mask,132,662,-23.75,151.25,50.97366034195096,-0.3457879467658496,AUS,False
132,664,-23.75,152.25,AUS,1.0681577399318194,masked,masked,harmonized,structural_cru_mask,131,663,-24.25,151.75,75.20088489478515,-0.2244328370955712,AUS,False
133,273,-23.25,-43.25,BRA,50.490538428103946,complete,masked,harmonized,structural_cru_mask,133,272,-23.25,-43.75,51.16635325091119,0.11498604798950937,BRA,False
133,274,-23.25,-42.75,BRA,0.7125824946556836,masked,masked,harmonized,structural_cru_mask,134,274,-22.75,-42.75,55.3720069965563,0.07618248224480094,BRA,False
133,275,-23.25,-42.25,BRA,1.6269133704990852,masked,masked,harmonized,structural_cru_mask,134,275,-22.75,-42.25,55.3720069965563,-0.03826308981005741,BRA,False
133,276,-23.25,-41.75,BRA,0.9376395236448235,masked,masked,harmonized,structural_cru_mask,134,275,-22.75,-42.25,75.45693179166987,-0.03826308981005741,BRA,False
133,431,-23.25,35.75,MOZ,49.95508099988693,masked,masked,harmonized,structural_cru_mask,133,430,-23.25,35.25,51.16635325091119,-0.12671216900753252,MOZ,False
133,446,-23.25,43.25,MDG,1.315343103681199,complete,masked,harmonized,structural_cru_mask,133,447,-23.25,43.75,51.16635325091119,-0.45178723047999036,MDG,False
133,662,-23.25,151.25,AUS,49.237314258100206,complete,masked,harmonized,structural_cru_mask,133,661,-23.25,150.75,51.16635325091119,-0.2249565337745795,AUS,False
133,663,-23.25,151.75,AUS,2.2839456381348215,masked,masked,harmonized,structural_cru_mask,132,662,-23.75,151.25,75.33006432846294,-0.3457879467658496,AUS,False
133,671,-23.25,155.75,AUS,0.34036737082390367,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
134,276,-22.75,-41.75,BRA,151.608086356974,masked,masked,harmonized,structural_cru_mask,134,275,-22.75,-42.25,51.355159539726024,-0.03826308981005741,BRA,False
134,388,-22.75,14.25,NAM,57.479541264250145,complete,masked,harmonized,structural_cru_mask,134,389,-22.75,14.75,51.355159539726024,-1.85327118423548,NAM,False
135,278,-22.25,-40.75,BRA,1.7848304563133501,masked,masked,harmonized,structural_cru_mask,135,277,-22.25,-41.25,51.540065521252,-0.049443201794179936,BRA,False
135,665,-22.25,152.75,AUS,0.2700777436089737,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
135,670,-22.25,155.25,AUS,0.15427597045825814,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
136,278,-21.75,-40.75,BRA,29.353645298943874,masked,masked,harmonized,structural_cru_mask,136,277,-21.75,-41.25,51.7210577980614,-0.02160357036073379,BRA,False
136,587,-21.75,113.75,AUS,65.49890651061541,masked,masked,harmonized,structural_cru_mask,136,588,-21.75,114.25,51.7210577980614,-0.9897224499236218,AUS,False
136,659,-21.75,149.75,AUS,21.33274853087007,complete,masked,harmonized,structural_cru_mask,136,658,-21.75,149.25,51.7210577980614,-0.18946761376940527,AUS,False
136,660,-21.75,150.25,AUS,55.49649618606057,complete,masked,harmonized,structural_cru_mask,135,660,-22.25,150.25,55.36513906479504,-0.28978471960512964,AUS,False
136,661,-21.75,150.75,AUS,2.967581760813313,masked,masked,harmonized,structural_cru_mask,135,661,-22.25,150.75,55.36513906479504,-0.2604283183517815,AUS,False
136,662,-21.75,151.25,AUS,0.2434691302084474,masked,masked,harmonized,structural_cru_mask,135,661,-22.25,150.75,75.70362587861788,-0.2604283183517815,AUS,False
136,664,-21.75,152.25,AUS,0.42060712633816566,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
136,667,-21.75,153.75,AUS,0.04259213515245972,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
137,446,-21.25,43.25,MDG,44.74172850049934,complete,masked,harmonized,structural_cru_mask,137,447,-21.25,43.75,51.89812326299922,-0.3551412546034978,MDG,False
137,589,-21.25,114.75,AUS,4.475123187394082,masked,masked,harmonized,structural_cru_mask,136,589,-21.75,114.75,55.36179655280482,-0.9675270143534652,AUS,False
137,590,-21.25,115.25,AUS,10.717791520563003,masked,masked,harmonized,structural_cru_mask,137,591,-21.25,115.75,51.89812326299922,-0.9619864996861309,AUS,False
137,659,-21.25,149.75,AUS,16.185666635555066,complete,masked,harmonized,structural_cru_mask,137,658,-21.25,149.25,51.89812326299922,-0.03348528347157101,AUS,False
137,660,-21.25,150.25,AUS,1.8131608632522915,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
137,668,-21.25,154.25,AUS,0.3235529724460273,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
138,279,-20.75,-40.25,BRA,170.12826625515785,masked,masked,harmonized,structural_cru_mask,138,278,-20.75,-40.75,52.07124909972325,0.02770282615690927,BRA,False
138,301,-20.75,-29.25,BRA,8.211596097635045,complete,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
138,591,-20.75,115.75,AUS,7.961217042207958,complete,masked,harmonized,structural_cru_mask,138,590,-20.75,115.25,52.07124909972325,-0.9406353031195033,AUS,False
138,658,-20.75,149.25,AUS,110.41553136923599,complete,masked,harmonized,structural_cru_mask,138,657,-20.75,148.75,52.07124909972325,-0.10424921771949608,AUS,False
138,659,-20.75,149.75,AUS,16.046117172341123,complete,masked,harmonized,structural_cru_mask,137,658,-21.25,149.25,75.94076334031492,-0.03348528347157101,AUS,False
138,660,-20.75,150.25,AUS,0.4259809531650408,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
138,668,-20.75,154.25,AUS,0.0753134681387562,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
139,301,-20.25,-29.25,BRA,2.7372537334225395,complete,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
139,302,-20.25,-28.75,BRA,0.556893266582597,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
139,591,-20.25,115.75,AUS,25.129573879745195,complete,masked,harmonized,structural_cru_mask,138,590,-20.75,115.25,76.05568727554365,-0.9406353031195033,AUS,False
139,593,-20.25,116.75,AUS,82.21763834160262,complete,masked,harmonized,structural_cru_mask,138,593,-20.75,116.75,55.355299434117974,-1.0208072732664317,AUS,False
139,594,-20.25,117.25,AUS,3.6165019027351306,complete,masked,harmonized,structural_cru_mask,138,594,-20.75,117.25,55.355299434117974,-0.9863988394116686,AUS,False
139,595,-20.25,117.75,AUS,21.58835037266214,complete,masked,harmonized,structural_cru_mask,139,596,-20.25,118.25,52.24042278322775,-0.9623400941855399,AUS,False
139,658,-20.25,149.25,AUS,75.47758644554199,complete,masked,harmonized,structural_cru_mask,139,657,-20.25,148.75,52.24042278322775,-0.08068651766887491,AUS,False
140,597,-19.75,118.75,AUS,0.5588444483971657,masked,masked,harmonized,structural_cru_mask,139,597,-20.25,118.75,55.3521467694777,-0.9625749840507758,AUS,False
140,598,-19.75,119.25,AUS,99.3293056685629,complete,masked,harmonized,structural_cru_mask,140,599,-19.75,119.75,52.405632080351104,-0.9159553990080302,AUS,False
141,384,-19.25,12.25,NAM,5.517923608785993,masked,masked,harmonized,structural_cru_mask,141,385,-19.25,12.75,52.56686505026733,-1.1706076695276417,NAM,False
141,655,-19.25,147.75,AUS,2.616178374043733,complete,masked,harmonized,structural_cru_mask,141,654,-19.25,147.25,52.56686505026733,-0.27866770929992885,AUS,False
142,433,-18.75,36.75,MOZ,8.201411854837744,masked,masked,harmonized,structural_cru_mask,142,432,-18.75,36.25,52.72411004496208,-0.07286953033971773,MOZ,False
142,447,-18.75,43.75,MDG,1.9341831594378844,masked,masked,harmonized,structural_cru_mask,142,448,-18.75,44.25,52.72411004496208,-0.15496020752366993,MDG,False
142,653,-18.75,146.75,AUS,78.99983660786667,complete,masked,harmonized,structural_cru_mask,142,652,-18.75,146.25,52.72411004496208,-0.03824714519589112,AUS,False
143,281,-18.25,-39.25,BRA,0.23047033540580109,masked,masked,harmonized,structural_cru_mask,143,280,-18.25,-39.75,52.87735570969323,0.10719925137620906,BRA,False
143,447,-18.25,43.75,MDG,1.3423480366088094,complete,masked,harmonized,structural_cru_mask,143,448,-18.25,44.25,52.87735570969323,-0.12274885307349571,MDG,False
144,282,-17.75,-38.75,BRA,0.7805181618315873,masked,masked,harmonized,structural_cru_mask,144,281,-17.75,-39.25,53.026590983436165,0.09872632591671399,BRA,False
144,459,-17.75,49.75,MDG,12.447917209160584,complete,masked,harmonized,structural_cru_mask,144,458,-17.75,49.25,53.026590983436165,0.40834706466192194,MDG,False
144,597,-17.75,118.75,AUS,0.22736235410036904,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
144,656,-17.75,148.25,AUS,0.28790341337479575,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
145,215,-17.25,-72.25,PER,26.305185545522214,masked,masked,harmonized,structural_cru_mask,145,216,-17.25,-71.75,53.17180509931438,-1.48586178181951,PER,False
145,438,-17.25,39.25,MOZ,6.3326919142661655,masked,masked,harmonized,structural_cru_mask,145,437,-17.25,38.75,53.17180509931438,-0.0588457368345962,MOZ,False
145,447,-17.25,43.75,MDG,59.20825165846177,complete,masked,harmonized,structural_cru_mask,145,448,-17.25,44.25,53.17180509931438,-0.10966590903264502,MDG,False
145,459,-17.25,49.75,MDG,68.98595142923996,complete,masked,harmonized,structural_cru_mask,145,458,-17.25,49.25,53.17180509931438,0.36718450943742725,MDG,False
145,598,-17.25,119.25,AUS,0.3657388424370708,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
145,639,-17.25,139.75,AUS,119.40341172488962,complete,masked,harmonized,structural_cru_mask,145,638,-17.25,139.25,53.17180509931438,-0.36713571737044154,AUS,False
146,213,-16.75,-73.25,PER,2.5940716071575305,masked,masked,harmonized,structural_cru_mask,146,214,-16.75,-72.75,53.31298758501527,-2.5658411164596067,PER,False
146,460,-16.75,50.25,MDG,7.391525598114871,complete,masked,harmonized,structural_cru_mask,146,459,-16.75,49.75,53.31298758501527,0.34973895866693894,MDG,False
146,604,-16.75,122.25,AUS,67.29812811113119,complete,masked,harmonized,structural_cru_mask,146,605,-16.75,122.75,53.31298758501527,-0.5436429170397313,AUS,False
146,639,-16.75,139.75,AUS,66.49094293040676,complete,masked,harmonized,structural_cru_mask,146,638,-16.75,139.25,53.31298758501527,-0.235274478942259,AUS,False
146,641,-16.75,140.75,AUS,14.11298540162936,masked,masked,harmonized,structural_cru_mask,146,642,-16.75,141.25,53.31298758501527,-0.31169373171323445,AUS,False
146,652,-16.75,146.25,AUS,0.646889924503649,complete,masked,harmonized,structural_cru_mask,146,651,-16.75,145.75,53.31298758501527,0.018715769681741636,AUS,False
146,659,-16.75,149.75,AUS,0.2670829855396385,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
146,660,-16.75,150.25,AUS,0.05564669313719306,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
147,211,-16.25,-74.25,PER,11.499860610386158,masked,masked,harmonized,structural_cru_mask,147,212,-16.25,-73.75,53.45012826319132,-3.2638285083711245,PER,False
147,447,-16.25,43.75,MDG,0.04550576995397025,masked,masked,harmonized,structural_cru_mask,147,448,-16.25,44.25,53.45012826319132,-0.10340982388840626,MDG,False
147,606,-16.25,123.25,AUS,124.40754529852886,complete,masked,harmonized,structural_cru_mask,147,605,-16.25,122.75,53.45012826319132,-0.503331239451493,AUS,False
147,651,-16.25,145.75,AUS,0.8101330277260013,complete,masked,harmonized,structural_cru_mask,147,650,-16.25,145.25,53.45012826319132,-0.09902445917749197,AUS,False
147,659,-16.25,149.75,AUS,0.3099635878753173,complete,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
147,660,-16.25,150.25,AUS,0.31677294203177025,complete,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
148,441,-15.75,40.75,MOZ,20.836898675361947,masked,masked,harmonized,structural_cru_mask,148,440,-15.75,40.25,53.58321725184738,-0.14672219928129013,MOZ,False
148,450,-15.75,45.25,MDG,104.90585930482649,complete,masked,harmonized,structural_cru_mask,148,451,-15.75,45.75,53.58321725184738,-0.08326056034184574,MDG,False
148,606,-15.75,123.25,AUS,2.7858971701569404,masked,masked,harmonized,structural_cru_mask,147,605,-16.25,122.75,76.97663692976971,-0.503331239451493,AUS,False
148,607,-15.75,123.75,AUS,4.180786706504051,masked,masked,harmonized,structural_cru_mask,148,608,-15.75,124.25,53.58321725184738,-0.2928832879720428,AUS,False
149,282,-15.25,-38.75,BRA,83.05961510604388,complete,masked,harmonized,structural_cru_mask,149,281,-15.25,-39.25,53.7122449647138,0.14098234150223143,BRA,False
149,608,-15.25,124.25,AUS,134.67507578479345,complete,masked,harmonized,structural_cru_mask,149,609,-15.25,124.75,53.7122449647138,-0.27649249157501066,AUS,False
149,633,-15.25,136.75,AUS,0.30376032986991686,masked,masked,harmonized,structural_cru_mask,149,632,-15.25,136.25,53.7122449647138,-0.3495596460021966,AUS,False
149,642,-15.25,141.25,AUS,4.743367913760288,masked,masked,harmonized,structural_cru_mask,149,643,-15.25,141.75,53.7122449647138,-0.1698215439235157,AUS,False
150,282,-14.75,-38.75,BRA,1.3325382326942472,masked,masked,harmonized,structural_cru_mask,150,281,-14.75,-39.25,53.83720211160564,0.1471581889007629,BRA,False
150,609,-14.75,124.75,AUS,54.620964285336825,complete,masked,harmonized,structural_cru_mask,150,610,-14.75,125.25,53.83720211160564,-0.31636465698796545,AUS,False
150,631,-14.75,135.75,AUS,114.67792190903299,complete,masked,harmonized,structural_cru_mask,150,630,-14.75,135.25,53.83720211160564,-0.33417106631434235,AUS,False
150,651,-14.75,145.75,AUS,0.6427591616081587,masked,masked,harmonized,structural_cru_mask,150,650,-14.75,145.25,53.83720211160564,-0.053851141156698555,AUS,False
151,603,-14.25,121.75,AUS,0.2653190710768567,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
151,607,-14.25,123.75,AUS,0.3971870120608843,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
151,609,-14.25,124.75,AUS,10.877411791573659,masked,masked,harmonized,structural_cru_mask,150,610,-14.75,125.25,77.2367028386357,-0.31636465698796545,AUS,False
151,610,-14.25,125.25,AUS,67.80320874678279,complete,masked,harmonized,structural_cru_mask,151,611,-14.25,125.75,53.95807969876879,-0.3527663676421813,AUS,False
152,611,-13.75,125.75,AUS,2.458902373167434,masked,masked,harmonized,structural_cru_mask,151,611,-14.25,125.75,55.31964892404806,-0.3527663676421813,AUS,False
152,612,-13.75,126.25,AUS,137.328362358575,complete,masked,harmonized,structural_cru_mask,152,613,-13.75,126.75,54.07486902921212,-0.3122979602575205,AUS,False
152,642,-13.75,141.25,AUS,85.96937528142645,masked,masked,harmonized,structural_cru_mask,152,643,-13.75,141.75,54.07486902921212,-0.06628832810441333,AUS,False
152,648,-13.75,144.25,AUS,0.2467456121552088,masked,masked,harmonized,structural_cru_mask,152,647,-13.75,143.75,54.07486902921212,-0.12234261340641019,AUS,False
152,649,-13.75,144.75,AUS,0.14447197190782407,masked,masked,harmonized,structural_cru_mask,151,649,-14.25,144.75,55.31964892404806,-0.11186300948710665,AUS,False
153,283,-13.25,-38.25,BRA,6.952976485659324,complete,masked,harmonized,structural_cru_mask,153,282,-13.25,-38.75,54.187561703026994,0.2329279191694946,BRA,False
153,455,-13.25,47.75,MDG,0.2972641503636818,masked,masked,harmonized,structural_cru_mask,153,456,-13.25,48.25,54.187561703026994,0.16276860351232575,MDG,False
