,DZA,AGO,BEN,BWA,BFA,BDI,CMR,CAF,TCD,COG,COD,CIV,DJI,EGY,GNQ,ERI,ETH,GAB,GHA,GIN,GNB,KEN,LSO,LBR,LBY,MDG,MWI,MLI,MRT,MAR,MOZ,NAM,NER,NGA,RWA,SEN,SLE,SOM,ZAF,SDN,SWZ,TZA,TGO,TUN,UGA,ZMB,ZWE,AFG,ARM,AZE,BGD,MMR,KHM,CHN,GEO,IND,IDN,IRN,IRQ,ISR,JPN,JOR,KAZ,LAO,LBN,MYS,MNG,NPL,OMN,PAK,PHL,QAT,SAU,KOR,LKA,SYR,TWN,TJK,THA,TUR,TKM,ARE,UZB,VNM,YEM,ALB,AUT,BLR,BEL,BIH,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,ISL,IRL,ITA,LVA,LTU,MKD,MDA,MNE,NLD,NOR,POL,PRT,ROU,RUS,SRB,SVK,SVN,ESP,SWE,CHE,UKR,GBR,BHS,CAN,CRI,CUB,DOM,SLV,GTM,HTI,HND,JAM,MEX,NIC,PAN,USA,AUS,NZL,PNG,ARG,BOL,BRA,CHL,COL,ECU,PRY,PER,SUR,URY,VEN
SVK,1437.568924169421,5834.495609846053,4187.514212205983,7308.35417154955,3998.9109542718293,5682.9060511302205,3892.3926675753705,4114.967796560128,2721.7224563780906,4903.6918410117805,4738.782211225761,4650.785973877505,4420.338042541397,1883.1838246303282,4947.562772802531,3707.9672108577174,4021.0373318172215,5088.03825772619,4399.135403728095,4651.565419289222,4870.772139472371,4935.242940592319,8531.198629283832,5074.173526299476,1678.8753083547624,7194.8169935807155,6519.271301513163,3218.598604553318,3205.121853275986,2162.3745807832515,6764.599467738087,7211.144170879197,2754.4712255968725,3815.732965007378,5545.818131075077,4524.184884766149,4996.536549982412,4537.656007463923,7850.5257739683475,2942.5666231675004,8266.754414487901,5549.453969109484,4391.13626486866,1307.040760722395,5037.359334420676,6324.2807387795465,7121.362851429536,3505.7187147184286,1875.0358967447062,1981.9389727623675,6137.738444153566,6610.168210078216,8163.667324535171,4155.80348685708,1497.2622493041872,4484.996269894729,8238.632094213577,2041.7085530753682,2076.2883686335394,2023.3027334471126,7963.120911784294,2094.564625679938,1772.1138652541167,7410.116303309033,1927.6790803949093,8545.302396197669,4624.8932625631915,5293.697583061123,3833.382557078099,3906.7614189829105,8922.213822586029,3541.74514527005,2285.1580982280675,7717.7803991156625,6836.880088836561,1775.3046041613893,8372.510227253602,3711.6397153851117,7355.4361527750425,812.9171776741999,2470.0632744577074,3662.398052429689,2587.630401329951,7444.605756205523,3953.4432795092885,616.2651236081144,0.0,287.68665978524217,819.3868548589178,306.29423142821554,475.9339297177365,183.20712631897212,1704.5092372755892,0.0,657.0428367328451,946.1708158942919,1168.8137709675686,680.3677289632956,257.9957840909199,786.8389734902902,0.0,2554.4763647430623,1682.3833276118928,344.08559332449613,751.1482374587966,546.1875208113731,668.6196558048736,336.3127657084727,501.66235507470714,837.2645074144206,1173.5877317541274,0.0,1982.6834693052165,91.35910782693496,556.324067429896,208.88209787746482,0.0,168.1213136327282,1251.6853032776166,727.3481554989264,527.0171793609842,0.0,1156.8506204470932,8114.8983651465305,4444.423904933177,9886.862966789347,8425.325497954198,8131.8566033598245,9931.342879851105,9713.873254215841,8322.561234169352,9358.691030258198,8733.106410527134,9205.944103098045,9490.358217139645,9601.297474496489,6027.149408573161,9889.900441021802,17025.944321505074,12248.998381165895,10811.175067434217,10256.608323626235,7497.704904696508,11212.4109836613,8859.390906826497,10220.05220205072,10602.4884770599,10039.31336624789,8118.015104374439,11341.388101060062,8045.1954360554855
SVN,1066.1403913026168,5566.321125288472,3844.5350259315137,7099.84413358875,3636.7516719671635,5526.384908873464,3630.5234938198746,3909.0118708553364,2469.2694049602314,4658.725720871366,4508.868596844951,4281.906976049089,4489.787998224555,1788.743941156751,4648.96732140263,3762.0294919941393,4033.67861418819,4819.682174223477,4041.471604878051,4267.7627751875725,4485.727944838136,4871.869990779419,8334.923732415822,4691.651811816624,1395.8643292780598,7222.345445201256,6378.702757001384,2833.865476051779,2820.179937522704,1784.4534228117304,6642.891102001854,6948.59238126302,2469.993592225582,3547.5490101028595,5392.348346648417,4139.934072630477,4612.226161958548,4615.338829148406,7662.133515823301,2787.3031337119064,8086.756783693941,5399.255392488485,4038.433425099212,961.4874030831567,4907.246063245098,6153.632286145422,6943.891905155909,3922.565711231809,2261.135253237351,2383.241017269536,6604.9758434980895,7097.052747580881,8635.473741810447,4642.9304355297845,1899.5037539425214,4943.63012029159,8657.92525027843,2405.7505804601587,2362.963341351861,2183.9045770062125,8460.199912782042,2256.4260839715216,2269.545560086063,7901.261645858122,2114.2434109040746,8982.309950257544,5151.649838066575,5751.871798340766,4146.649618783853,4280.798831835676,9444.217480458807,3810.0179715159625,2454.157875080196,8243.581374652154,7201.7945455585705,2010.9181353744623,8896.880674223792,4179.762275220081,7828.956149282282,972.8425564317989,2908.0036559983623,3937.122679919932,3066.1937163612015,7938.108107037862,4070.7719837950012,503.58554393823,0.0,766.8869341807098,697.3017052678921,80.86533126880067,562.6722106543338,0.0,1848.240644471789,225.51809610075804,914.6731138118676,1305.8702288020093,1510.8152996978765,437.9594712970226,150.2133725017601,724.666871088823,0.0,2630.766855809579,1575.1469902468616,0.0,1101.7920395680212,979.6613757730915,606.5290830829954,813.9601804812665,392.77046491281294,758.7663636593395,1342.6543095531486,381.9314143196521,1669.2900984406513,312.69538159860343,912.8842893674308,210.0249655111839,168.1213136327282,0.0,897.0587171657787,974.8258722289892,251.003137661361,491.9767624143868,1042.3470620126154,7954.257790700036,4690.24959345224,9691.890870030658,8229.137367843103,7909.195511354794,9764.34241869599,9567.126053916303,8117.110417810635,9188.51402564794,8534.874410168766,9064.233873402121,9300.245333515944,9377.563506298577,5940.467129586402,10246.85004128702,17549.507404595453,12773.801089460032,10438.129180590626,9913.699010159908,7118.7885830022105,10880.909821787804,8623.45554611311,9961.34753778158,10244.128496832174,9750.531048874791,7802.217233394201,10962.45092374647,7794.673278723305
ESP,139.81204781428852,4605.440743907946,2442.6180636053696,6378.121228212781,1934.5925735783055,5366.070503807703,3091.4516480922434,3659.8333798316175,2125.799992819844,4082.437043479358,4126.828367430434,2070.7648212086606,4809.971186125783,2095.9583334083486,3590.0420995545724,4058.9932575193798,4245.010904648509,3919.0358388225163,2241.966128223847,1673.6718471517793,1661.4768135918264,4923.9542636119795,7724.430498771172,2207.98271496559,990.6885466395638,7360.21845225617,6230.946474208874,824.4711697516314,318.67042505476786,0.0,6514.830526689001,5735.296710856288,1942.7715589619463,2499.1053805371334,5241.564602542389,1220.522634676819,1994.2020509794997,4945.196832667693,6904.176642017359,2800.208521229207,7690.951050710423,5267.612683794804,2404.765404731316,464.03203959431204,4834.417447413603,5940.506460509316,6616.546366047944,4955.539765898273,3294.468614815378,3432.791657153137,7706.408338486027,8220.684186566448,9729.60273637871,5769.663054905518,2972.3065245279295,6041.167772486568,9636.7965921535,3399.89043243169,3148.257230597524,2829.5426717360083,9412.715041153953,2904.9734814974945,3403.195498225732,9027.462874883413,2827.609390330772,10003.25352335235,6269.0932932146825,6842.2212913060275,4981.755324717239,5227.682021700911,10573.437549808992,4555.622257585344,3025.228824872653,9319.637710769259,8073.701406414737,2779.5753492544577,10021.657109029507,5294.520604474177,8934.7569835474,1806.96279354321,3996.6363464184037,4672.806811555817,4190.912671423186,9065.987457111842,4502.372864337405,1272.4143978001252,723.1250123448445,1842.078000777733,820.5209234273389,1045.2004583378039,1545.532220237354,869.3482625182882,2520.429262121781,1070.4462411243833,1451.9910336993246,2157.9533573444646,2302.297364858169,0.0,672.57347982583,1279.6888057308936,1144.553257899432,2267.1270239024466,839.1133742731904,323.2451588443558,1978.643716416038,1922.3982037718172,1377.3062574339253,1948.4050134773893,1218.6811698177664,963.9385688305811,1724.355635898639,1314.9296075903105,0.0,1417.0463359088167,1807.1120258483295,1297.6505561564725,1251.6853032776166,897.0587171657787,0.0,1601.4606351236553,495.4973287723779,1625.1383464160529,673.7551042405671,5474.534761721848,3376.0201039510225,7015.05233702781,5697.417960962235,5197.787200804957,7325.043673775435,7279.141622919494,5508.519204486934,6695.239753416103,5961.460709061401,6866.334516872076,6728.134455671466,6547.743020836437,4523.583404649281,11060.02427581481,17159.807150275108,13896.520636019693,7042.605368939046,6488.618052173128,3806.4013300060647,7473.081452678688,5736.117605038764,6854.572268354911,6809.71279179256,6509.800579053952,4478.909327115933,7604.880780038277,4864.982056507116
SWE,2067.1392799781197,6650.395095171795,4872.698837865154,8176.702422208724,4625.919370762243,6567.038233562491,4715.095867861167,4982.798762425605,3555.0721918504564,5744.4851993972425,5592.048313831471,5242.340299307864,5344.915219119419,2776.7973653724775,5721.805152232979,4639.182697336373,4952.762063104223,5904.00651214142,5038.64963573404,5139.123142899578,5279.424026966845,5853.017781952425,9405.597828899718,5578.4464663677745,2473.5933341486007,8125.265259143284,7412.199732935745,3684.9885639810263,3575.4988727858663,2528.6970478215644,7668.247838702036,8033.118830432315,3552.97043104954,4632.121384144152,6431.190838882675,4896.385899950081,5468.6176009495975,5458.545727570197,8727.751531943886,3825.180704657589,9146.711894630236,6436.395097702156,5046.927158866443,1996.0209551958021,5932.317564965431,7205.912986117003,8001.662739215496,3971.3503371924235,2518.4646454870544,2587.441633464842,6198.4200906878705,6413.082157938376,8077.112603375972,3980.3054373635123,2144.1301669509803,4746.574694241643,8521.374456758145,2702.73783493217,2836.210770172223,2933.118919005424,6399.6457961726765,3001.6197481792647,2007.4831242666728,7199.68410446463,2813.2969659798387,8698.320633146686,4024.187118902478,5482.580625110634,4517.783560163267,4465.407864380767,8196.876687656866,4294.0572355147815,3174.24809428254,6606.194883543473,7361.988010522977,2629.377820799884,7602.40426058711,3961.0731922450937,7300.422404840122,1746.1390580574816,2931.050714094317,4402.609864472385,2888.3329722707253,7209.477465931216,4855.915672892132,1495.0277056152242,725.0613494206823,471.2615848735423,676.0295173868615,1145.078792249143,1383.0725881283333,1010.944397077376,2624.073928314046,500.79809224882837,0.0,146.27505243073765,0.0,789.829668795435,83.49264360827617,1683.3006014842456,855.7261671025636,1243.0441295642154,1139.4169225814285,947.0686853351785,131.83024928524395,202.19717956716053,1553.027473147902,1105.3757692910467,1377.636113159869,448.7689990247977,0.0,140.07644272193676,2064.513518224406,1019.3228147139982,225.30965631478904,1092.8936981925835,727.3481554989264,974.8258722289892,1601.4606351236553,0.0,895.5481608655606,685.0844399918632,669.1582949117953,7333.227677736007,2379.400730752821,9217.28019506371,7793.451307479067,7610.05149755616,9128.037778442556,8828.718797901527,7736.50567737344,8588.685778303166,8114.076996942339,8017.595940296492,8798.155016939532,9058.100338526569,4435.593663476819,10389.550556715332,15419.507321007693,11284.573948590498,10982.957365439734,10157.97396852321,7759.9055654646345,11128.737080354143,8377.896967611543,9807.238577627553,10671.349207226891,9752.218794853523,8009.117647452047,11548.795640397773,7641.651358695941
CHE,999.5966672785089,5633.643452101475,3785.67962966368,7248.5247008728775,3521.814339327751,5763.975617403553,3719.129802800343,4102.478584597188,2601.4360633627516,4780.855459514984,4660.50463377114,4131.108580167463,4838.199412167499,2103.089187942246,4681.498120916136,4108.483046190657,4355.271688023823,4881.094235217958,3936.0258596762046,4033.350808161073,4187.294872252289,5163.818485997003,8514.549460429611,4471.428002517162,1462.3008568011182,7542.2259282812665,6620.6526741126545,2579.3311864877446,2488.9218528851593,1435.7966952336258,6892.00500938498,7015.710438189642,2538.3339356712277,3603.8123683944164,5632.60214920063,3816.901384304052,4364.7693868186225,4966.378353723759,7856.302775745764,3047.8415373285025,8289.7591396842,5641.368255583758,3948.5963701177216,944.104324441158,5164.164729572803,6374.125062766063,7153.740562595323,4381.172456992293,2719.794114011334,2842.1782201405326,7053.767933037037,7536.033259607043,9082.561576847056,5081.0758659385365,2358.056151853098,5394.830116584154,9116.886509013497,2862.080563008917,2804.111424549363,2576.1626659855633,8670.412763191096,2648.2165133965514,2699.516710941993,8337.25662468542,2518.7787346999003,9439.565702017808,5526.693611895322,6203.463567609408,4588.600109826744,4736.254383372171,9837.14325988955,4238.332157530519,2846.448322795705,8572.879720794406,7653.64792244347,2431.2847898691516,9281.722183876152,4627.109479117619,8275.131372770891,1397.7853460008412,3363.428850351103,4367.510341498483,3508.262935280526,8372.330868064193,4438.608162974535,873.3095141086856,0.0,1097.530275690529,273.64250246691955,458.27433954803365,997.7797421996416,270.72812509384215,2239.236614714105,323.62742182988865,783.6198863606699,1414.170954227822,1571.0819388883126,0.0,0.0,1045.8391496643544,457.2877948834996,2295.280412622821,1100.4674484133718,0.0,1230.2938130194025,1172.2920389240328,989.5390822758527,1248.8907472797332,774.2768307850843,399.77545076932137,1142.5918695078922,566.6616661426834,1131.1937604883321,770.8666182638503,1056.8611966198437,660.4153862587007,527.0171793609842,251.003137661361,495.4973287723779,895.5481608655606,0.0,916.2602617920144,590.5789483967163,7397.215929991583,4311.776541103068,9124.115675983496,7661.738419636859,7334.788590178864,9207.829200259373,9021.32560687996,7546.575196850501,8631.020202332962,7966.616197435701,8521.98484888735,8734.38192744146,8802.645365178678,5445.045627328528,10695.051164480017,17858.906650663186,13154.173994233211,10014.797240096284,9412.125466473532,6732.387556803858,10361.340154727499,8047.105480794246,9385.415480586566,9774.298891808809,9189.108704821698,7263.895753782408,10567.96961086396,7217.890820505941
UKR,1712.379759789101,5748.445166921201,4393.1282998164415,6943.580318060753,4238.473934193126,5186.72322853878,3838.770843325164,3847.334242119353,2680.7441108289886,4743.120357984585,4391.5167059371115,4899.296246345668,3622.6038199073046,1421.267240615485,4974.945372217032,2968.350186154463,3317.0877566545055,5018.835935822507,4628.609993950345,4940.854060993377,5185.808273310821,4322.86292133829,8097.6536069224085,5354.276332718855,1473.0982168696887,6410.9687419674,5979.868215533713,3520.1281274758653,3524.5837514747614,2511.9172921734507,6098.269444075459,6919.231284166913,2780.368148498399,3785.140353338833,5048.692070601953,4848.603631793726,5289.436184512228,3736.4686898466525,7394.375028483222,2495.5315346281845,7780.522235937075,5039.887054358269,4611.902546709933,1548.9265142569038,4487.008960576708,5848.179036385134,6653.147999363803,2267.506606447487,738.112479841353,836.1470388261495,4845.79584658871,5321.074459262605,6871.873666726943,2867.527365938599,356.59427538657485,3196.6275884292168,6975.267982845001,912.882791715814,1030.2939527146132,1251.8728410844958,7019.2334625656895,1301.8761587458332,482.71489764512853,6120.5250695778905,1095.9832177915612,7266.322032412813,3417.361689570743,4004.1845120080434,2726.7355379783103,2737.5764526524713,7667.709018517886,2486.8536641368123,1434.5072664448044,6575.820241120264,5647.742701151807,886.1783005273754,7130.219534643922,2420.1303701681495,6063.775126299715,249.96964179611933,1219.4054328315833,2595.860517335242,1295.8378373180728,6155.0498107599615,3116.6911957438224,674.3954151963495,405.36976052856954,0.0,1190.5888131524123,461.77758492043057,170.5641848556444,405.2807167670185,971.5564868805491,295.395986532013,686.2434547100487,640.2832194114951,890.7111371035948,1065.0375191987425,592.7010621938363,446.89202278556405,0.0,2587.806833714797,2014.8848937595137,714.6372216151127,445.51287024644637,250.3940199490561,589.8872047461582,0.0,593.8910284304538,1149.6924875714708,1136.8572408455768,0.0,2371.3199663891346,0.0,0.0,302.59680892652926,0.0,491.9767624143868,1625.1383464160529,685.0844399918632,916.2602617920144,0.0,1499.8874833950715,8428.433237126808,4261.81692185935,10243.595357852959,8790.381911295033,8511.054892411836,10245.21806705682,9997.75065535758,8696.569917633535,9680.250129064712,9099.817493931247,9484.817834956453,9841.509430640297,9980.254193034592,6241.187182322354,8693.880234808306,15768.099296140768,11004.465386601616,11166.841226598188,10639.215019466306,7841.799042964256,11599.281950243958,9241.567764182513,10605.830783907582,10975.514277421473,10429.486337724264,8507.764877317331,11684.356461785166,8430.196532411845
GBR,1540.7032855021382,6233.52364401528,4245.963836101197,7909.156740426574,3900.8963328157674,6530.5464030376315,4368.807325037629,4835.587797665706,3308.6599443526043,5448.050095306423,5354.036712772298,4351.957551828228,5665.595822857653,2926.586244324558,5239.330187912656,4935.847834817054,5177.8714681977945,5474.48013572246,4321.250126756449,4166.007276763103,4187.3979915415475,5969.376074220969,9208.727856319103,4610.73628161751,2150.767712876213,8361.952174779575,7387.9239047498395,2774.7358847309833,2531.2501417291464,1555.2706192214002,7665.4186570089205,7603.818272797376,3184.141437804774,4116.916261864774,6396.925372833008,3762.2311199484716,4456.630736608609,5793.826147910907,8565.713424439029,3844.0380679707177,9006.463181648543,6412.917567329623,4351.294428918419,1594.163652028521,5950.771099884671,7120.073213926597,7883.760985928478,4977.050240511348,3369.7485174934773,3472.3796920117766,7454.136327181631,7731.72892105933,9385.042954175045,5304.97135501271,2990.140143159826,5890.676782228377,9690.140509927742,3537.8703229062653,3553.374760612223,3385.3077752965223,7729.682868588456,3457.741805484477,3116.2541803252125,8521.10336715483,3318.9101887663396,9953.881099308726,5368.683714849769,6688.158570153419,5324.578919445128,5400.135236740073,9581.417666896468,5011.413987203023,3655.7711667341296,7999.084357443312,8329.91991013722,3215.151937604129,8989.088394202623,5108.468241365611,8594.627755367945,2178.6582022056605,3931.47534208236,5137.075794883634,3981.7309188260597,8534.603640700454,5263.64027291572,1692.7366526554458,730.5442874978222,1452.659671602034,87.51006200869959,1265.6265791045805,1768.1279426050987,1094.6135502593047,3049.432620750047,773.82161370594,507.6491007982627,1282.72572427639,1148.2736922431982,0.0,303.52491270459524,1872.9823582643778,1171.2788196266572,723.8764281122451,0.0,721.5908854488133,1289.891845045863,1278.5708047067058,1804.5182139233136,1823.170493093774,1589.8474681485793,132.57156954336517,289.7813194045312,842.3974799436506,889.401052967503,1501.6045103495003,1191.9330362841924,1414.3588937931545,1156.8506204470932,1042.3470620126154,673.7551042405671,669.1582949117953,590.5789483967163,1499.8874833950715,0.0,6262.884214318117,2805.644476347846,8102.663116498872,6656.651971653534,6420.203579257071,8075.666461378905,7819.126158874626,6571.525220107675,7515.816474431694,6966.197943875597,7305.677536025568,7697.447163300517,7879.745304244715,4066.3563065147164,11383.22234761526,16468.459502753,12674.720259645306,9599.970719544768,8738.720684646698,6458.93942334414,9704.890993630077,7161.586350983988,8542.747028515474,9253.772184734198,8409.416902864368,6581.89813970053,10167.317557006,6363.1224103909835
BHS,6397.666817553296,9693.036573709143,7885.938155002715,11125.81305711645,7222.544493487917,11346.71894137029,8906.973932646048,9477.49517728038,8859.349503233083,9515.31006252689,9725.040665182849,6988.228993569212,11956.690419910463,9438.378589927052,8866.383292402963,11231.726520866372,11275.679684315128,9142.173704310757,7500.377773759083,6229.7817323707095,6029.621926791487,11553.900657773447,12063.619930635234,6772.240522327416,8087.332877291743,13374.59701879071,12031.168778299487,6406.77655555472,5715.013192844128,5974.475383525246,11952.884872052464,10142.084162197145,7678.620398341376,8117.988019853577,11319.899181074872,5832.850156598534,6486.4425562840415,12092.143112549862,11051.738004002831,9849.128990501493,12337.06889975754,11427.157605530465,7799.395782205564,7795.476440350498,11268.433277235146,11037.897892502995,11535.80165723757,11861.52961844355,10327.222371442707,10421.294409037188,13897.138726169444,13820.125182356367,15343.891238701748,10795.29478844126,9945.669260547806,12554.012855269555,14989.683883581562,10499.240090984358,10494.720928807177,10196.319639709645,10904.170324887626,10271.339940593834,9877.292571382597,14499.163423637787,10178.447997699663,15806.289311864337,11221.214588061943,13271.101602273833,12285.611341579888,12273.256644696143,14215.814137667783,11917.075748861233,10392.095984822088,12191.614196382887,15251.924514353352,10112.004143065376,13721.066317757575,11768.905671371058,14717.540548828963,9103.64019649766,10819.603446413581,12039.446059385553,10759.49644240548,14401.995027201952,11744.097343544288,8534.474274231294,7629.942836802693,8308.537345662735,7038.239594388872,8166.74841095128,8702.06818206439,7970.735334118356,9876.298514403392,7734.324170304082,7273.482923377988,7995.811499759153,7552.175244097558,6527.866653609377,7253.063120219086,8613.904606748383,8120.176568996042,5607.659638462913,6115.6812863243695,7476.3473024598425,8021.8271273266155,8071.9680164755255,8650.574744349937,8781.918653351428,8450.13011623413,7079.7909593407885,6986.617197730934,7740.490453700072,4323.22749878675,8448.049937604237,7309.9597716415965,8352.519827900076,8114.8983651465305,7954.257790700036,5474.534761721848,7333.227677736007,7397.215929991583,8428.433237126808,6262.884214318117,0.0,1644.4453436948284,1425.9476261426312,0.0,152.16703667196785,1337.1986370343654,1148.8407506237304,83.03295417085747,782.2349396765711,368.2475354773358,689.5789703461392,1006.6301654274941,1355.372183757978,75.10249930280543,14079.105922181945,11943.661927454015,13516.177201164655,4785.768415421209,3474.852312601939,2057.077670738817,4273.464449981273,699.3449009301266,2231.3398537102535,4644.769182152399,2328.788427487291,2375.56839401115,5897.723775127059,964.5142440093947
CAN,4312.683115698353,8563.379346855874,6407.542434042573,10321.58977343905,5866.666165173016,9622.634060057797,7218.206899846865,7757.696657907927,6515.255319630867,8046.93904249023,8241.081400418316,5866.33092904976,8826.850957563323,6484.880028112832,7557.752143686778,8186.450824340306,8531.874287874452,7882.749941081965,6165.796532922511,5274.167022755889,5123.230485730427,9420.24883241611,11645.14211201558,5879.553644774942,5516.926389875656,11598.928676542388,10471.995880042814,4758.3720491941895,4284.183543117548,3976.468185102796,10714.106587449265,9591.512747895007,5995.740473398471,6455.635153093696,9537.503525888615,4780.373745684509,5600.858662650583,8940.085370631592,10793.970307720676,7338.103531282727,11649.220804542183,9592.205182952172,6359.910781125727,5022.090598629012,9243.40369704393,9933.947513632012,10580.379227599518,6326.332911851767,5708.6631406232345,5691.607096037933,7791.017383572003,7608.301369958356,9172.708127889067,4751.84897834729,5413.441532952197,6718.75114198978,9410.335617846602,5886.823906919367,6133.004300529449,6464.061431569798,4851.433178261307,6511.045383972936,4434.641827263071,8283.884290479635,6314.2508718237295,9691.505586814596,5003.880406304129,7300.69828046198,7471.193062082687,6516.911111758461,8096.9122242599615,7456.326889216393,6634.978807683668,6074.273273853513,9550.096868827886,6100.187626249133,7602.680716132938,6045.746496375755,8500.471310670808,5381.736999772782,5724.432238181725,7527.872962158027,5421.8505244503285,8206.728739589913,8255.66114460224,5222.428976266714,4445.31046050143,3852.1485639502257,3838.82625783979,4865.158742082768,5076.737546271088,4736.549101553017,6175.679002632991,4216.486179635638,3402.0763831218333,3419.567930387161,2364.2939947590376,3446.9288401060353,3691.7324514981788,5388.293740594828,4583.509293827502,1633.9106134468616,2931.636374035946,4406.104187687307,3582.38080170311,3737.0124096358936,5272.664855196454,4675.914681728239,5105.655770342684,3754.27235929215,2197.183809197677,3828.8580666347416,1929.2387892031165,4671.32528920256,1253.1984370419946,4813.464902751834,4444.423904933177,4690.24959345224,3376.0201039510225,2379.400730752821,4311.776541103068,4261.81692185935,2805.644476347846,1644.4453436948284,0.0,3418.003542114357,2053.788709820955,2619.724077529998,3111.7239951031015,2758.663685584132,2533.856694165734,2717.6178554530634,2608.9461606130067,1832.3688805656482,2992.691101622718,3573.375488811674,0.0,10132.359849786404,10065.431229525107,8941.750534916166,7224.34032939079,5896.4099446717655,4263.3768541604495,6711.810875085669,2891.9020776517277,4495.783515319588,6968.3080070275655,4700.8597834609545,4191.28307179429,8184.5229825235565,3080.729501007593
CRI,7949.936157677712,10632.175164012,9120.377267565296,11707.806364246042,8435.881259704542,12457.804284891243,10065.133857340623,10695.793204226497,10386.965431338933,10504.911094740777,10645.313358778378,8154.569156897014,13457.298616815591,11106.583568592985,9851.591385150006,12781.835124260477,12653.695264983822,10167.001960753973,8714.096702334435,7380.41215698767,7204.370849081533,12858.138204426868,12416.143203045585,7842.76941047546,9697.449193440063,14074.938269961518,12995.739623382682,7666.233309122179,7101.843651004554,7508.603590002997,12748.627966278907,10774.078468529182,9001.052314469243,9366.369533335079,12448.872356295018,7073.605041483928,7595.72236649109,13587.440769513765,11394.039205449757,11326.255477957153,12799.918711132264,12514.984663772348,9035.214464831444,9446.258712953204,12475.741228769606,11841.94070935942,12232.489708554876,13708.045593776966,12122.182179712745,12226.095763579922,15799.658847702032,15619.840806144957,16846.560501696855,12301.991195096494,11743.590987397703,14452.63691712436,14698.74945870544,12284.768899611026,12209.43706435705,11901.001828015114,12006.178252113115,11976.37431865327,11747.127404731735,16204.562431290395,11891.317135315447,16701.925558100884,12908.61610095623,15176.458001760362,14025.379161291778,14153.695878620914,15351.212044057427,13626.440530045209,12072.685182129344,13409.859225626044,17083.679761146945,11829.657180449069,14957.652000824373,13666.402998052195,16468.99245021863,10824.255676196311,12660.182334931484,13744.41034739398,12630.43232237323,16016.325848679224,13306.031980509842,10256.164522110243,9371.070523967717,10140.234172428214,8814.430670605458,9894.821998695717,10439.519801374521,9697.541133303188,11586.683715256966,9512.568828196494,9108.539266892969,9860.062407445317,9456.71697806106,8264.141328239182,9051.77153223472,10327.05521821205,9879.987920838596,7505.3749633148855,7897.513004717268,9200.82115548717,9874.153819517249,9915.004024204307,10371.607794967726,10576.738289822635,10173.629288837345,8862.274433370507,8857.32319728034,9557.797778444074,6029.931359945698,10201.193741747256,8610.647636267695,10098.372617295961,9886.862966789347,9691.890870030658,7015.05233702781,9217.28019506371,9124.115675983496,10243.595357852959,8102.663116498872,1425.9476261426312,3418.003542114357,0.0,1163.1833949057702,1466.5132323611156,330.0416126761283,561.7209366506664,1294.0997434337216,274.96692375560303,929.293867319831,773.628712582099,0.0,0.0,1522.2100606072077,12014.35578599954,10321.379869920907,12914.722733912748,3785.563495418303,2639.905928357264,1659.739618166684,3189.173298993753,233.09701683196747,631.7492992159816,3892.0261950014215,1213.8234654611958,2794.4198142268524,5053.169507531703,1043.4597252093922
