Country,iso3,berkeley,era5,b_residual,e_residual,m49_subregion,m49_region,b_minus_e,b_sign,e_sign,sign_agreement,squared_gap_share,station_knn8_b_minus_e_local_i,station_knn8_b_minus_e_p_value,station_knn8_b_minus_e_q_value,station_knn8_b_minus_e_quadrant,station_knn8_b_minus_e_label,station_knn8_b_minus_e_fdr_label,station_knn8_b_residual_local_i,station_knn8_b_residual_p_value,station_knn8_b_residual_q_value,station_knn8_b_residual_quadrant,station_knn8_b_residual_label,station_knn8_b_residual_fdr_label,station_knn8_e_residual_local_i,station_knn8_e_residual_p_value,station_knn8_e_residual_q_value,station_knn8_e_residual_quadrant,station_knn8_e_residual_label,station_knn8_e_residual_fdr_label,area_knn8_b_minus_e_local_i,area_knn8_b_minus_e_p_value,area_knn8_b_minus_e_q_value,area_knn8_b_minus_e_quadrant,area_knn8_b_minus_e_label,area_knn8_b_minus_e_fdr_label,area_knn8_b_residual_local_i,area_knn8_b_residual_p_value,area_knn8_b_residual_q_value,area_knn8_b_residual_quadrant,area_knn8_b_residual_label,area_knn8_b_residual_fdr_label,area_knn8_e_residual_local_i,area_knn8_e_residual_p_value,area_knn8_e_residual_q_value,area_knn8_e_residual_quadrant,area_knn8_e_residual_label,area_knn8_e_residual_fdr_label
Bolivia,BOL,0.10781469285053756,0.246655545173534,-0.0008364579612583911,0.06665192238312972,South America,Americas,-0.13884085232299642,-1,1,False,0.034283929427191266,-0.23090846737800966,0.7506,0.8718507692307693,LH,ns,ns,0.0027032564275551734,0.8012,0.902844776119403,LL,ns,ns,-0.2006613088223824,0.6509,0.9822330097087378,HL,ns,ns,-0.23090846737800966,0.7506,0.922063829787234,LH,ns,ns,0.0027032564275551734,0.8012,0.9194984848484847,LL,ns,ns,-0.2006613088223824,0.6509,0.9967,HL,ns,ns
Brazil,BRA,0.16469595530453246,0.138158767357874,0.07416292598993829,0.01281914968421391,South America,Americas,0.026537187946658464,1,1,True,0.0012524657281406406,-0.1876827717065794,0.4499,0.764161797752809,HL,ns,ns,-1.1609594268716596,0.1987,0.5012704918032787,HL,ns,ns,0.018853100494887868,0.84,0.9938000000000001,HH,ns,ns,-0.13870843248930936,0.5796,0.8667682242990653,HL,ns,ns,-0.7839564542507407,0.3751,0.6387299999999999,HL,ns,ns,-0.02569420375774084,0.7797,0.9967,HL,ns,ns
Chile,CHL,0.0993071522959073,0.1292949072259109,-0.03181730902731249,0.004144594374997729,South America,Americas,-0.029987754930003593,-1,1,False,0.001599351626234328,0.028559314010020175,0.7325,0.8616364341085271,LL,ns,ns,-0.05333718932932942,0.8915,0.9413741258741258,LH,ns,ns,0.00020929847800752605,0.9938,0.9938000000000001,HH,ns,ns,0.028559314010020175,0.7325,0.922063829787234,LL,ns,ns,-0.05333718932932942,0.8915,0.9480035211267606,LH,ns,ns,0.00020929847800752605,0.9938,0.9967,HH,ns,ns
Colombia,COL,0.13225011394627992,0.1303189630535117,0.00027002599777126157,-0.06681609236142458,South America,Americas,0.001931150892768213,1,-1,False,6.6326712013691895e-06,0.144898925007403,0.1644,0.5896023255813954,HH,ns,ns,0.004056392640612364,0.2262,0.5120477611940298,HH,ns,ns,0.1954965436123082,0.6698,0.9822330097087378,LL,ns,ns,0.06371653492856157,0.5516,0.8667682242990653,HH,ns,ns,0.0015543023479968666,0.6509,0.8213900826446281,HH,ns,ns,0.21638663115093537,0.6359,0.9967,LL,ns,ns
Ecuador,ECU,0.12529387656573873,0.1338574869232761,0.024378189530833372,0.02396529473188,South America,Americas,-0.00856361035753736,1,1,True,0.00013042770358915822,-0.024511188146453037,0.5693,0.7913772727272728,HL,ns,ns,-0.3634857000740292,0.2258,0.5120477611940298,HL,ns,ns,-0.14945613863510399,0.3605,0.8614456790123457,HL,ns,ns,-0.024511188146453037,0.5693,0.8667682242990653,HL,ns,ns,-0.3634857000740292,0.2258,0.532746875,HL,ns,ns,-0.14945613863510399,0.3605,0.9243716666666667,HL,ns,ns
Paraguay,PRY,0.12268222549728672,0.1753122488402913,-0.023401186176351035,0.07269339757258905,South America,Americas,-0.052630023343004595,-1,1,False,0.004926326313624851,0.04634585318266166,0.8286,0.8937042857142857,LL,ns,ns,-0.06705290150301772,0.8115,0.9034649635036496,LH,ns,ns,0.035516941046328465,0.9423,0.9938000000000001,HH,ns,ns,0.04634585318266166,0.8286,0.922063829787234,LL,ns,ns,-0.06705290150301772,0.8115,0.9213270676691729,LH,ns,ns,0.035516941046328465,0.9423,0.9967,HH,ns,ns
Peru,PER,0.10234701745272959,0.1807756905214797,-0.015014486869746324,-0.002821843293213999,South America,Americas,-0.07842867306875012,-1,-1,True,0.01093970937910235,0.19795625492392047,0.5835,0.7921486725663717,LL,ns,ns,0.09798756978892512,0.6015,0.7897956521739131,LL,ns,ns,-0.0037248498395458314,0.8453,0.9938000000000001,LH,ns,ns,0.07076889223870915,0.8443,0.922063829787234,LL,ns,ns,-0.15410476617847657,0.4093,0.6645623655913978,LH,ns,ns,-0.004923588501021067,0.7967,0.9967,LH,ns,ns
Suriname,SUR,0.14991778270906336,0.1490320670347011,0.01619130395222873,0.010678431640229191,South America,Americas,0.0008857156743622696,1,1,True,1.3952264829484028e-06,0.1612412244806426,0.1076,0.49875757575757573,HH,ns,ns,0.5189540172500016,0.0077,0.08305,HH,HH,ns,-0.0347066380849548,0.6466,0.9822330097087378,HL,ns,ns,0.025855260602701238,0.8058,0.922063829787234,HH,ns,ns,0.39346768034500296,0.0444,0.20951250000000002,HH,HH,ns,-0.027497395019420265,0.7159,0.9967,HL,ns,ns
Uruguay,URY,0.1340604374132053,0.073071038816268,0.0026488237279629068,-0.029094842397430626,South America,Americas,0.060989398596937305,1,-1,False,0.00661553165847525,-0.4129481370948951,0.356,0.7579774647887324,HL,ns,ns,-0.003341795010976166,0.9172,0.949656462585034,HL,ns,ns,-0.15924537422178547,0.419,0.8614456790123457,LH,ns,ns,-0.4129481370948951,0.356,0.7272486486486487,HL,ns,ns,-0.003341795010976166,0.9172,0.96734375,HL,ns,ns,-0.15924537422178547,0.419,0.9290473684210527,LH,ns,ns
Venezuela,VEN,0.14209795456206648,0.1587046890680464,0.0050446226579653475,-0.015854218257880942,South America,Americas,-0.016606734505979937,1,-1,False,0.0004904836505623094,-0.006728583806183947,0.0482,0.40434444444444445,LH,LH,ns,0.07804459177976307,0.2025,0.5012704918032787,HH,ns,ns,0.12235578533468168,0.2583,0.7359113207547169,LL,ns,ns,-0.0055229841657943425,0.1041,0.5821888888888889,LH,ns,ns,0.09627896639618266,0.1154,0.3693208333333333,HH,ns,ns,0.06635494837070594,0.5347,0.9916280487804877,LL,ns,ns
