,DZA,AGO,BEN,BWA,BFA,BDI,CMR,CAF,TCD,COG,COD,CIV,DJI,EGY,GNQ,ERI,ETH,GAB,GHA,GIN,GNB,KEN,LSO,LBR,LBY,MDG,MWI,MLI,MRT,MAR,MOZ,NAM,NER,NGA,RWA,SEN,SLE,SOM,ZAF,SDN,SWZ,TZA,TGO,TUN,UGA,ZMB,ZWE,AFG,ARM,AZE,BGD,MMR,KHM,CHN,GEO,IND,IDN,IRN,IRQ,ISR,JPN,JOR,KAZ,LAO,LBN,MYS,MNG,NPL,OMN,PAK,PHL,QAT,SAU,KOR,LKA,SYR,TWN,TJK,THA,TUR,TKM,ARE,UZB,VNM,YEM,ALB,AUT,BLR,BEL,BIH,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,ISL,IRL,ITA,LVA,LTU,MKD,MDA,MNE,NLD,NOR,POL,PRT,ROU,RUS,SRB,SVK,SVN,ESP,SWE,CHE,UKR,GBR,BHS,CAN,CRI,CUB,DOM,SLV,GTM,HTI,HND,JAM,MEX,NIC,PAN,USA,AUS,NZL,PNG,ARG,BOL,BRA,CHL,COL,ECU,PRY,PER,SUR,URY,VEN
MNE,1029.1776546830904,5005.231007249963,3555.697344822083,6302.493507805688,3422.66995415748,4860.3021956915145,3171.971553799417,3365.8845705947815,2021.9011614405995,4121.662813814883,3962.4023489661226,4059.1842852636564,3867.799969453753,1224.5373794210095,4208.322799059477,3168.165258036521,3424.53063081877,4313.82192438546,3789.8239762175613,4145.404892847498,4413.542469931148,4228.621975039114,7332.124843740862,4519.913569858847,973.8012302302907,6351.6625453802435,5631.439846164811,2784.4489101316817,2833.127956881535,1930.119849480309,5863.0659192730145,6230.756143700166,2089.161859379234,3103.28354415272,4735.310508443552,4113.056403300119,4475.875409004875,3988.2624721516895,6769.361475721208,2235.910827620331,7118.898688787232,4740.773913760179,3770.015632609424,825.7612603981794,4275.326960269656,5440.20789991063,6145.939362198836,3528.8536985213223,1903.2244544199557,2037.9075811477232,6059.572641963879,6518.536790482322,7753.362757894031,4322.706040698612,1580.6931362525797,4548.9628112407845,7706.965326875189,2017.1559342510905,1899.2353308173151,1655.859577310139,7929.623295616986,1727.3835450024924,2096.654709755429,7199.535456987057,1598.561490484963,7981.866164895461,4941.57024476811,5287.534327956487,3641.818256919701,3820.0245588769476,8494.257169515868,3290.5484950999703,1923.4868909654165,7662.6544546606265,6456.331337872473,1514.3518595991852,8094.711360093726,3852.3876748833804,7108.479235978344,506.9514190084059,2590.3513216018396,3416.7914846936465,2814.45644827205,7234.563997830413,3478.3908667388177,0.0,415.3084912295816,930.6645470954937,1203.2696256064207,0.0,164.7591758408845,0.0,1321.5552854969599,582.4682075023943,1269.4766325187873,1578.502399272662,1794.8940420530912,697.110358608631,639.2814829110383,178.14115340996,241.1162962077277,3064.7797752220413,2072.7639623647306,122.66670612457509,1379.6867506709455,1193.6242785895506,77.48572534294883,679.1372866580542,0.0,1260.986631822124,1750.065100102445,628.2597567130065,2011.806831736255,205.85385157666093,1185.2720276064497,0.0,462.04286435275696,353.21861439792906,1177.3432094730613,1335.465915039335,734.3123430857797,554.1863456336843,1546.2523473578046,7806.997482494069,4931.349063281063,9089.767620602732,8012.590073806535,7741.617723043706,9156.602862157311,9028.854227290569,7917.647331542616,8747.413631884083,8245.44798326854,8670.948904029425,8816.163660742455,8847.135140905055,6172.750779124122,8853.568364286204,12402.655581770363,10655.032753359585,9369.618008610661,9088.294319935358,6823.561228269857,9749.660195909753,8280.48793042659,9222.288821139973,9282.27185181876,9051.365259501834,7555.332416946355,9688.312161577733,7623.479758895871
NLD,1485.1560737287666,5902.377257012417,4183.199719184507,7290.656593576214,3919.8909041150146,6044.1992065592685,4160.243057781607,4532.842537213278,3099.8895595767617,5150.921338849776,5044.811027676954,4462.231252081571,5196.0859144835895,2614.3165796310204,5031.161244278849,4523.619547070078,4763.35500895613,5224.686985060791,4312.406315837926,4339.416432955477,4433.750245814791,5507.6714778593005,8289.886451881746,4753.63414042229,1978.6983074217646,7533.847019143468,6781.782612700811,2956.8269865104226,2804.9474490164107,1800.7070843137556,7009.330032481052,7083.9509241620935,3025.9207895479053,4019.4497248386515,5928.752506620576,4059.0847668017705,4636.36144480345,5311.164963699528,7783.259051931901,3539.3547928392213,8120.897081562219,5936.581505728187,4328.57251871111,1448.4434383585815,5511.644962924318,6570.595247243015,7221.286529397345,4482.98821638075,2957.473858258724,3053.8024438414127,6745.984676852731,7094.607187969239,8352.409196966377,4966.078496614237,2585.9978507007745,5321.9937726524695,8482.232911205394,3123.2547675331753,3153.8162009482876,3019.084326419692,7623.26742389187,3089.453899493626,2697.7206272605636,7731.428074053198,2950.270351365406,8687.438538832957,5168.333798529169,6038.440107127334,4826.5012755263,4882.37489948652,8738.650003305102,4546.6557333292785,3280.622802813203,7660.859316227222,7430.5119982083515,2842.429368345658,8312.812599959532,4602.491246445056,7728.338735173605,1827.9077373266819,3490.8629733162347,4660.715226877124,3536.187992289514,7752.101075333856,4815.51146501679,1368.3306796387822,436.1025962901953,1054.7771573632383,0.0,940.7028510172734,1420.608196485432,787.1930227550819,2693.260086765839,418.27199936471396,172.07260969757928,1025.5893391647064,1101.9533607648561,35.664678102868415,0.0,1567.4772545732085,820.8624114305268,1595.9668358168005,606.5995382433201,493.5421909798373,906.4733665105921,888.5396468001029,1473.7176607175663,1435.9518175877377,1260.986631822124,0.0,434.6206226459759,445.5244372196602,1260.220977233161,1150.6843661709354,797.645337534547,1068.8826786802695,797.175278426025,718.8297706877476,923.5293172795432,409.18695445472974,360.2201201002777,1108.6532589895683,93.07940203152015,6682.979295019462,3661.06704510426,8126.51885319928,6954.991394105533,6723.953990917218,8153.505148828318,7984.481773607369,6873.741701365101,7707.390129120323,7210.907421333988,7583.614903255356,7816.718859773059,7920.437499638246,4838.883221182084,9664.518733376615,12403.727289416569,10784.513404524896,9107.666882851712,8550.779018907271,6611.292275005658,9235.182996237776,7337.9627380635875,8420.174560037487,8891.749457641823,8317.964549594952,6843.279086697504,9491.177429694499,6675.473896906645
NOR,2254.900917496572,6563.157321119094,4912.326841199417,7867.55275340892,4652.562150681766,6595.902033945635,4854.4659317961605,5162.317461351344,3788.408408511053,5808.435446956316,5689.645916578262,5165.746444346364,5546.53037149969,3134.8660559992963,5730.696370193433,4902.579217079185,5192.155855261796,5909.615436345351,5036.20698870144,5041.815789840292,5125.171565360283,5999.574018374288,8804.147018991773,5446.026528539572,2706.098977603265,7889.235017793993,7305.02350297613,3687.577912982719,3531.360683483912,2546.4702594539526,7516.066088971729,7701.995041296875,3748.667534639374,4750.245169990586,6480.64644262967,4752.743747267331,5329.86743129966,5649.4265036341785,8312.131642887422,4121.74791979734,8628.525683712453,6486.012430728259,5053.1879718141945,2202.1216151843773,6054.166137124586,7123.024376488207,7760.505231241863,4036.223661538844,2922.5153762779946,2988.3906408139646,5785.093622254867,5901.036298824302,7322.620218082,3626.342237618745,2557.355546361512,4549.189138935979,7757.483445429259,3101.550542584994,3229.0308256376693,3295.155013428713,5741.838401791421,3362.3653580415944,2208.8499552182566,6577.200349629738,3186.987245783733,7866.46767829153,3649.1423892736666,5188.601451511184,4822.591942539706,4294.313634446992,7314.098570756204,4614.453940233173,3534.503064686869,5937.226063784702,7017.718942653136,3014.9281756049077,6818.489358568506,3819.9356096888387,6687.513453791815,2132.548201921793,3237.158105213733,4715.815124720496,3014.1731051808515,6579.865857576731,5110.933646785205,1867.1772810283148,1068.7267732515231,899.6118281266168,692.3734524015625,1484.0333504309342,1783.2000873024858,1365.9631274503265,2992.915113427246,847.8865124518403,53.25836149260574,525.0751955757905,0.0,765.4837782668228,297.7098117474142,2069.176082584371,1231.5618578191334,920.2103406709234,786.0791386287948,1205.0987177868376,561.438700953788,630.849180203968,1936.63440955895,1512.3401999246846,1750.065100102445,434.6206226459759,0.0,538.772980666257,1970.5030780548177,1410.7080520394604,0.0,1485.536712575995,1132.4449194675658,1300.6857118535838,1679.6152642438149,0.0,1101.5738406080598,1095.866410633878,250.26673584316612,6603.490840687826,2146.912239267686,8122.396475151338,6982.271708996881,6836.824267960547,8071.749665745756,7850.7423195776955,6935.000195477407,7641.951019306315,7240.946914954027,7339.526058977082,7801.345656271641,8003.955368606703,4068.9268728269262,9198.152568017911,11744.108486116009,9574.710882187854,9520.869704322313,8856.885786496063,7189.742818083383,9524.506968967888,7476.121398453022,8581.997793235605,9270.54790469719,8549.069154180168,7208.232219415162,9884.766081449581,6875.344141340262
POL,1585.538864809916,5758.300737820753,4275.712296844516,6968.054700488411,4086.2041245396977,5520.387231265373,3969.683138300076,4123.0739825869605,2839.2673500589435,4892.289454133504,4724.77561422842,4688.338467757374,4331.925486668272,1909.7008641142309,4969.935283508269,3660.2731352890833,3962.943342399783,5085.701693600274,4467.607385163277,4657.752686896996,4832.612315716605,4829.11876112867,7941.532592361146,5053.123537851903,1759.1117073880575,6815.062779548627,6257.2304244952675,3288.164708750241,3236.7016773839337,2207.174081592863,6459.733813743947,6942.490750178059,2888.411293401497,3900.0943198139707,5396.634265403347,4499.966647812835,4973.071942548434,4440.423882444635,7396.393494788394,2963.5212025739306,7722.11458990767,5399.566225558646,4465.277079237529,1479.0810101764362,4930.887131011531,6098.2210145613135,6786.519338325699,3363.077412718469,1806.4287589990422,1899.381262443909,5767.984012516371,6156.102909450858,7484.5586774698595,3924.5248264215475,1427.8102140508827,4261.694506893719,7578.3324582117075,1979.7448487385411,2029.3209302159485,2009.1766429529075,7038.284995232658,2078.783161853594,1594.4623553087797,6832.7369157086505,1908.3878485888747,7811.552108370215,4220.993620161079,5011.633085623619,3733.7528401432137,3775.695090964827,7975.106306226157,3458.781225923641,2261.85644347538,6915.708669535582,6443.675711230259,1747.6635050408256,7527.950482638869,3520.3785095663843,6817.648320141109,823.8256421165386,2346.0047603235407,3573.2030341334416,2424.641359884829,6857.109567823077,3883.7373924714802,734.9602152693592,135.91479111238957,0.0,581.3533173020969,463.87769476996345,516.1513126517902,358.8701738045232,1697.3274699743286,0.0,34.29575134048033,350.10502044462186,541.07029162924,536.8768888014245,0.0,823.1559036959258,51.6577012256274,1923.3433967914866,1294.4880680970168,457.5060939211613,157.90290500082563,0.0,738.276779887412,283.8968187305155,628.2597567130065,445.5244372196602,538.772980666257,0.0,1902.5163125642089,100.72965395832918,0.0,321.8144232056897,0.0,342.3845183806575,1273.1129985748262,100.58384157750243,526.9858117933452,0.0,802.2981402190379,7235.529103440174,3732.3944477707487,8648.6404849207,7532.637175297621,7335.030119339585,8648.787065351236,8467.569145676864,7463.234916528239,8226.924448765276,7779.393580417083,8079.020211906979,8349.938174114688,8476.805296204762,5350.601593538225,8859.087404369337,12271.5283390576,10241.840610573232,9546.464505618602,9101.304446913982,7095.152382297558,9740.344120517491,7932.858334174347,8974.498137022243,9379.380304880293,8883.932287574187,7475.807577426052,9899.907370684352,7311.011286352089
PRT,502.80410892048315,4740.324725204177,2676.7077212931163,6330.9751072027975,2177.1216490017423,5591.263514189784,3365.3059013902525,3921.3918058921486,2632.7012466331425,4248.66865933282,4354.904494420979,2295.301403556729,5433.103057979217,2948.44951773938,3784.4303800980633,4744.3750404397915,4882.561363807953,4097.4384436647315,2478.7403249578065,1904.4110595150803,1892.2565561596775,5384.68946136537,7457.550183686504,2426.081487801734,1706.1848480882993,7451.700587149467,6350.276400914009,1062.8003520919501,573.853581057517,169.82990545758315,6601.04744375726,5763.388944685726,2249.849489195997,2726.534114753,5504.703559667401,1455.65930233782,2219.6314959727433,5556.3263772145465,6779.022356252508,3482.2265853541358,7430.900444874041,5547.820579123049,2640.0087962694497,1331.8756614311453,5218.003720842668,5970.334096255482,6535.874826744081,5555.766577301491,4012.181060399079,4136.129296742451,7846.604533688533,8226.981528214834,9336.622162765378,6215.13684883272,3683.0076041971324,6475.8127012767545,9319.62182387006,4129.321489817479,3948.8875758748904,3654.3140438076125,8840.281065659905,3726.268238815393,4042.841417042887,8821.140289507044,3644.658132423553,9551.855687037172,6559.787207447094,7156.737429087352,5638.134496259166,5832.276810850626,9814.563676359867,5266.355174973587,3847.073672479489,8891.736153120022,8213.693704118486,3590.158188684609,9445.530531769911,5809.73302398941,8771.751948234827,2627.8019357611947,4644.78221091619,5374.615896333121,4798.0109689000665,8846.475805042699,5192.056586438875,2080.8343618176295,1368.1732077174654,2472.267080687461,1195.3853165100868,1790.6906813858702,2320.1343587115125,1602.0440429123826,3351.329625104093,1675.909029359498,1789.7160332971214,2618.6482665922413,2708.237287048188,396.4935647437077,1251.156304192402,2125.2034659369715,1853.9567906342218,2412.326082677789,1015.5244616710994,1092.442866486019,2476.1275369788154,2439.893607844078,2189.804893513135,2643.43586449106,2011.806831736255,1260.220977233161,1970.5030780548177,1902.5163125642089,0.0,2145.8270317337965,2333.713869624902,2029.7006102591113,1935.239992800136,1625.0529861348775,0.0,2016.0288160662653,1090.2245481227458,2318.233135294777,849.1886315174132,4201.445048122039,1882.415029500132,5767.975860428133,4442.380801797289,4097.215017431968,5897.951982401506,5788.5065053617045,4315.242913094204,5359.388970529883,4719.987021649516,5362.24569283631,5431.638493556835,5451.846994416551,2926.363660318944,10250.484327047576,12286.922817589775,11550.629547243032,6933.247654964984,6169.211176554877,4029.017960143747,6997.700417799382,4757.060606039295,5978.970559840436,6709.4648135177695,5850.754649463149,4220.651072538823,7396.305317101996,3983.906637273569
ROU,1381.54461605959,5261.753135092915,3901.829252720808,6471.260067201017,3785.4770518435307,4947.813682173402,3451.6152036621406,3567.5323583721,2309.4856383089677,4359.248950875144,4172.364105631715,4417.688598025915,3638.6832707637564,1317.5843732426206,4505.424123674976,2963.585046241251,3281.0989798500896,4581.336330428592,4143.919434376918,4495.467078976246,4748.3032301471685,4194.426532886541,7462.728944875088,4870.289850395459,1180.4551249067847,6192.246622122246,5687.445917785259,3147.8022222706577,3176.7364524654927,2215.72673536508,5853.909097939422,6447.501761420748,2394.7002312055943,3390.884081809811,4820.498767739367,4443.19836324526,4821.575951380692,3747.12494910824,6893.760943896255,2385.5223614732154,7219.10443238116,4821.361339796974,4120.567134303448,1189.995915432417,4330.718558364521,5548.858036142879,6257.423757404084,2813.1556902588386,1171.962373066172,1294.913238841366,5369.620554525766,5831.005685460522,7131.341879098471,3567.656418629032,815.9826061199332,3819.6188518627246,7126.788936214312,1319.224240841583,1324.3892479152908,1278.238413395717,7305.720778373796,1347.439135825423,1307.823754223899,6536.710584839355,1171.4284343430545,7396.3547478246655,4210.27351441197,4579.403863040692,3061.604089677602,3162.3411779272114,7882.044305432926,2764.868303494183,1528.3281319166235,7032.896900605176,5885.166618685519,1012.4540713274943,7463.188907083387,3097.8964432401613,6454.486807782738,182.67955515834788,1829.71963526278,2885.0757713752014,2031.5539097154979,6571.713527173216,3174.2069917035824,256.03207060416236,286.3193813302132,351.3948740962819,1115.4704777728039,121.18961962763484,0.0,89.54225122432939,970.8899721268508,314.299752879888,905.8848252077463,1016.4903943889245,1270.9206705474794,893.1385178880485,540.6326509284623,213.76963981116242,0.0,2810.5308377592487,1982.0159797361725,500.6829492326859,822.1718769074854,635.8644629846017,164.3031074200967,0.0,205.85385157666093,1150.6843661709354,1410.7080520394604,100.72965395832918,2145.8270317337965,0.0,510.89421444985624,0.0,51.868539606692714,273.1743839577236,1374.6517098168365,978.7488614574678,730.9093704640047,0.0,1458.659533352039,7805.715470400324,4528.514012507914,9108.991388510034,8032.274791417728,7787.770193635802,9151.723074049154,9006.8474635425,7947.5085361204965,8744.284009944133,8267.217415142171,8643.26024774346,8830.713277528354,8892.612677475332,6084.949414315692,8388.56753815073,12246.48849849397,10197.262302724614,9585.240199036087,9261.585696048189,7103.465761607373,9897.945639083806,8340.689119494791,9300.932331364387,9474.18297166692,9159.051745163177,7708.43379686003,9908.006825148386,7699.751494719565
RUS,2100.0463529271715,5663.660720182025,4688.592428233691,6565.709605037949,4575.779952631521,4962.80378863182,4030.8987740999214,3855.4306152995905,2958.613763176138,4742.878143733406,4282.524897148672,5166.856721479845,3139.1003440082723,1382.472840524244,5113.296388326626,2675.1499512852984,2998.838179696909,5087.339849695452,4951.532615868729,5125.253977750946,5290.346699344548,4042.4526881994348,7430.250147360158,5516.358885269246,1716.406893850386,5647.240804371678,5567.448813498616,3771.955656899948,3711.597405475631,2692.8078285019374,5534.726037190444,6547.4033834653665,3089.267440499805,3997.6400294899727,4841.683460308715,4958.932248589448,5432.976006360193,3204.1223293021553,6825.949130299638,2322.920379229295,7130.9061975582035,4733.566566776938,4923.230693921814,2001.024167637626,4234.877751765031,5532.654345848698,6234.839329126546,1296.8325267435177,87.95119159570146,0.0,2471.369698245063,2333.5664111039646,3739.2250817305066,0.0,0.0,1652.1349309535535,3982.886987787481,154.83013371222083,488.46665549019724,1148.799381384585,0.0,1101.9514548405118,0.0,2981.5737015086183,983.368394788947,3988.5021508017594,0.0,2088.255523803101,1776.7648557420043,1557.1318605190456,2446.624030884266,1673.0500669308674,1182.8036627276313,443.8688022422155,4273.072979526423,584.2435976894245,1958.2976935590534,1254.7125178750996,3204.7725234007007,122.18527203997849,294.29523335654767,1750.1039361489313,519.6002071985519,2861.6207881871705,2460.5839202870325,1292.9409309460946,650.6243522682313,0.0,974.005709814323,1014.153214198842,618.9256176929181,893.5585848153496,930.794583777859,462.77373974504883,251.52872148306275,0.0,0.0,990.4577275446171,322.08952164278907,876.0195617501109,627.7366229071476,1779.6766811350826,1624.4665489809402,969.8247091899404,0.0,0.0,1126.3603415013854,462.22386988710736,1185.2720276064497,797.645337534547,0.0,0.0,2333.713869624902,510.89421444985624,0.0,878.0788597749747,516.6577711841081,872.6148282775387,1761.5862747971,185.80822157166506,1016.1641753214905,0.0,1150.7168367721438,6877.492995085963,1211.70507087315,7931.141602948228,7046.237953597821,7600.082308753783,7538.05984417563,7218.010834080856,7633.288769519433,7441.994026428735,7611.929540967331,4911.322590154847,7680.71734487521,8161.417446460603,4.518306258042796,5587.725827371799,8089.089370233505,4740.768359009947,9839.820855268155,9361.069165007975,7484.809312910776,9950.959740024819,7768.998805745165,8467.125394374461,9662.729399073936,9111.557446110317,7778.761704397662,10184.24669141905,7585.650341670564
SRB,1157.13389219821,5089.0069053881,3697.4004491133724,6331.927636744935,3564.81328733821,4851.578034862851,3265.6897278977985,3407.360978681417,2117.9092698152476,4188.946753347952,4019.289018277224,4198.218635631294,3748.6553761115224,1180.9352096395576,4318.864832835309,3051.6624980765378,3336.285511460244,4402.705356177298,3931.988253987985,4276.0079992017145,4536.78979469959,4174.946124015118,7348.972033182748,4651.587410850181,1013.708415787495,6266.589405417278,5615.379077145373,2920.6595531290886,2959.3619495836447,2043.0649758841491,5840.546365444751,6302.8520902468945,2200.2623183483743,3202.660538805327,4725.156070970792,4235.236831296197,4604.792252887561,3866.0237535211877,6781.783439154063,2235.921942117052,7124.267750958558,4729.049356393892,3912.2355967044887,958.525236813597,4253.82380981755,5441.558460527932,6151.304623114391,3313.479705408357,1680.8635604441579,1815.2510279708636,5860.175947103631,6323.925263424521,7573.475273770795,4111.207008467159,1356.3611484290384,4337.425849551636,7531.671929180485,1798.1127852879815,1703.66188089015,1475.8052587198467,7711.575068419857,1547.6921456143812,1854.4352329027713,7012.615171720736,1413.5650670301925,7807.805019949377,4704.922857512805,5081.532787030826,3447.297597289453,3613.215416138163,8312.750481970394,3106.0736509383264,1744.0029648838774,7452.511789004918,6275.758282952203,1326.1417059812234,7903.352911223665,3636.882180379547,6920.204707862505,298.5053050833767,2368.8499547554306,3231.0084302049663,2594.799516016038,7048.2091637390195,3333.4885600577213,19.71805242912814,197.40622482990324,623.3531796806133,1030.2535043063574,0.0,0.0,0.0,1141.9124641944074,301.3014679653409,983.2309378811725,1270.9705611815618,1489.2212863482027,763.3614575838634,458.2374749684662,99.16955112309324,0.0,2823.07951952774,1899.0582865896931,272.23283733260763,1072.8156483689918,883.7799705341632,0.0,432.5636165625948,0.0,1068.8826786802695,1485.536712575995,321.8144232056897,2029.7006102591113,0.0,878.0788597749747,0.0,169.38295979717472,170.52571414491882,1255.9297422044183,1052.0663764463447,620.6316199825837,263.07862703984574,1371.981003504308,7730.102942066642,4660.94833004126,9036.989131502089,7952.279524502421,7702.332496906231,9084.111703864284,8941.299546701724,7865.57595841436,8673.138208901464,8188.470142619265,8576.028369328376,8757.2091918699,8815.0216036875,6015.945461533431,8706.327443482089,12361.81339211968,10521.041480867812,9453.879475441578,9162.453459490025,6930.378799797075,9813.671837220783,8257.283162817836,9223.031580338858,9362.08088162919,9077.66593282969,7613.665837371236,9771.47846884603,7610.099978889622
SVK,1395.0312981155862,5591.685945743709,4072.682692950517,6871.3148697524775,3893.836477844364,5455.514453901324,3792.2978189368405,4003.8911704338193,2661.4943599942408,4743.209830426668,4590.066417823398,4508.2599331279025,4292.361268242583,1836.8274953857765,4783.861214217854,3616.181807786369,3914.85607234314,4913.45641459884,4272.365462309997,4509.11629026088,4713.233996817686,4772.540832875359,7863.009482886843,4901.10912266367,1634.5193302185226,6776.518908522229,6196.860135833009,3144.947770318528,3131.9211008802463,2112.53960004516,6409.491366827195,6789.587880061657,2693.4911212242455,3719.1461534056593,5331.638585550567,4390.07102743289,4829.542946979113,4402.476148790473,7319.516291610722,2876.882159630204,7654.531151705088,5334.935173807923,4264.824340853698,1265.2581973590984,4866.815979677179,6026.312756283516,6713.866784922934,3422.3373277717283,1828.8145427153258,1934.5023680400752,5864.438410109144,6279.237754964587,7578.131197929919,4043.4072747058894,1454.3452075135651,4353.8635383670735,7637.168675768072,1993.5258943789418,2027.6422345821097,1975.3183457068394,7418.541134053084,2045.6511504531195,1726.9513077316371,6961.290411073818,1880.8462481068761,7879.905226877702,4485.148745120199,5103.799190208959,3736.3960867949704,3806.5027500391916,8173.88129772394,3456.850812004946,2233.4334396691174,7217.574413426723,6473.988334960168,1730.0843963484208,7745.922569072044,3620.1426937561773,6915.276598327346,772.8762192492061,2415.208344898931,3572.715899317861,2530.4913618761534,6990.12915996062,3850.6461878521513,576.5348720343729,0.0,248.17248394992825,779.3357217443789,266.7749310446727,436.33341877985976,143.71103198905493,1659.9397558315832,0.0,617.2624996597838,905.8133489168905,1127.6891200333284,640.556631106969,218.48847567111105,746.8486983411768,0.0,2497.9980654458136,1638.0381100576503,304.5541512923644,711.224140857531,506.53074534544373,628.8229024958788,296.78416043594683,462.04286435275696,797.175278426025,1132.4449194675658,0.0,1935.239992800136,51.868539606692714,516.6577711841081,169.38295979717472,0.0,128.62665737062113,1210.1912182297015,687.4643048329535,487.3779623923356,0.0,1115.7809531337425,7540.1527267609235,4315.906036955265,8886.95796013603,7787.180074412797,7553.096724005993,8919.199111514628,8763.519102980526,7705.675085059477,8502.800658334954,8027.835325686436,8389.185876301477,8599.750763997416,8680.322466308206,5766.782818535926,8884.720197916236,12348.496050041922,10410.707207411082,9515.397358767694,9142.49792713606,7031.585941007902,9777.990757610176,8124.601701370602,9120.016624587657,9377.556350159328,8992.783197955681,7540.49188107044,9856.052742935442,7482.91664905995
SVN,1025.405603160001,5350.047599683121,3746.650961577195,6695.457454778498,3547.8532004891035,5314.038938871777,3541.8059890867125,3808.116630546605,2414.281006153895,4515.379187697356,4375.208021831701,4161.869243926184,4357.682396800844,1743.376937887073,4506.280330204003,3667.989031430904,3926.909446565499,4665.2283106723935,3934.196131114759,4148.62927165332,4353.88967422592,4713.9028184389035,7708.511036123514,4546.399296819454,1353.5759218440412,6799.955338310997,6074.1158140117905,2771.030024334056,2757.6990141439346,1739.1464037503786,6304.295742554204,6566.777379786978,2414.991652202549,3462.1263726476795,5192.227841280205,4027.838171647813,4472.284997094936,4475.279366635438,7165.239111728141,2725.549782585417,7510.646737421285,5198.524689602174,3931.2983286378662,921.083912719771,4746.592201308016,5875.875511192907,6562.9634651372235,3821.6807622909255,2209.8555967029574,2329.9502962086817,6274.723638564557,6697.679129575231,7951.4958305530145,4501.9205789287125,1853.0239315608553,4781.608372044045,7967.960111772376,2352.058300282295,2309.9993721317214,2133.752767027762,7816.487050957709,2205.1765978337303,2218.144754202658,7366.810030736821,2065.0833782639143,8217.930542003725,4973.80155150552,5519.803125656322,4034.5061013631976,4161.491855325209,8566.680065293975,3714.0921763257065,2399.5399993247947,7644.10172501757,6785.1384827286765,1963.1154481600315,8154.987781112343,4066.1008440675632,7307.556657327638,932.4111688494868,2843.4682292751268,3835.377563921322,2997.3658516954897,7396.817034590458,3962.268171786027,463.96484788513976,0.0,726.9356516205041,657.4654274278097,41.37500361592307,523.0003061461504,0.0,1802.288358341815,186.01653574692025,874.3988598085709,1264.0997342767491,1467.7948183327223,398.3836936597185,110.72010861205885,684.786974017673,0.0,2572.7043795916657,1531.668833296344,0.0,1060.9318178412632,939.208872220639,566.8107739486045,773.9199801054905,353.21861439792906,718.8297706877476,1300.6857118535838,342.3845183806575,1625.0529861348775,273.1743839577236,872.6148282775387,170.52571414491882,128.62665737062113,0.0,856.831298010944,934.3863424764161,211.49721044104814,452.3653473889295,1001.7003689574229,7410.253414131748,4546.15598917203,8746.602713190556,7631.268715022948,7372.973374862578,8799.481130573076,8656.64450657546,7541.3666776807795,8375.579394036522,7873.247005526952,8282.19973172403,8458.865297028993,8515.687276886958,5689.392022355156,9136.256826732164,12460.63007590923,10703.048041603699,9265.014939291894,8901.63964976171,6713.416234748123,9563.617307033486,7941.916133461749,8938.249078661562,9132.781344529925,8786.765009442312,7284.304382050766,9613.631804614357,7279.132676260377
