,DZA,AGO,BEN,BWA,BFA,BDI,CMR,CAF,TCD,COG,COD,CIV,DJI,EGY,GNQ,ERI,ETH,GAB,GHA,GIN,GNB,KEN,LSO,LBR,LBY,MDG,MWI,MLI,MRT,MAR,MOZ,NAM,NER,NGA,RWA,SEN,SLE,SOM,ZAF,SDN,SWZ,TZA,TGO,TUN,UGA,ZMB,ZWE,AFG,ARM,AZE,BGD,MMR,KHM,CHN,GEO,IND,IDN,IRN,IRQ,ISR,JPN,JOR,KAZ,LAO,LBN,MYS,MNG,NPL,OMN,PAK,PHL,QAT,SAU,KOR,LKA,SYR,TWN,TJK,THA,TUR,TKM,ARE,UZB,VNM,YEM,ALB,AUT,BLR,BEL,BIH,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,ISL,IRL,ITA,LVA,LTU,MKD,MDA,MNE,NLD,NOR,POL,PRT,ROU,RUS,SRB,SVK,SVN,ESP,SWE,CHE,UKR,GBR,BHS,CAN,CRI,CUB,DOM,SLV,GTM,HTI,HND,JAM,MEX,NIC,PAN,USA,AUS,NZL,PNG,ARG,BOL,BRA,CHL,COL,ECU,PRY,PER,SUR,URY,VEN
MEX,7858.9,11287.4,9479.7,12575.0,8763.0,12938.5,10442.4,11014.7,10346.1,11082.2,11253.6,8595.4,13439.4,10764.1,10376.8,12682.2,12755.0,10711.0,9070.7,7836.2,7593.6,13072.8,13380.8,8298.0,9490.4,14865.1,13626.4,8001.6,7301.5,7574.4,13445.5,11531.3,9220.6,9643.2,12852.5,7386.8,8079.7,13592.0,12421.3,11315.9,13741.0,13021.2,9377.6,9113.8,12824.3,12556.2,12996.1,12206.6,11471.2,11438.8,13042.8,12486.2,13226.4,8716.5,11159.3,12442.2,11384.3,11571.9,11701.4,11478.9,8307.9,11489.1,10324.0,12779.1,11422.6,12887.0,9600.4,12864.5,13318.3,12257.9,11774.5,13098.1,11706.6,9792.4,15045.8,11288.6,11254.5,11874.5,13078.2,10266.2,11617.1,13248.1,11390.4,12445.8,13185.4,9758.3,8976.9,9354.6,8249.4,9392.8,9870.9,9248.2,11133.4,8894.9,8385.0,8943.2,8136.5,7732.0,8358.2,9859.6,9253.1,6454.1,7252.3,8695.0,8979.9,9129.9,9832.2,9978.5,9634.5,8221.3,7897.4,8857.4,5882.5,9642.1,5160.2,9556.5,9273.7,9132.1,7097.2,8032.8,8586.7,9562.1,7414.2,752.6,1890.3,880.3,328.7,1674.9,342.2,106.0,1370.5,333.6,1063.2,0.0,547.8,1136.6,93.8,11167.5,10093.2,10116.2,4994.7,3918.2,2725.1,4390.3,1549.8,1671.6,5159.4,2399.0,3610.9,6249.5,1842.0
NIC,7799.5,10811.8,9186.0,11955.7,8440.2,12579.8,10097.0,10710.6,10288.7,10657.3,10788.9,8217.4,13400.4,10889.1,9935.1,12670.9,12638.2,10316.6,8760.2,7477.5,7241.8,12863.9,12706.7,7894.7,9540.5,14304.0,13162.8,7713.6,7090.6,7507.7,12913.7,10942.6,8979.5,9372.1,12523.4,7077.0,7714.5,13545.9,11740.8,11262.3,13094.7,12632.5,9079.6,9229.8,12570.9,12030.4,12422.9,13430.3,11886.3,11949.9,15483.7,15339.9,16674.5,12027.5,11553.4,14091.1,14617.6,11953.2,11958.8,11661.6,11836.8,11692.1,11434.6,15939.9,11638.5,16513.3,12632.5,14830.0,13733.1,13810.1,15387.0,13337.7,11902.2,13268.7,16753.9,11530.2,14810.3,13294.5,16209.2,10531.2,12324.4,13484.9,12309.4,15729.9,13207.8,9989.8,9265.4,9859.0,8558.9,9653.2,10142.8,9501.2,11342.1,9211.2,8788.8,9535.3,9143.8,7999.9,8716.4,10063.5,9554.7,7143.1,7578.1,8940.3,9519.5,9596.9,10068.2,10325.0,9875.4,8545.4,8488.6,9234.0,5983.5,9949.4,8359.3,9842.3,9592.4,9395.7,7020.1,8861.5,8844.0,9939.4,7798.4,1049.2,3114.9,111.2,785.5,1325.0,155.3,309.5,1057.3,107.7,722.8,547.8,0.0,311.9,1131.5,13290.4,10899.6,13087.9,4259.3,3108.6,1968.7,3672.3,792.4,1342.0,4357.5,1664.0,2991.6,5490.2,1218.9
PAN,7604.6,10211.3,8752.0,11246.5,7991.1,12040.9,9604.7,10245.6,10053.3,10072.8,10197.0,7710.3,13122.6,10817.4,9368.2,12406.1,12306.3,9779.4,8317.4,7010.7,6785.4,12447.3,11960.2,7381.0,9420.9,13583.0,12552.9,7308.1,6765.7,7315.1,12258.0,10257.7,8596.3,8955.7,12011.5,6662.7,7238.0,13252.5,10995.7,10939.1,12365.5,12065.8,8643.4,9180.0,12087.4,11384.3,11741.9,13628.2,12030.4,12102.8,15912.2,15888.2,17271.5,12623.7,11703.2,14408.0,15201.0,12086.7,11986.2,11632.3,12451.8,11682.3,11683.2,16525.1,11642.8,17152.1,13224.0,15178.2,13793.7,13995.3,16007.5,13329.8,11835.5,13873.4,16862.3,11562.6,15424.5,13609.1,16783.0,10605.9,12524.8,13470.6,12562.4,16324.2,12991.0,10040.4,9379.4,10064.6,8699.9,9738.9,10231.4,9582.4,11344.9,9349.2,9005.5,9793.6,9507.5,8114.7,8895.9,10085.2,9675.9,7491.2,7734.9,9023.1,9764.9,9820.1,10121.8,10473.9,9937.5,8698.7,8761.0,9422.2,5990.7,10070.1,8955.0,9946.5,9727.3,9487.5,6828.2,9161.9,8938.1,10085.7,7990.4,1540.7,3669.4,109.7,1227.8,1240.2,790.6,932.2,1136.6,644.6,915.4,1136.6,311.9,0.0,1671.3,13638.6,10984.9,13622.6,3582.7,2384.8,1199.8,3021.3,110.0,778.4,3625.9,949.7,2345.7,4782.2,659.8
USA,5438.2,9729.0,7530.7,11359.4,6905.9,10835.3,8406.8,8945.1,7739.4,9177.7,9417.7,6906.6,10627.3,7810.4,8626.9,9840.7,10032.4,8941.5,7217.1,6213.0,6068.8,10599.9,12624.1,6842.3,6725.5,13018.9,11693.5,5865.3,5365.0,5108.7,11835.3,10524.0,7146.2,7538.3,10679.3,5748.2,6529.7,10597.4,11885.2,8580.3,12717.2,10837.4,7452.1,6251.9,10444.8,11054.7,11668.8,7329.8,7509.3,7344.3,7343.4,6694.0,7270.7,2806.4,7289.6,6746.6,6750.1,7606.4,7949.1,8417.6,2357.4,8402.4,5502.8,6852.9,8322.0,7189.5,3862.5,7358.0,8841.4,7280.3,5914.5,9046.3,8549.8,3832.4,9372.5,7986.7,5329.5,7016.1,7125.2,7135.3,7065.3,8970.4,6830.1,6498.5,9812.3,6681.7,5847.5,5977.1,5111.8,6288.1,6740.6,6157.0,8048.9,5734.7,5153.1,5549.2,4433.5,4669.5,5164.3,6818.4,6102.1,3343.8,4099.0,5631.7,5764.3,5925.3,6747.6,6772.8,6548.8,5066.6,4315.8,5640.8,3283.2,6473.6,121.4,6417.0,6103.9,6030.2,4614.4,4540.9,5509.5,6333.4,4193.5,100.4,38.9,1571.0,222.4,1139.5,1426.7,1137.6,980.5,1048.6,882.0,93.8,1131.5,1671.3,0.0,7058.2,6884.8,5819.9,5471.4,4218.6,2864.3,4927.7,1681.0,2677.4,5441.6,2854.1,3386.2,6629.0,1789.2
AUS,10873.9,8899.5,11513.7,8238.7,11745.6,8297.9,10058.2,8923.8,9500.8,9778.8,8254.7,12191.4,7378.2,8457.2,10584.5,7411.0,6799.5,10195.7,11772.4,12771.1,13477.3,7224.3,7956.2,12719.9,9495.7,6073.9,7573.9,11589.1,12654.6,12220.3,7040.0,8760.1,10395.4,10453.6,8317.4,13270.9,13098.6,6477.5,7671.4,8022.8,7866.2,7200.8,11663.3,11097.1,7964.3,7918.4,7844.1,6178.9,8309.2,8028.5,3917.0,2460.0,2337.7,3099.4,8414.5,2402.2,333.6,6203.5,7685.5,8832.9,4055.7,8554.5,6460.4,2779.9,8855.5,1352.6,5893.3,4550.7,6187.7,5437.7,1969.6,7082.3,6555.0,5021.7,3260.9,8468.4,3651.0,6238.3,1941.5,8362.9,6758.7,6657.4,6607.5,2115.6,6184.7,10346.6,10806.8,9913.8,11612.3,10569.7,9784.5,10606.7,9017.4,10678.7,11156.3,10344.7,10288.8,11283.2,10988.1,9766.0,10421.5,12420.2,12392.0,10596.2,10256.9,10321.2,10205.1,9806.5,10470.2,11540.0,10527.8,10349.0,12605.8,9816.2,6004.5,10331.9,10443.6,10852.2,11858.2,10703.9,11309.5,9186.5,11878.0,14343.8,10421.8,13375.2,13920.0,15095.6,13124.4,12958.2,14819.8,13263.1,14484.3,11167.5,13290.4,13638.6,7058.2,0.0,1552.0,222.4,8624.7,11896.5,11215.5,8496.9,13545.5,12318.5,11749.0,12187.3,14921.8,11007.0,14318.3
NZL,16502.0,11989.5,15238.2,11051.4,15803.6,12929.1,14334.2,14054.0,14776.0,13658.9,12154.1,15209.8,13538.5,14927.9,14292.6,13619.3,12818.4,13879.5,15206.7,15551.2,15878.6,12332.0,10464.9,15218.4,15543.0,10044.0,11501.7,15874.2,16381.3,17795.1,10636.5,10977.8,15581.6,14865.5,13063.4,15980.1,15566.3,12474.9,10164.5,14074.0,10683.8,11779.9,15265.7,17352.3,13073.4,11809.2,11173.3,13067.4,15242.0,14961.3,10630.7,9188.6,8694.4,8501.3,15343.4,9304.8,4358.9,13124.8,14555.9,15567.9,8185.3,15334.6,12533.2,8836.9,15678.3,7115.7,10450.4,11215.4,13000.3,12370.5,6633.5,13906.0,13312.0,8933.8,10135.3,15348.5,8316.0,12880.4,8636.3,15287.2,13611.3,13458.2,13173.1,8412.2,12704.0,17216.7,17500.0,16298.6,17948.0,17484.3,16714.8,17501.4,15873.1,17318.6,17124.6,16300.6,15547.4,18026.7,17259.4,16574.0,17209.0,16387.6,17789.9,17434.1,16419.5,16581.8,17102.5,16652.5,17373.4,17726.2,15417.3,16802.1,17286.9,16748.9,9065.0,17252.4,17168.4,17670.6,17506.3,15822.5,18049.9,15870.2,17091.9,12271.1,11070.4,10825.0,11890.2,12538.0,10821.0,10743.8,12374.5,10975.8,12063.8,10093.2,10899.6,10984.9,6884.8,1552.0,0.0,3199.8,7086.3,9665.3,9606.4,6519.4,10758.4,9572.2,9899.7,9649.5,12538.3,9292.3,11697.9
PNG,14056.6,12718.9,15319.4,11951.8,15504.8,12250.0,14006.2,12809.4,13067.9,13731.1,12148.2,16093.8,11064.8,11793.4,14536.6,11067.8,10603.1,14145.8,15683.3,16616.5,17192.3,11139.4,11706.7,16672.2,12756.9,9950.9,11441.6,15154.3,15813.3,14928.2,10917.6,12560.4,13878.7,14201.7,12269.6,16913.6,16960.2,10181.2,11371.4,11501.2,11530.5,11129.9,15559.3,13815.2,11901.6,11806.3,11616.3,8475.8,10769.7,10429.2,6148.2,5008.0,4256.2,3885.7,10764.9,5464.2,110.0,9092.1,10588.0,11820.4,3460.8,11434.9,7789.5,4345.2,11703.8,2705.7,5830.7,6687.8,9337.5,8013.1,2039.4,10175.0,9832.0,4279.8,6752.7,11132.4,3579.3,8250.9,4541.9,10936.4,9019.9,9765.1,8513.6,4012.6,9766.8,12843.3,12756.7,11570.1,13290.1,12820.5,12112.9,12773.0,11769.4,12575.8,12548.8,11636.4,11111.9,13314.7,12590.8,12434.7,12471.6,12619.5,13595.5,13080.2,11707.7,11864.7,12649.3,11941.2,12838.2,13094.8,10999.4,12071.7,14648.7,12080.6,5004.8,12602.8,12426.5,12928.9,14100.9,11411.0,13320.3,11141.0,12811.3,13713.0,9018.7,13297.7,13331.0,14719.4,12872.8,12658.5,14435.3,12981.5,14141.7,10116.2,13087.9,13622.6,5819.9,222.4,3199.8,0.0,11687.1,14163.0,14252.2,10507.4,14002.6,12540.7,14540.7,13570.8,16345.3,13944.1,14718.9
ARG,7749.0,6937.4,7149.0,7309.4,6701.2,9185.6,7592.7,8210.9,8429.1,7400.4,7449.4,6116.7,11263.3,10180.7,6969.5,10817.8,10280.0,7306.3,6629.9,5965.2,5891.0,9883.2,7535.9,5909.4,8989.4,8966.7,9071.8,6354.9,6301.5,7645.7,8186.5,6768.1,7488.0,7241.3,9286.6,5971.9,5898.8,10521.6,6700.8,9316.1,8126.8,9132.5,7028.9,9295.3,9485.3,7915.8,8115.8,13807.2,12603.2,12684.7,15830.7,14922.9,15043.5,15113.9,12392.9,13941.7,12504.6,12509.5,11898.0,11375.1,16336.2,11418.9,12962.3,15513.4,11592.9,14051.7,15998.6,15611.6,12558.0,13785.2,14408.6,12637.4,11329.7,17402.4,13918.6,11636.6,16211.0,14585.7,14532.3,11065.5,13260.9,12695.5,13610.5,14837.8,11356.9,10659.9,10599.2,11508.2,10279.3,10677.3,10986.3,10543.3,11382.4,10723.8,10887.0,11784.2,11827.2,9474.7,10295.1,10568.1,10793.8,10268.8,9679.0,9818.4,11634.4,11585.1,10787.9,11583.4,10700.4,10351.6,10945.2,11022.6,7695.2,11073.3,11420.8,10826.6,10972.9,10538.7,7338.1,11146.6,10166.9,11295.5,9869.9,5060.8,7338.9,3913.0,4880.1,4480.9,4665.8,4817.0,4605.4,4605.5,4605.9,4994.7,4259.3,3582.7,5471.4,8624.7,7086.3,11687.1,0.0,102.7,96.8,64.6,2156.2,2441.8,98.6,695.4,2881.8,91.6,2668.7
BOL,7277.4,7461.6,7177.8,8025.9,6556.2,9631.5,7721.3,8385.8,8531.5,7734.9,7811.3,6064.0,11524.8,10110.1,7192.5,10979.8,10561.4,7584.5,6624.0,5694.8,5569.5,10303.4,8554.7,5766.8,8757.9,10261.9,9677.8,6089.5,5887.6,7111.0,9149.8,7331.1,7337.1,7280.5,9705.3,5631.0,5720.3,10998.4,7620.9,9431.1,9055.1,9594.8,7015.7,8949.4,9884.2,8488.4,8728.9,13675.1,12275.2,12359.5,16457.1,16920.6,17840.8,14817.2,12035.1,14452.3,15412.6,12245.0,11717.2,11208.5,15252.6,11277.9,12471.3,17758.3,11372.0,17134.5,15104.0,15603.4,12740.8,13772.2,17665.0,12657.3,11228.5,16658.9,15359.1,11416.7,18225.9,14316.2,17156.7,10718.8,12949.6,12742.3,13256.1,17813.6,11579.2,10217.0,9983.6,10850.6,9474.9,10148.2,10526.0,10002.0,11126.0,10044.5,9986.4,10886.0,10859.2,8807.7,9626.0,10178.5,10231.8,9066.7,8669.6,9315.4,10796.8,10780.6,10333.7,11058.5,10216.9,9518.2,9931.9,10266.5,6663.5,10555.3,10636.7,10332.0,10371.4,9975.1,6740.1,10229.7,9516.7,10731.1,8961.7,3747.9,6004.5,2774.4,3584.8,3161.5,3548.7,3703.1,3291.2,3444.9,3339.8,3918.2,3108.6,2384.8,4218.6,11896.5,9665.3,14163.0,102.7,0.0,104.8,102.7,894.7,1333.9,103.5,106.0,1755.5,1118.2,1334.3
BRA,4664.2,4439.5,4423.5,5119.1,3768.1,6609.6,4992.5,5585.3,5785.6,4773.4,4827.1,3280.3,8634.7,7321.9,4346.4,8191.8,7651.9,4676.2,3862.5,2927.8,2826.9,7290.6,5768.9,2979.2,5991.4,7424.5,6676.3,3322.9,3217.2,4571.6,6250.7,4312.7,4549.9,4529.4,6692.0,2901.0,2932.6,7972.5,4808.5,6688.0,6200.3,6570.0,4247.3,6237.5,6880.4,5479.5,5742.0,10900.3,9566.4,9649.6,13663.9,14008.9,14838.8,12107.4,9342.5,11652.3,13733.2,9505.1,8946.5,8432.6,13974.1,8497.2,9880.1,14810.3,8611.8,14330.9,12914.5,12818.1,9927.9,10984.7,16221.4,9871.2,8442.5,15252.9,12339.8,8671.5,16480.5,11596.2,14181.5,8024.6,10235.9,9958.8,10578.7,14905.7,8726.7,7579.9,7524.2,8436.3,7259.5,7593.4,7904.4,7460.8,8377.9,7663.5,7844.8,8752.0,8745.3,6429.0,7238.0,7501.8,7713.7,7130.5,6548.0,6733.8,8599.0,8541.6,7706.5,8498.6,7616.1,7339.5,7823.8,7960.2,4536.2,7988.6,8374.6,7741.9,7897.6,7459.6,4293.6,8100.0,7107.3,8214.5,6817.1,2371.7,4364.4,1734.3,2210.9,1754.4,2480.0,2601.0,1918.4,2264.9,1982.3,2725.1,1968.7,1199.8,2864.3,11215.5,9606.4,14252.2,96.8,104.8,0.0,855.5,111.0,555.1,100.4,109.3,111.2,92.7,110.9
CHL,8323.3,7876.0,8288.9,7547.8,7723.1,10034.0,8790.4,9440.9,9624.6,8687.4,8746.0,7205.1,12313.8,11270.5,8209.7,12046.7,11298.6,8571.6,7746.0,6839.6,6701.1,10648.5,7553.5,6930.8,9891.2,8962.6,9233.8,7232.4,6983.1,8131.5,8201.5,7067.5,8499.1,8387.8,10217.9,6755.9,6885.5,11049.2,6736.1,10514.6,8143.5,9756.2,8142.7,10034.3,10464.3,8474.0,8417.7,14801.6,13338.8,13423.4,15780.7,14842.6,14949.9,14360.2,13087.2,13910.6,11909.1,13337.3,12845.6,12345.1,13560.2,12421.3,13440.3,15416.6,12489.6,13955.9,15500.5,16131.7,13445.2,14801.2,14134.2,13796.4,12382.7,14826.0,13875.8,12519.1,15264.5,15368.6,14445.8,11783.1,14001.5,13871.0,14267.9,14741.6,12467.2,11248.1,10933.2,11810.4,10444.2,11129.7,11543.6,10977.8,12232.8,11002.7,10965.7,11867.7,11844.3,9757.3,10580.6,11219.4,11190.6,10048.1,9652.3,10324.3,11774.0,11755.1,11357.1,12029.2,11225.2,10490.5,10917.3,11234.5,7643.6,11538.0,11608.9,11332.1,11321.4,10936.6,7728.4,11211.9,10468.2,11680.5,9940.9,4570.6,6860.0,3323.8,4370.7,4004.5,4068.7,4218.8,4120.0,4016.7,4075.5,4390.3,3672.3,3021.3,4927.7,8496.9,6519.4,10507.4,64.6,102.7,855.5,0.0,1667.9,1838.4,523.7,111.2,2734.5,1111.1,2248.0
COL,6776.3,9046.1,7714.4,9940.3,6949.3,10911.7,8524.1,9177.4,9096.5,8922.3,9039.4,6632.3,12153.2,10065.7,8238.4,11456.2,11308.0,8672.1,7277.3,5965.4,5750.0,11392.7,10573.5,6301.1,8641.7,12245.6,11368.7,6297.1,5789.0,6507.4,11045.9,9033.2,7597.3,7928.8,10903.3,5661.5,6183.7,12190.3,9618.7,9961.8,11021.5,10919.0,7605.1,8451.5,10998.2,10180.5,10515.0,12961.7,11347.7,11423.0,15414.9,15546.5,17181.1,12693.2,11025.9,13828.1,15628.8,11397.7,11264.9,10903.2,12775.5,10955.7,11066.7,16305.3,10918.4,17639.2,12956.2,14614.8,13022.5,13301.5,16343.7,12589.8,11069.4,14120.8,16096.7,10843.0,15708.1,13036.4,16429.9,9897.4,11874.5,12721.0,11949.5,16195.4,12070.2,9327.8,8694.2,9418.9,8035.4,9035.8,9527.5,8878.3,10620.7,8678.7,8390.3,9206.8,9021.3,7437.4,8245.7,9366.7,8993.2,7010.0,7087.8,8322.2,9167.9,9205.3,9409.8,9803.5,9227.8,8042.3,8185.8,8784.7,5280.2,9385.0,9096.9,9252.6,9052.7,8788.9,6032.0,8571.5,8243.8,9415.9,7366.3,1227.7,3533.1,659.8,1050.7,675.8,1322.7,1426.6,778.4,1088.4,807.7,1549.8,792.4,110.0,1681.0,13545.5,10758.4,14002.6,2156.2,894.7,111.0,1667.9,0.0,111.2,2126.8,111.0,1219.4,3298.2,109.0
ECU,7876.9,9822.1,8701.2,10588.9,7942.3,11756.7,9457.7,10123.6,10126.4,9764.2,9870.3,7584.7,13174.0,11172.5,9111.8,12494.1,12312.5,9551.5,8242.5,6962.2,6758.1,12337.6,11200.2,7253.8,9727.1,12885.1,12082.0,7311.2,6840.3,7611.9,11721.1,9712.0,8623.1,8909.3,11770.6,6697.9,7151.2,13108.4,10249.1,10990.2,11662.3,11748.9,8582.1,9568.8,11893.4,10886.1,11181.0,14224.9,12610.5,12689.3,16802.8,16863.0,17562.0,13166.2,12299.3,15181.3,14167.9,12649.9,12424.7,12016.4,12710.3,12086.9,12404.5,17229.8,12063.9,16638.9,13990.8,15973.4,14103.7,14524.6,15731.8,13694.4,12172.9,14211.7,17177.2,12015.8,15574.3,14399.5,17512.0,11123.4,13176.2,13823.9,13288.6,16888.4,13121.2,10543.8,9973.4,10741.4,9345.6,10284.4,10770.6,10125.8,11770.8,9977.6,9738.8,10576.4,10401.6,8736.3,9545.2,10557.4,10273.9,8386.7,8421.7,9571.2,10531.4,10556.3,10626.9,11095.1,10454.9,9361.3,9564.8,10118.4,6536.9,10659.3,9553.7,10514.5,10343.8,10047.2,7138.7,9935.0,9512.9,10711.0,8718.2,2484.3,4671.3,993.8,2223.9,2039.5,1560.6,1667.9,2048.6,1591.4,1893.5,1671.6,1342.0,778.4,2677.4,12318.5,9572.2,12540.7,2441.8,1333.9,555.1,1838.4,111.2,0.0,2579.2,110.9,2157.9,3697.7,994.0
PRY,7576.8,6971.7,7066.1,7447.5,6587.4,9193.9,7529.0,8164.1,8368.5,7375.3,7429.8,6017.5,11234.2,10088.5,6921.4,10768.8,10252.2,7269.9,6539.2,5829.2,5747.1,9883.3,7929.4,5793.3,8867.6,9640.1,9147.6,6220.9,6144.3,7420.3,8544.3,6834.7,7375.5,7160.4,9285.4,5825.3,5776.8,10544.8,7014.1,9254.6,8451.4,9148.5,6938.3,9156.2,9478.6,7972.3,8190.0,13714.5,12474.2,12556.4,16266.2,16604.0,17183.1,14998.3,12258.6,14219.8,15567.7,12390.6,11791.4,11269.5,16501.5,11317.8,12784.3,17382.4,11478.8,16382.2,15693.1,15549.3,12517.7,13728.4,17422.7,12567.6,11235.1,17868.6,14826.1,11526.8,18961.4,14479.1,16536.3,10933.8,13136.6,12630.8,13484.2,17107.9,11320.6,10508.7,10321.9,11223.7,9914.3,10462.3,10828.9,10317.6,11262.1,10419.7,10486.4,11395.1,11407.1,9160.5,9990.2,10425.8,10550.8,9828.3,9217.2,9624.1,11270.7,11235.7,10632.4,11373.6,10524.3,9974.6,10495.2,10688.3,7214.1,10868.5,11078.5,10641.3,10706.6,10293.8,7058.2,10752.3,9868.8,11051.2,9456.8,4911.5,7032.0,4023.1,4776.8,4317.9,4796.2,4950.4,4457.2,4692.9,4559.7,5159.4,4357.5,3625.9,5441.6,11749.0,9899.7,14540.7,98.6,103.5,100.4,523.7,2126.8,2579.2,0.0,953.4,2468.1,333.6,2398.0
PER,7509.2,8668.7,8187.9,9226.6,7444.1,10820.4,8806.1,9479.1,9573.2,8907.5,8983.5,7037.7,12625.6,10816.3,8340.1,12014.4,11690.3,8753.6,7647.5,6470.8,6275.7,11482.7,9730.5,6720.3,9315.4,11441.2,10887.7,6830.6,6395.6,7258.9,10336.9,8539.1,8146.6,8318.0,10886.1,6239.2,6638.9,12191.1,8806.6,10474.7,10243.4,10787.3,8024.5,9222.7,11057.2,9697.9,9938.3,13961.4,12363.0,12444.3,16680.5,16921.4,18552.9,13912.2,12064.4,15013.0,15138.9,12392.6,12100.5,11667.4,13748.2,11747.9,12241.2,17670.0,11733.8,17797.0,14316.3,15802.3,13669.3,14223.5,16901.5,13318.6,11799.1,15218.8,16568.2,11703.9,16697.4,14254.2,17803.6,10857.7,12962.2,13441.1,13119.6,17559.3,12651.8,10272.6,9762.9,10571.1,9171.7,10043.9,10521.5,9885.7,11446.2,9786.7,9610.3,10476.9,10384.5,8555.2,9358.3,10270.1,10056.2,8377.8,8283.1,9330.2,10421.2,10425.6,10358.2,10887.9,10195.3,9197.4,9490.6,9957.7,6337.9,10438.8,10288.5,10279.5,10142.1,9816.9,6797.7,9825.1,9296.7,10510.4,8602.1,2559.8,4807.5,1336.9,2335.1,2048.9,2086.3,2233.8,2115.5,1998.2,2013.5,2399.0,1664.0,949.7,2854.1,12187.3,9649.5,13570.8,695.4,106.0,109.3,111.2,111.0,110.9,953.4,0.0,1693.0,1954.5,711.9
SUR,5435.6,7504.1,6183.7,8580.0,5418.9,9359.3,6976.4,7632.2,7597.3,7374.1,7494.0,5086.5,10644.2,8740.1,6684.9,9961.8,9787.4,7116.9,5744.9,4436.2,4228.2,9849.3,9372.4,4755.1,7228.2,10932.1,9839.8,4780.3,4314.7,5195.6,9546.9,7562.5,6091.0,6403.0,9348.6,4166.9,4643.8,10644.2,8416.0,8458.3,9734.1,9370.9,6074.0,7157.1,9448.8,8670.4,9043.9,11934.7,10365.5,10448.7,14739.1,15209.0,16711.9,12785.9,10083.8,13045.3,16466.9,10384.9,10039.4,9593.8,14140.1,9679.3,10352.2,16038.4,9670.4,16982.0,12982.1,13836.0,11588.3,12167.6,17290.7,11233.7,9716.1,15205.7,14652.3,9652.8,16635.6,12335.8,15958.4,8844.6,10995.6,11355.0,11207.6,16021.0,10589.9,8260.0,7841.8,8699.7,7319.8,8077.6,8530.0,7921.5,9387.2,7895.5,7831.5,8733.0,8711.7,6668.0,7480.2,8248.1,8115.7,7005.3,6518.0,7318.5,8641.1,8624.5,8355.2,8956.3,8204.0,7362.3,7785.4,8111.8,4509.0,8482.2,8480.8,8298.9,8228.7,7866.9,4746.6,8077.2,7373.9,8593.4,6806.7,2628.0,4316.6,2905.8,2637.0,1945.4,3544.0,3601.7,2253.7,3194.3,2613.5,3610.9,2991.6,2345.7,3386.2,14921.8,12538.3,16345.3,2881.8,1755.5,111.2,2734.5,1219.4,2157.9,2468.1,1693.0,0.0,3671.0,443.4
URY,8216.4,6893.0,7416.6,7130.7,7061.3,9174.9,7800.4,8364.0,8621.4,7495.6,7527.5,6439.2,11341.4,10455.9,7136.0,10959.0,10335.8,7435.7,6923.8,6380.1,6334.2,9883.9,7480.7,6281.8,9359.6,9173.7,8889.1,6774.9,6767.4,8135.1,8124.2,6586.4,7839.2,7501.9,9295.6,6419.9,6287.6,10462.1,6571.6,9505.0,8038.4,9079.6,7319.7,9715.3,9508.9,7806.7,7963.0,14038.0,12976.1,13055.1,16221.9,16118.2,16535.7,15409.2,12783.5,14035.0,14871.9,12844.7,12206.3,11683.4,17597.5,11713.5,13408.3,17020.8,11925.8,15675.7,16461.2,15744.6,12646.7,13925.3,16622.4,12827.7,11532.8,19060.8,14458.1,11956.1,18225.2,14872.3,15916.2,11455.0,13615.0,12870.2,13968.2,16416.3,11455.9,11105.8,11087.3,11999.8,10798.6,11149.6,11435.7,11019.9,11735.8,11224.6,11413.5,12305.2,12355.9,9982.9,10797.8,10992.0,11275.1,10948.6,10207.6,10284.0,12149.1,12096.0,11236.7,12049.4,11158.8,10873.7,11475.4,11522.7,8212.0,11540.1,11930.2,11287.7,11460.9,11021.7,7844.6,11667.0,10667.9,11774.9,10401.5,6135.9,8268.7,5148.2,5988.5,5543.7,5910.4,6062.9,5680.0,5832.1,5750.5,6249.5,5490.2,4782.2,6629.0,11007.0,9292.3,13944.1,91.6,1118.2,92.7,1111.1,3298.2,3697.7,333.6,1954.5,3671.0,0.0,3634.7
